"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"5032" 75600219 1 1 0 6 0 0.1499 0.2705 0.7871 1.8905 -0.8109 -0.6913 0.2907 0.0269 0.1731 1.1793 -0.0254 0.7852 -2.0248 1.0346 509.762 513.891 620.207
"5033" 75600040 0 1 0 4 0 -1.9715 0.2705 -0.9792 0.4637 0.8496 -0.0553 0.2907 -0.1876 -1.8598 -0.4903 1.0654 -0.8013 -2.1007 -0.6576 359 328.547 326.993
"5034" 75600019 0 1 0 3 0 -0.9016 0.2705 -0.733 -1.4242 -0.0614 0.6818 -0.7823 0.4291 0.6561 1.1793 -0.2429 -0.6139 -0.4377 0.2127 567.175 504.8 465.854
"5035" 75600155 1 1 0 6 1 0.3746 0.2705 -0.2047 -1.4869 -0.9272 0.052 2.07 0.3354 0.3567 1.1793 0.213 -0.1677 1.314 1.0346 390.443 354.702 348.772
"5038" 75600156 0 1 2 5 0 1.1037 1.6524 -0.733 -0.3799 -0.5176 -0.6808 -0.7823 0.401 -0.2432 -0.1357 0.3675 0.1368 -1.381 -0.6576 564.894 522.272 536.735
"5041" 75600111 0 1 2 6 0 2.6131 -1.272 -2.345 -0.6133 1.111 1.4685 -0.7823 0.4901 1.5465 -0.1357 -0.4599 1.1097 -1.5925 1.0346 628.47 555.044 607.96
"5044" 75600188 1 1 0 6 0 1.0781 -1.272 0.1956 1.0671 -0.9029 0.6246 0.8615 1.2072 1.5465 1.1793 0.0829 1.5522 -0.9422 1.0346 641.658 633.99 740.915
"5046" 75600004 0 1 0 3 0 -1.4526 1.2958 -0.2047 -0.4342 -0.8109 -1.186 1.1211 0.3288 0.4254 -0.1357 0.3083 -0.6436 0.4394 0.6364 497.13 509.451 583.733
"5050" 75600225 0 1 0 5 0 -0.1542 0.5206 -0.5707 1.8905 -0.5176 0.6818 0.2907 0.8376 -0.1932 1.1793 1.8528 0.9046 -1.5447 1.0346 573.543 519.243 484.999
"5051" 75600123 1 3 2 3 0 -0.1042 -1.272 -0.733 -1.2319 -0.0614 -0.5552 1.1625 -0.4769 -1.8598 -0.6853 0.3493 -0.9975 0.2148 -1.0657 533.71 422.827 410.916
"5052" 75600101 0 1 2 3 0 2.6131 -0.8863 -0.9792 -0.1558 1.5024 1.0218 0.2907 1.14 1.075 1.1793 0.378 -0.2649 1.314 1.0346 496.458 549.766 505.824
"5055" 75600222 0 1 0 5 0 -1.9715 -1.272 -1.0214 -0.687 -0.0614 2.7249 -0.7823 0.0429 0.6997 -0.6853 -0.1013 -0.3638 -1.555 -1.1847 441.712 490.862 446.456
"5058" 75600109 0 1 2 6 0 0.2694 1.0453 -0.5707 -0.13 -1.0974 -0.2641 -0.7823 -0.8141 -0.7415 0.6763 -0.9747 0.367 0.039 -0.6576 576.987 592.447 554.21
"5060" 75600083 1 1 0 6 0 -1.1285 0.2705 -0.733 -0.13 -0.7108 -0.6913 1.1625 -0.7779 0.0282 -1.6618 -0.397 0.5551 0.1597 -0.6576 494.276 445.847 451.77
"5064" 75600042 1 1 0 6 0 -0.9016 0.7192 -0.2047 0.4637 0.4152 2.7249 0.2907 1.4406 0.5835 1.1793 1.1956 1.2017 -0.9422 1.0346 430.787 370.726 413.265
"5065" 75600036 1 1 0 3 1 -1.3214 -0.8863 -0.5707 -0.4342 0.7877 2.7249 -0.7823 0.1822 -0.6541 -0.1357 1.5109 -0.2531 -0.1298 1.0346 583.368 555.816 573.474
"5067" 75600103 0 1 2 6 0 0.7942 -0.6346 0.1956 1.0671 0.7251 -0.0672 -0.7823 -0.0813 -0.0521 1.1793 -0.5936 0.8871 -0.6371 1.0346 640.603 605.905 621.179
"5068" 75600056 1 1 2 6 0 0.3703 0.7192 -0.9792 0.1097 -1.0089 -0.9126 -0.7823 0.478 -0.2432 -0.6853 1.193 1.0954 -0.5575 -0.6576 416.992 431.394 492.43
"5069" 75600199 1 1 2 5 0 -1.352 -0.7816 2.0054 0.1097 1.217 0.9423 -0.7823 -0.2246 -0.6541 -0.4396 0.8001 -0.1979 1.314 -0.6576 510.248 469.297 405.987
"5071" 75600115 0 2 0 5 1 -0.7413 0.2705 -2.345 -1.8939 0.1123 0.6428 2.0987 -0.4795 0.872 -0.5492 -0.8113 -0.4999 1.314 -1.2947 383.948 334.816 351.873
"5076" 75600069 0 1 2 5 0 1.1891 -0.6451 -0.2047 1.8905 -0.5176 -0.2897 0.2907 0.058 -0.6541 -0.6947 0.7246 0.5958 -0.3673 -0.6576 562.194 567.016 532.108
"5080" 75600027 1 1 3 4 1 0.9011 0.2705 -0.0326 -1.8939 -0.8269 -3.1513 3.8591 -0.0165 -0.2956 -0.6853 0.6958 0.2056 1.314 -2.4468 586.993 458.042 485.579
"5084" 75600224 0 1 0 5 0 -0.4629 1.1904 -0.5707 0.052 -0.8109 -0.9111 0.7703 -0.2135 -0.474 0.1806 -0.3268 -0.1539 -1.0185 1.0346 514.836 452.467 518.719
"5085" 75600117 0 1 2 6 0 2.6131 0.2705 -2.345 -0.13 -0.4531 0.6818 -0.7823 0.5661 1.0087 -0.7343 0.1162 1.0616 -0.0037 -0.6576 588.384 582.387 600.758
"5086" 75600190 0 1 2 6 0 -2.7114 -1.272 -2.345 -0.0845 -0.0614 -0.445 -0.7823 0.34 -0.7888 1.1793 0.8177 1.0654 -2.7106 -0.6576 501.465 557.283 486.5
"5088" 75600005 1 1 0 5 0 -0.4556 0.2705 -0.733 0.1097 -0.7997 -0.9836 1.5082 -0.0789 -0.7888 -1.0193 1.2157 0.4377 -0.7074 -1.0691 497.79 358.535 399.142
"5089" 75600206 1 2 2 6 0 0.0127 0.2705 0.1956 -1.4242 0.7872 0.9517 0.2907 -0.2374 -0.3819 -0.6122 6e-04 0.757 -0.7074 1.0346 627.54 489.332 553.621
"5092" 75600193 0 1 0 3 0 1.7513 -0.6346 0.0385 1.8905 -0.8273 -0.9887 -0.7823 0.4161 0.3567 1.1793 -0.0557 -0.291 0.2485 1.0346 526.547 574.241 605.196
"5093" 75600096 0 1 0 5 0 1.5998 -1.272 0.1244 -1.1597 0.7396 2.7249 -0.7823 0.6672 0.5645 -0.1357 0.4396 0.5819 1.314 1.0346 554.397 508.679 496.162
"5094" 75600201 1 1 0 4 1 -1.3158 0.9672 -0.5707 -0.0288 -0.4684 -0.0649 -0.7823 0.5369 0.2484 -0.6122 0.5317 -0.0415 -1.1481 -0.6576 579.674 385.435 516.025
"5097" 75600211 1 1 2 4 0 -0.9395 0.2705 2.0054 -0.687 2.3693 0.8801 -0.7823 1.0701 1.5465 1.1793 0.1961 0.4062 -0.2023 0.5029 610.329 529.438 493.501
"5098" 75600042 0 1 0 5 0 1.0781 0.2705 -0.5707 -0.687 0.0018 0.6246 -0.7823 0.0883 1.1953 1.1793 -1.0696 0.268 -0.7366 0.2127 515.464 472.871 488.858
"5101" 75600166 1 2 2 1 0 -1.9715 0.2705 2.0054 -1.8939 2.3693 0.655 -0.7823 -0.7919 -1.8598 0.1806 -0.2884 -2.1409 0.3995 1.0346 544.887 438.073 450.726
"5102" 75600104 0 3 2 6 1 0.0127 -0.5536 -0.4112 -0.3799 -0.0614 0.6738 1.203 0.394 0.5645 -0.1357 0.1434 0.708 0.4522 -1.0724 402.655 359.409 424.934
"5104" 75600188 1 1 0 5 0 -1.1538 -0.4021 0.7871 0.8794 0.3693 0.6818 -0.7823 1.3508 1.1953 1.1793 0.6426 1.1831 0.2148 1.0346 669.112 619.522 570.065
"5105" 75600111 0 2 2 6 0 1.0123 0.2705 0.571 0.8794 0.7396 -0.3184 -0.7823 0.2296 0.1299 -1.0118 0.9147 0.9678 -0.8266 0.2169 630.807 612.969 559.536
"5106" 75600117 0 1 2 6 0 0.4067 0.2705 1.1811 -0.7592 2.3693 0.6818 -0.7823 0.9015 0.1299 1.1793 1.7266 1.1714 -0.9422 1.0346 634.85 553.371 572.392
"5109" 75600209 1 3 2 1 0 -0.0872 0.2705 0.4352 -0.0845 0.3858 0.1889 -0.7823 -0.6722 0.2671 -0.1357 -1.3511 -2.2219 1.314 -1.3914 540.44 555.494 545.746
"5110" 75600053 1 2 2 2 0 -1.352 0.2705 -1.3898 -1.4869 -0.8469 0.0716 -0.7823 -0.5975 -0.6541 -1.0118 0.174 -1.5466 0.4394 0.5029 583.412 538.845 580.522
"5111" 75600050 0 1 0 6 0 -0.0872 -0.6346 0.1956 -0.1558 0.0217 0.9517 -0.7823 1.2106 1.0087 -0.1357 0.8516 1.2618 -0.2441 1.0346 590.663 608.339 595.769
"5112" 75600149 0 2 2 4 0 0.0674 0.8232 0.1956 1.0671 -0.8109 -0.716 0.2907 -0.093 -0.2181 0.0477 -0.1843 -0.2623 -0.8566 -1.3914 538.683 566.534 488.721
"5115" 75600225 0 1 2 3 0 2.0787 0.2705 -0.2047 0.4637 0.7251 -0.5665 -0.7823 -0.0206 -1.2227 -0.1357 0.2221 -0.4428 -1.7418 -0.6576 565.246 669.002 643.434
"5116" 75600191 0 1 0 4 0 -1.7421 1.2958 -0.5707 -0.2006 -1.0974 -0.9879 -0.7823 -0.0341 0.2126 1.1793 -0.315 -0.9654 0.7015 -0.6576 417.889 385.054 415.78
"5120" 75600209 0 2 2 1 0 0.9011 -0.6346 0.7871 0.1097 0.2877 1.4326 -0.7823 -1.0312 -1.8598 0.0477 -0.7765 -2.3449 -1.5925 1.0346 346.88 249.633 294.88
"5122" 75600170 1 3 2 5 0 -1.1285 0.2705 2.0054 -0.6133 -0.0614 0.6818 1.2618 -1.1156 -0.1269 -0.6122 -1.0606 -0.4448 -1.1481 -1.1847 611.11 488.824 472.884
"5123" 75600026 1 1 0 3 0 -0.8176 -0.2888 0.571 -1.8939 1.59 -0.4182 -0.7823 -0.3767 -0.0244 -1.0193 -0.4712 -0.137 -1.1408 -1.0657 650.713 627.206 631.99
"5124" 75600123 0 2 2 6 0 1.1231 1.4221 0.7871 -1.8939 1.6438 -0.9771 0.1462 -0.3559 0.1299 -0.6853 -0.5247 -0.0958 0.7015 1.0346 306.026 334.376 385.835
"5129" 75600162 1 1 2 5 0 -0.2204 0.5206 0.2653 1.0109 1.6438 1.3381 -0.7823 -0.4597 -1.1969 1.1793 -0.7006 0.155 1.314 1.0346 315.947 390.113 402.195
"5130" 75600034 1 3 2 5 1 -1.9715 0.9672 -0.9792 -0.13 -0.4684 -0.3586 1.1625 -1.1904 -0.5894 -0.5668 -0.7872 -1.114 -0.2116 -1.3914 397.987 333.845 386.882
"5131" 75600199 1 1 2 5 0 0.2164 -1.272 0.1956 1.8905 -0.0614 2.7249 -0.7823 -0.3889 -0.1052 -0.5089 -0.1194 -0.1266 1.314 -0.6576 553.165 471.017 519.074
"5132" 75600131 1 1 0 6 0 -2.7114 -0.4021 -0.9792 -0.687 -1.0583 -0.3184 -0.7823 -0.73 0.1738 -0.3792 -1.1738 0.3826 -1.1481 1.0346 417.682 420.365 544.812
"5134" 75600195 0 3 2 5 0 1.7513 -1.272 0.6314 0.1097 1.1262 0.2929 -0.7823 0.3768 0.0282 1.1793 0.944 -0.0089 0.3995 1.0346 536.667 557.065 592.245
"5136" 75600021 0 3 2 5 0 0.428 -0.7816 -0.733 -1.8939 -0.0614 2.7249 -0.7823 -0.7259 -0.6541 1.1793 -0.662 -0.853 1.314 1.0346 517.267 507.517 548.137
"5138" 75600012 0 3 2 4 0 0.5592 -1.272 -0.9792 -1.8939 0.8352 -0.5622 0.2907 0.4867 1.0087 -0.6122 -0.2101 0.2762 0.4522 -0.9167 559.254 643.086 634.08
"5141" 75600163 0 1 0 3 0 0.3568 -0.4021 -0.733 0.052 -0.8386 2.7249 -0.7823 0.2032 -0.1052 1.1793 0.8396 -0.3784 0.2485 1.0346 435.977 448.233 426.281
"5142" 75600168 0 1 2 6 0 -2.7114 1.0453 0.7871 0.4637 -0.8926 -0.4018 0.7703 -0.0982 -0.2432 -1.0118 -0.1042 0.8123 -0.9422 -1.6775 597.339 534.086 473.131
"5143" 75600007 1 2 2 2 0 0.1816 0.2705 -0.8441 -0.687 0.8496 0.5698 -0.7823 0.2 0.0127 1.1793 0.4027 -0.2965 0.7015 0.5029 524.655 431.567 398.934
"5145" 75600176 0 1 2 5 0 0.3171 -1.272 0.1956 0.4637 -0.8109 0.131 -0.7823 -0.0041 -0.208 1.1793 0.2405 0.0256 -0.2023 -0.6576 482.154 448.505 450.979
"5146" 75600028 1 1 2 3 0 -1.0789 0.2705 0.1956 -1.8939 2.3693 -0.2793 -0.7823 0.034 0.0213 -0.1357 0.4664 -0.9516 -1.8358 -0.6576 347.474 416.122 429.508
"5150" 75600011 0 1 0 3 0 2.6131 -1.272 -1.7664 -1.4242 1.1497 0.9423 -0.7823 0.7263 1.5465 -0.1357 -0.2201 -0.4883 -0.6587 1.0346 589.725 553.356 565.625
"5151" 75600140 0 1 0 6 0 -0.5831 0.2705 0.6314 -0.0288 0.2883 -1.1224 2.0604 -0.689 -0.7888 1.1793 -0.9098 0.6206 -0.0014 -0.6576 546.541 606.64 593.953
"5154" 75600154 1 2 2 6 1 -0.9016 1.6524 -0.2661 -0.3799 -0.4684 -1.1328 2.07 -1.7012 -1.8598 -0.7412 -1.5465 -2.6929 -0.2023 -0.6576 266.432 283.064 318.334
"5155" 75600092 1 2 2 4 0 -0.0872 0.2705 0.7871 -0.3799 -0.0614 0.3018 -0.7823 -0.662 0.1528 -0.6853 -0.4122 -1.2557 0.7628 1.0346 462.123 452.929 468.077
"5156" 75600092 0 1 0 6 0 0.1984 -0.6346 -0.2047 -0.4342 -0.4909 0.1388 0.2907 0.2928 0.4765 -0.1357 0.0335 0.3315 0.039 0.6402 691.837 548.304 653.935
"5157" 75600152 1 3 2 6 0 0.9271 -1.272 0.571 -0.0845 1.1777 -0.5489 0.2907 2.0368 1.5156 1.1793 1.3593 1.6215 -0.2023 0.2169 713.392 702.041 685.006
"5159" 75600212 1 1 2 6 0 -1.7421 -0.8863 -0.2661 -0.9598 -0.5319 3.22 -0.7823 0.0206 -0.5354 -0.1357 0.6736 0.7376 0.7015 1.0346 474.194 489.552 513.049
"5160" 75600048 1 1 0 6 0 1.01 -1.272 -0.2661 -0.687 -0.1433 -0.7604 -0.7823 1.3744 1.5465 -0.1357 0.2946 1.5031 -0.2023 0.5029 687.921 698.614 713.893
"5162" 75600206 0 2 2 1 0 0.7568 -1.272 0.1956 1.8905 -0.5176 -0.4509 0.2907 0.2036 0.8034 -0.1357 -0.5395 -1.8417 -1.1176 0.5029 631.882 616.134 563.367
"5163" 75600033 1 2 2 6 0 -1.3532 -1.272 2.0054 -1.8939 1.6438 0.0949 -0.7823 0.135 0.0213 -0.6853 0.5022 -0.1758 1.314 1.0346 485.112 470.559 401.725
"5164" 75600031 0 1 2 5 0 0.5935 -1.272 -2.345 -1.8939 0.8352 -0.8682 -0.7823 -0.472 -0.8414 -0.1357 -0.6005 -0.0495 0.7628 1.0346 694.419 649.748 526.615
"5165" 75600191 1 1 0 3 0 -2.7114 1.6524 -0.4112 -0.687 0.3611 0.3018 -0.7823 -0.2484 -0.0971 -0.9191 0.4944 -1.0561 0.7015 1.0346 534.626 431.709 507.819
"5167" 75600024 1 1 2 5 0 -0.1042 0.2705 -0.4112 -0.687 -0.0614 0.3241 -0.7823 0.3055 0.4765 -0.1357 0.0268 0.1795 -0.3673 1.0346 561.907 539.461 491.334
"5170" 75600229 1 1 0 5 0 -1.4526 -0.6346 1.2643 -0.9823 0.8496 0.1685 0.2907 0.1419 0.2269 -0.6122 0.016 0.0272 -0.7366 0.5029 717 657.398 662.857
"5173" 75600002 1 1 0 6 0 1.3468 -0.2888 1.2643 -1.4869 0.3444 0.2863 1.5346 0.3474 0.6997 -1.0527 -0.0731 0.8338 0.0703 0.6364 711.555 685.908 778.35
"5174" 75600115 0 1 0 5 0 -1.9715 -1.272 -1.5513 -1.059 -0.8579 1.4326 -0.7823 0.8271 0.1299 -0.1357 1.8844 0.3171 -1.0726 0.2169 624.373 518.57 551.385
"5175" 75600106 1 1 2 6 0 -1.1031 -1.272 -2.345 -1.8939 -0.109 -0.0634 0.2907 -0.6096 -1.8107 -1.0118 -0.2309 0.1603 -2.1621 -1.1847 482.167 382.388 416.311
"5176" 75600211 0 1 2 6 0 -0.9772 -1.272 -0.4631 1.8905 2.3693 2.7249 -0.7823 -0.2247 -0.3819 -1.2793 0.1307 0.5665 -2.7106 -0.6576 592.482 507.791 493.048
"5178" 75600181 1 1 0 4 0 -0.8812 1.6524 1.2643 -1.4869 1.6438 2.7249 -0.7823 0.6646 -1.2227 -0.1357 4.2281 -0.4165 1.314 1.0346 431.553 332.929 340.247
"5180" 75600184 1 2 2 3 0 0.6934 -0.8863 -0.8705 -0.9295 -0.4684 1.4685 -0.7823 -0.1204 0.4765 -0.6853 -0.3042 -0.8303 0.4522 1.0346 486.021 533.196 462.392
"5181" 75600224 0 1 0 3 0 -0.5262 1.1904 -2.345 1.0671 -1.7292 -1.186 1.1625 0.1996 -0.1932 -0.1357 0.3368 -0.2885 -0.0037 -0.6576 421.563 481.327 442.921
"5182" 75600201 0 1 0 5 0 0.9011 -1.272 -0.6888 0.3335 0.3858 0.6818 -0.7823 0.6763 1.1953 -0.1357 -0.1699 -0.0107 -0.5488 1.0346 647.552 577.326 575.134
"5184" 75600038 0 2 0 2 1 -0.2087 2.2893 0.1956 -0.3799 0.8281 0.0382 0.7703 -1.2781 -0.6541 -0.8243 -0.7963 -1.4763 -1.5447 -2.4468 319.727 384.71 354.054
"5186" 75600074 0 2 2 6 0 1.1891 0.5206 -2.345 -0.2006 0.7396 0.5211 -0.7823 -0.0339 0.0213 -0.6853 0.0965 -0.0495 -0.1169 -1.1847 528.351 509.641 492.632
"5187" 75600224 0 2 0 6 0 -1.352 0.2705 -0.5707 -1.1597 -0.0614 0.6818 -0.7823 0.5356 -0.7888 0.1806 1.3192 0.5335 -0.2533 0.2127 482.755 429.467 425.095
"5188" 75600199 1 1 0 6 0 -0.7826 1.2958 -1.2708 0.4637 -0.1097 -1.2427 1.7757 0.5296 0.0213 1.1793 1.1379 1.0147 0.4394 -0.9122 414.821 368.236 355.019
"5190" 75600149 0 1 2 5 0 -0.5831 -1.272 -0.8441 -0.1748 0.7251 0.6347 -0.7823 -0.3918 -1.8107 1.1793 -0.1325 -0.1987 0.4394 1.0346 591.217 589.204 613.995
"5191" 75600013 0 1 0 5 0 -0.5753 0.7192 -0.4112 -0.9823 0.4558 0.9423 -0.7823 0.105 -0.3819 -0.1357 0.8177 -0.0092 -0.1605 1.0346 484.544 456.832 511.644
"5193" 75600127 1 1 0 3 0 -0.9016 -0.8863 1.2643 -1.4869 0.3858 -0.937 -0.7823 -0.4237 -0.1052 -0.6853 0.1824 -0.129 -1.3583 -0.6576 578.646 526.276 628.078
"5194" 75600053 1 2 2 2 0 -2.7114 1.2958 0.992 -1.1597 -0.1769 0.4829 -0.7823 -0.236 0.1299 -0.1357 -0.2463 -1.3937 0.7015 1.0346 549.01 476.61 520.889
"5198" 75600057 0 3 2 5 1 0.5572 0.2705 -0.4631 -0.7592 1.1262 1.9816 0.2308 0.0429 0.4503 -0.6853 -0.4538 -0.395 -0.3584 1.0346 440.828 404.94 374.196
"5199" 75600212 0 1 2 5 0 0.7546 0.2705 -0.2661 -0.687 1.111 0.1079 0.7703 -0.5131 -1.1969 0.0477 -0.5769 -0.5819 -1.1176 1.0346 576.956 561.731 560.168
"5203" 75600182 1 2 2 1 1 -0.4042 0.5206 -0.5707 -1.4242 -0.4684 0.6678 -0.7823 -0.5747 0.0213 -0.4884 -0.4409 -1.8758 0.6259 1.0346 410.263 369.061 353.854
"5204" 75600016 1 2 2 2 0 -0.1542 -1.272 -0.2661 0.1097 -0.8109 0.6818 0.2907 -0.2707 -1.8598 -0.6122 0.55 -0.9136 0.4394 -0.9167 460.636 453.856 524.446
"5205" 75600181 0 1 0 3 0 -0.6185 1.6524 -0.2661 -0.7592 -0.5787 0.9517 -0.7823 -0.6178 -0.6541 1.1793 -0.5454 -1.057 -0.6385 -0.6576 529.656 463.143 451.404
"5207" 75600092 0 2 2 6 1 -1.352 1.0453 -0.2047 1.1422 -0.0614 -0.3184 1.5082 -0.2861 0.3897 1.1793 -0.1737 -0.0181 -2.0248 1.0346 524.096 446.039 448.609
"5208" 75600157 0 1 0 6 0 0.8628 0.7192 -0.9792 -0.1558 0.8021 0.3692 0.2907 1.5775 1.5465 -0.1357 0.9275 1.5797 -0.5488 1.0346 561.299 608.572 550.987
"5210" 75600212 1 2 3 6 1 -2.7114 -1.272 2.0054 1.8905 0.7139 -0.1576 0.2907 1.7014 0.8768 1.1793 2.3634 1.5739 0.481 1.0346 544.334 437.973 462.966
"5212" 75600100 1 3 2 4 1 1.1037 0.2705 -0.9792 1.8905 1.1262 0.6818 1.1928 0.2628 -0.0502 -0.1357 0.4716 0.01 0.0079 -1.7696 551.336 490.09 442.662
"5213" 75600195 1 3 2 6 0 0.9011 -1.272 1.2643 -0.687 0.7877 -0.4415 -0.7823 0.9129 0.872 0.7604 0.8192 1.0779 -0.2441 1.0346 711.488 574.978 642.484
"5215" 75600149 0 1 2 3 0 -0.4556 0.7192 0.1956 0.4637 -0.8109 0.7984 -0.7823 -0.5573 -1.8107 0.7604 -0.4392 -0.4805 1.314 -0.6576 498.083 472.387 515.046
"5216" 75600058 1 1 2 6 0 -1.9715 1.4221 0.1956 0.4637 -0.3595 -0.6613 -0.7823 -0.6087 -0.1052 -0.6853 0.2222 -0.4728 -1.1481 -0.6576 476.432 370.143 327.983
"5220" 75600100 0 2 0 2 0 -0.4934 -0.2888 -0.5707 0.4637 -0.0614 0.1589 -0.7823 -0.105 -0.3819 1.1793 6e-04 -1.3996 -0.2023 1.0346 455.301 532.719 385.627
"5221" 75600219 1 2 0 5 0 -1.7421 -1.272 0.4352 -0.7592 -0.0614 0.9423 0.2907 -0.0035 -0.1932 0.2646 0.5705 -0.3042 0.4394 0.2169 619.468 588.712 666.337
"5224" 75600057 0 1 2 5 0 -0.1042 0.7192 0.1956 0.1097 -0.0614 -0.2641 0.1462 -0.3643 -1.8107 0.0477 0.3593 -0.5489 -1.7949 -0.6576 487.626 553.783 458.732
"5234" 75600024 1 2 2 5 0 -1.6062 1.6524 0.992 -0.687 0.7872 0.3241 -0.7823 0.91 0.9244 -0.4903 0.897 0.0066 -0.2023 -1.5824 565.852 427.932 462.189
"5241" 75600142 0 1 2 6 0 0.6523 0.2705 -2.345 -0.3799 -0.0614 -0.2641 -0.7823 1.1173 1.5156 1.1793 0.1318 1.5142 0.2148 1.0346 605.794 673.691 591.205
"5242" 75600099 0 1 0 5 0 -0.5141 0.7192 -0.2047 -1.1597 1.6438 -0.592 -0.7823 0.9425 0.4765 1.1793 1.1956 0.9079 -1.3245 1.0346 436.106 430.3 414.011
"5246" 75600082 1 1 2 6 0 -0.6146 -1.272 2.0054 0.8207 0.4793 0.4536 0.2907 1.2362 1.5465 -0.1357 0.526 1.3138 0.4394 0.6402 683.12 597.492 639.286
"5248" 75600020 0 2 2 6 0 0.8418 0.2705 1.1811 0.052 0.4152 -0.357 -0.7823 -0.2558 -1.1969 -0.6853 -0.1843 0.6816 -0.6262 1.0346 601.355 576.744 576.803
"5249" 75600050 1 2 2 6 0 -0.1042 -1.272 1.2643 1.8905 -1.5049 0.0638 0.2907 0.692 0.0213 1.1793 0.7953 1.1046 1.314 -1.0657 576.955 563.708 627.17
"5252" 75600082 0 1 2 6 0 1.7513 -1.272 -1.1146 -1.059 0.3444 1.4326 -0.7823 0.1838 1.5465 -1.0527 -0.7273 0.4103 0.4394 1.0346 639.62 551.826 459.814
"5253" 75600191 1 1 0 3 0 0.3891 0.2705 -0.5707 0.4637 -0.7622 0.9517 -0.7823 0.3815 0.4254 1.1793 -0.0168 -0.1688 -0.3971 0.2169 530.4 620.043 595.336
"5259" 75600078 0 1 3 5 0 -0.7077 -1.272 -0.2047 0.052 -0.0614 0.3018 -0.7823 1.8411 1.1953 1.1793 1.7725 0.3976 1.314 0.5029 583.842 546.405 505.666
"5261" 75600085 1 1 0 5 0 0.7546 -0.8863 -0.2661 -1.1597 0.3444 0.6818 0.2907 -0.2833 0.1299 -0.6853 -0.3565 0.4935 -0.7074 0.6364 655.053 624.535 694.738
"5262" 75600049 0 1 2 5 0 -0.1042 0.7192 -0.4112 -0.13 0.4152 0.165 -0.7823 -0.4659 -0.1052 0.0477 -0.1401 0.1643 0.1924 1.0346 481.906 428.569 482.384
"5263" 75600045 1 1 0 5 0 0.1499 -0.7816 -0.2047 -0.687 -0.0614 -1.186 -0.7823 -0.0148 -0.1932 -0.6122 0.0335 0.0744 -1.1481 -0.6576 676.625 597.969 632.548
"5264" 75600029 1 1 2 5 0 -1.9715 1.2958 -0.4112 0.4637 -1.0721 -0.0939 1.8016 -0.2723 0.1356 -0.6947 -0.2507 0.5149 -0.8154 -1.2947 572.827 477.259 418.459
"5265" 75600064 1 2 2 5 0 0.1372 0.2705 -0.9792 1.8905 2.3693 -0.6659 1.8368 -0.212 0.0213 -0.6122 -0.2429 -0.3653 -2.7106 -0.6576 482.407 305.208 321.567
"5268" 75600210 0 1 0 5 0 2.0787 -0.7816 -0.5707 -0.4342 -0.0136 0.9423 -0.7823 0.0984 0.4081 -0.1357 -0.1583 0.0796 0.2148 1.0346 613.508 675.007 619.044
"5269" 75600062 0 1 2 4 0 0.5935 1.2826 -0.9792 0.5949 -0.1433 -0.2641 -0.7823 0.6127 0.8768 1.1793 0.1935 0.1181 -1.1053 -1.0657 572.039 560.094 519.775
"5273" 75600160 1 1 2 6 1 -2.7114 -1.272 -0.0591 1.8905 2.3693 -0.1769 -0.7823 1.0135 -0.338 1.1793 2.8492 1.0634 1.314 1.0346 399.761 382.834 389.529
"5276" 75600161 1 1 2 6 1 -0.2908 0.2705 -0.3907 0.052 -0.4405 -0.4185 1.1625 -0.0568 0.2041 -1.0752 0.2881 0.6675 1.314 -1.7671 530.902 359.473 489.443
"5277" 75600213 1 2 3 6 0 1.7513 -0.6346 0.7262 0.0208 1.217 0.4458 0.2907 0.0765 0.2864 1.1793 -0.2429 0.7734 0.1924 1.0346 453.431 401.343 377.311
"5279" 75600175 1 1 0 6 0 0.0127 0.2705 0.571 0.052 -0.4531 2.7249 -0.7823 0.8476 0.9524 -0.1357 0.1447 1.2293 -1.1481 1.0346 539.107 514.097 472.676
"5280" 75600019 0 1 0 4 0 -0.6896 0.2705 -0.2047 -0.4342 -0.4684 1.4685 0.2907 -0.2664 -0.7888 -0.9191 0.0551 -1.0637 0.7015 -1.0657 462.738 430.354 424.434
"5285" 75600085 1 1 0 5 0 1.7513 -0.6346 -0.2047 -0.687 -0.096 -0.3425 0.8233 -0.1546 -0.6541 -0.1357 0.1122 -0.0983 0.385 1.0346 597.389 609.37 615.652
"5287" 75600042 0 1 0 6 0 0.7995 -1.272 -0.5229 0.4637 -0.0614 -0.2301 0.1462 1.0439 0.2269 1.1793 0.7976 1.4204 0.039 1.0346 547.493 476.558 517.326
"5288" 75600228 0 2 2 1 0 0.4956 -1.272 -1.7664 -1.8939 1.6219 2.7249 -0.7823 -0.0488 -0.1052 1.1793 0.4046 -1.8265 0.385 1.0346 449.199 435.376 417.908
"5292" 75600134 1 1 0 6 0 -1.1285 0.7192 -1.2708 0.1097 -1.0583 0.0716 0.2907 0.9123 1.0087 -0.6122 0.7372 1.1355 -1.1481 0.6402 650.403 599.244 647.524
