"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
5600262;1;0;6;1;-0.2006;0.6818;-0.7823;0.3993;0.4984;1.1793;0.3746;0.6111;-0.5575;1.0346;0;100;100;0;382.264;281.341;365.533;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;5;0;-0.13;-0.6659;1.1625;1.4358;1.8415;1.1793;1.2426;1.0617;-0.7074;-1.5824;0;100;100;0;424.707;392.009;474.99;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;5;0;-0.687;0.6818;0.2907;0.2525;-0.7708;1.1793;0.4917;0.0433;-0.5575;-0.6576;0;100;100;0;482.861;446.912;504.934;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;2;6;1;-1.059;-0.451;-0.7823;0.1334;-1.2782;-0.5012;1.136;0.9071;-2.0248;1.0346;0;20;20;0;530.194;432.604;372.171;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;6;0;-1.8939;1.4903;-0.7823;0.4572;-0.893;-0.8243;1.696;0.9047;-0.5284;-0.6576;0;100;100;0;456.986;319.876;377.325;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;3;6;1;-1.8939;-0.4173;1.2618;0.8488;0.311;0.1806;1.7144;0.8517;-1.1481;-0.6576;1;100;100;0;476.968;304.748;341.343;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;3;0;-0.2006;-0.6659;-0.7823;-0.076;-1.8696;-1.1443;1.0238;-0.7794;-0.5488;-1.0657;0;100;100;0;520.079;523.271;567.581;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;6;0;-0.687;-0.1657;-0.7823;0.0039;-0.7708;-0.8243;0.7057;0.5417;-1.1176;-0.6576;0;100;100;0;419.823;410.367;404.261;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;6;1;-0.9295;0.4893;-0.7823;-1.1979;-0.4882;-0.5463;-1.4332;-0.8435;-1.1481;-2.4468;0;100;100;0;506.142;430.557;491.363;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;4;0;-1.4869;-0.4602;-0.7823;-0.2819;-1.8696;0.2646;0.3055;-0.6365;-1.1053;-0.6576;0;100;100;0;501.535;397.211;474.227;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;5;0;-0.687;1.4685;-0.7823;-0.0191;-0.4961;0.1806;0.1105;0.2915;-0.1931;-2.4468;0;100;100;0;400.871;394.913;408.819;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;4;0;-0.2006;-0.3184;-0.7823;-0.4656;-1.8696;0.0477;0.0101;-1.0135;-0.3882;0.3622;1;100;100;0;490.914;371.147;421.467;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;6;1;0.4637;0.0577;-0.7823;0.6899;0.0232;0.2646;1.3627;0.4995;-0.7769;-1.5824;2;100;100;0;334.804;313.443;372.325;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;0;3;4;0;-1.8939;-1.2605;-0.7823;0.1023;-1.8696;-1.7306;2.6216;-0.6034;1.314;-2.4468;2;170;170;0;383.182;328.773;371.926;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;5;0;0.052;-0.0509;-0.7823;0.5574;0.0232;1.1793;0.7062;0.4334;-0.9214;-0.6576;0;100;100;0;462.315;317.474;428.108;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;5;0;-0.687;-0.9351;-0.7823;0.8494;0.7679;1.1793;0.625;0.544;-0.2023;-1.5824;0;100;100;0;447.674;339.288;485.473;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;6;1;-1.8939;-1.2605;-0.7823;0.6018;0.0181;0.2646;0.8665;0.2862;1.314;1.0346;0;100;100;0;371.494;293.225;383.13;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;6;1;-0.687;-0.5665;1.7669;-0.0964;-0.38;-0.5089;0.2315;0.2771;1.314;-0.6576;0;100;100;0;514.887;518.799;519.459;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;0;4;0;-1.8939;0.3241;-0.7823;0.0762;-1.8696;-0.4396;1.0459;-0.338;1.314;-0.6576;1;100;100;0;445.901;340.19;444.559;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600262;1;3;5;1;-0.687;-0.2062;1.5699;0.8899;0.7679;1.1793;0.4102;0.7964;-0.3673;-0.6576;1;120;120;0;406.777;395.293;364.472;18;2.6375;-1.4212;0.2633;0.0753;0.5909
5600265;1;2;3;1;0.5949;0.9517;0.2907;-0.5363;-0.7708;-1.2622;0.0929;-0.9743;0.039;0.5029;0;200;200;300;485.462;445.62;442.336;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600265;0;2;6;1;-0.0845;1.4685;-0.7823;0.4142;-0.3069;1.1793;0.5799;0.839;1.314;1.0346;0;250;250;300;401.917;414.554;465.175;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600265;1;0;5;1;-0.687;0.6818;0.2907;0.4955;0.171;-0.1357;0.8643;0.2761;-0.2023;1.0346;0;275;220;330;406.808;430.965;454.916;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600265;1;0;6;0;-1.4869;2.7249;-0.7823;-0.1621;-0.2704;1.1793;-0.2794;0.2474;1.314;0.6402;2;250;200;300;550.506;522.888;544.019;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600265;1;0;6;0;-0.3799;0.9683;-0.7823;-0.4462;-1.2782;0.1806;-0.0571;0.8451;-0.7562;1.0346;0;250;200;300;525.113;558.38;594.949;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600265;1;2;6;1;-1.8939;-0.7214;-0.7823;0.1003;0.1148;-0.6853;0.47;0.9639;-0.2023;1.0346;2;200;250;100;490.754;496.937;535.223;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600265;0;2;6;0;-0.687;-0.5582;-0.7823;-0.7425;-0.1119;-0.9386;-0.697;-0.5138;1.314;-0.6576;2;200;200;150;483.903;403.951;471.479;18;7.5781;-0.6884;0.43;-0.0048;0.5909
5600266;1;3;4;0;-0.0288;-0.5002;0.2308;-0.7172;-0.7708;-0.6853;-0.2794;-1.007;-0.9306;-0.6576;1;275;220;110;581.995;536.03;561.129;18;5.2737;0.7566;1.2432;0.7671;1.1481
5600269;0;2;6;0;0.5949;0.3018;-0.7823;1.8554;0.9533;1.1793;1.6341;1.2881;0.0483;-1.0657;0;200;200;200;553.735;566.747;513.332;23;13.716;-1.4212;-1.4551;0.6877;0.4436
5600272;0;2;4;0;-0.3799;-0.3184;0.2907;0.5001;0.6026;0.1806;0.4356;-0.3459;-0.7366;-2.4468;0;150;250;100;515.918;521.284;465.815;18;8.5857;-1.4212;-0.3163;0.0753;0.1104
5600277;0;2;4;0;1.8905;-0.9694;1.2618;0.5534;-0.0102;1.1793;0.5526;0.1426;-0.5575;1.0346;0;150;100;650;477.285;454.904;508.053;23;6.8571;0.1;0.43;1.3327;1.1187
5600277;0;2;1;0;0.4637;-0.338;0.7703;-2.5391;-1.8696;-2.4101;-1.7733;-2.8462;-0.9734;-1.3939;1;150;200;300;456.905;462.826;486.889;23;6.8571;0.1;0.43;1.3327;1.1187
5600277;0;0;4;1;1.0671;0.1935;-0.7823;-0.3675;-0.4882;-1.0118;0.1154;-1.1215;-1.6385;0.5029;2;480;300;360;253.505;342.84;349.736;23;6.8571;0.1;0.43;1.3327;1.1187
5600280;1;2;4;0;-0.4342;-0.1657;-0.7823;-0.9147;-1.8696;-0.208;-0.4534;-0.9736;1.314;1.0346;0;200;200;300;516.525;437.276;438.838;13;7.2571;-0.2805;0.355;-0.1572;0.1104
5600281;0;0;6;0;-0.3799;1.4903;-0.7823;-0.0219;-0.4961;-0.4903;0.0414;0.2976;0.4522;0.6402;1;150;150;200;534.457;626.329;573.61;23;9.9587;-0.3123;0.3466;0.6877;1.1187
5600281;0;0;5;0;0.4637;-0.0553;-0.7823;-0.1538;-0.4961;1.1793;-0.1942;-0.2809;1.314;1.0346;1;150;200;250;465.129;459.794;452.973;23;9.9587;-0.3123;0.3466;0.6877;1.1187
5600281;0;2;6;0;0.5949;-0.1657;0.2907;-0.0333;0.171;1.1793;-0.265;-0.1512;0.1694;1.0346;0;165;220;440;473.753;449.855;427.071;23;9.9587;-0.3123;0.3466;0.6877;1.1187
5600283;0;3;0;0;-1.8939;0.6818;-0.7823;-0.1259;-1.8696;-0.1357;0.6171;-2.3389;1.314;1.0346;0;240;240;120;466.434;456.767;448.239;23;7.5556;-1.4212;0.993;1.2266;2.312
5600283;0;2;6;1;0.4637;2.7249;-0.7823;0.4529;-1.8696;0.0477;1.8607;-0.2047;1.314;1.0346;0;0;100;0;331.219;282.848;361.915;23;7.5556;-1.4212;0.993;1.2266;2.312
5600283;1;2;4;1;-0.2006;-0.4415;-0.7823;0.1911;0.171;-0.1357;0.1362;0.0565;1.314;-1.0657;2;150;200;200;502.544;348.329;441.604;23;7.5556;-1.4212;0.993;1.2266;2.312
5600283;0;2;5;0;1.3423;0.5301;-0.7823;-0.2887;-0.7708;0.0477;0.0221;-0.5037;-0.3882;0.6402;0;100;300;50;308.691;435.766;408.712;23;7.5556;-1.4212;0.993;1.2266;2.312
5600283;0;2;2;1;-0.3799;0.4766;-0.7823;0.0678;-0.4882;-0.1357;0.316;-0.5523;0.7015;1.0346;0;0;360;0;337.498;328.052;328.282;23;7.5556;-1.4212;0.993;1.2266;2.312
5600283;0;2;5;0;0.5949;0.4402;1.203;-0.5598;0.1148;-1.2622;-0.4303;-0.5339;1.314;1.0346;0;150;200;0;417.059;418.703;462.41;23;7.5556;-1.4212;0.993;1.2266;2.312
5600288;0;2;6;1;-0.687;0.0153;-0.7823;-0.4885;-0.4882;-0.6853;-0.038;0.8346;1.314;0.5029;0;330;440;0;343.306;271.016;320.292;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;1;2;6;0;0.1097;-0.4415;1.7405;0.1007;-1.8696;-0.1357;1.0668;0.5365;0.7628;-0.6576;1;275;110;0;453.603;317.375;339.653;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;1;2;6;0;0.4637;-0.1516;-0.7823;-0.0415;0.5798;-1.2349;0.0118;-0.0882;-1.1481;1.0346;0;150;200;150;386.513;356.723;332.709;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;1;2;2;0;-1.1858;0.9423;-0.7823;-1.0205;-1.8696;-0.8243;-0.6641;-1.8789;-0.9112;0.5029;0;200;200;150;569.811;583.625;477.898;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;0;2;6;1;-0.2006;0.3241;-0.7823;-0.8237;-0.7708;0.0477;-0.5319;0.1077;-1.2781;-0.6576;1;200;200;200;506.726;500.153;402.344;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;1;2;4;1;0.1097;0.3441;-0.7823;-1.3882;-1.8696;-0.6853;-0.9742;-1.4171;-1.1481;1.0346;1;150;200;50;470.837;282.878;434.782;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;0;2;6;1;-1.1858;0.0348;0.1462;-0.367;-0.0753;-0.9779;-0.1069;0.886;0.1924;-1.5824;0;240;240;180;449.803;316.861;314.166;13;6.1579;0.1;0.592;-0.0048;0.1104
5600288;0;0;2;1;-1.1597;-0.4415;-0.7823;0.5972;1.1392;1.1793;-0.3443;-1.0796;-2.7106;1.0346;0;200;200;150;429.937;467.976;472.168;13;6.1579;0.1;0.592;-0.0048;0.1104
5600290;1;3;4;0;-0.9295;-0.3184;-0.7823;-0.084;-1.2782;-0.6853;0.6611;-1.0016;1.0786;-0.6576;2;150;200;100;505.926;465.735;494.545;13;8.6891;-0.4873;0.43;1.1345;-0.5839
5600290;1;2;5;0;-0.687;-0.3184;-0.7823;0.7021;0.9533;-0.1357;0.2264;0.0272;-0.7074;-0.6576;2;165;220;220;568.124;489.914;521.373;13;8.6891;-0.4873;0.43;1.1345;-0.5839
5600290;0;2;6;0;-1.8939;0.6818;-0.7823;0.142;0.171;0.0477;0.0221;-0.2742;-0.0439;0.6402;1;150;250;150;481.685;474.353;554.587;13;8.6891;-0.4873;0.43;1.1345;-0.5839
5600292;1;2;2;1;0.5949;0.0498;-0.7823;-0.0091;-0.4882;0.0477;0.435;-0.9337;-0.4671;0.6402;1;150;200;100;343.575;350.42;337.792;18;6.0577;0.1;-0.614;1.2731;0.4436
5600293;0;0;6;0;-0.3799;-0.3397;0.2907;0.3267;-0.2704;0.1806;0.5757;0.9121;-1.5103;-1.0657;0;250;200;350;598.167;527.432;572.021;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;1;2;3;0;-0.687;0.6818;0.2907;0.1454;-0.4961;0.1806;0.3346;-0.9045;-1.1176;-0.6576;1;250;200;350;615.845;635.47;641.4;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;0;0;6;0;0.4637;0.6653;0.2907;1.3433;1.8415;1.1793;0.1759;1.5471;-0.7074;0.5029;0;250;200;150;502.327;653.785;584.082;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;1;2;1;1;-0.13;-0.4415;-0.7823;-0.0137;-0.1552;1.1793;0.4992;-1.8354;-1.1481;-0.6576;2;200;200;100;464.868;384.631;407.909;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;0;0;3;0;0.176;-0.6464;0.7703;-0.3574;-0.2704;1.1793;-0.2453;-0.9808;-1.7418;-1.1847;0;250;200;350;526.646;492.775;587.934;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;0;2;4;0;0.5949;-0.5635;1.1625;-1.7876;-0.7708;-2.3391;-0.8119;-1.552;0.4522;-0.6576;2;0;200;0;407.084;416.245;402.66;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;1;2;5;1;1.8905;-1.08;1.1625;0.7367;0.3668;1.1793;0.7222;0.6125;-1.1481;-1.3914;0;225;180;135;582.216;524.083;613.327;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;0;2;3;0;1.4083;0.6653;0.1462;-0.1005;-0.4961;-0.6947;0.5957;-0.1022;0.0703;-1.0691;0;200;200;200;489.665;533.233;509.099;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;0;0;1;0;-0.9598;0.6818;-0.7823;-0.7188;-0.2704;-0.4903;-0.6791;-2.0484;-0.5488;1.0346;0;200;200;150;515.181;587.422;601.861;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;1;0;3;0;-0.3799;0.3241;0.2907;-0.1502;-0.7708;0.0477;0.1357;-0.6609;-0.7366;0.3622;1;250;200;150;532.918;560.133;676.885;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;0;0;6;1;0.4637;-0.3489;0.7703;0.6741;0.9533;1.1793;0.0718;1.1359;-1.1481;-0.6576;1;200;200;0;489.841;465.496;484.228;23;9.6923;-1.4212;0.661;0.8349;1.3977
5600293;1;2;6;1;-1.8939;0.9683;-0.7823;-0.7098;-1.8696;0.1806;-0.716;-1.2664;-0.6675;-0.9122;0;200;200;400;529.575;549.848;560.344;23;9.6923;-1.4212;0.661;0.8349;1.3977
