"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav";"teach_multicult"
75200001;0;3;6;0;-1.1858;-3.2367;-0.7823;0.2941;0.2363;1.1793;0.3933;0.9332;-1.1481;0.2169;240;240;120;510.997;446.596;478.584;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;0;2;6;0;-0.3799;-0.1769;-0.7823;0.8397;0.9716;0.7604;0.467;1.3967;1.314;1.0346;280;280;210;579.668;448.396;576.141;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;0;2;6;0;-0.3799;-0.3184;0.2907;-0.1943;-1.8427;-0.4396;0.5028;-0.2233;-0.3673;-1.3939;240;240;180;529.885;477;493.724;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;0;0;6;0;0.4637;-0.4509;-0.7823;0.2092;-1.2382;0.0477;0.7104;0.2654;1.314;-0.6576;280;280;140;470.301;516.816;499.366;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;1;3;6;0;-0.7592;0.3241;-0.7823;2.9537;1.6414;1.1793;2.2819;2.1621;1.314;-0.6576;240;240;180;551.56;569.63;654.781;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;0;2;6;0;1.8905;-1.0802;2.896;0.1816;0.0983;-0.5813;0.4404;-0.8348;1.314;-1.3939;300;300;150;436.287;459.99;377.953;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;0;2;6;0;0.4637;-1.866;-0.7823;0.4857;0.6472;1.1793;0.2533;1.0143;-0.7857;1.0346;260;260;195;392.861;493.682;447.959;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;1;0;6;0;0.4637;0.1971;-0.7823;2.6726;1.3363;1.1793;2.17;1.7777;1.314;-0.6576;240;240;180;531.483;494.511;419.617;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200001;0;0;6;0;0.4637;-0.3184;0.2907;-0.0572;-0.4983;0.0477;0.6373;0.8973;1.314;1.0346;350;280;210;402.695;534.726;493.353;12.175;-1.4212;0.7348;-1.5397;-2.0409;-1.5182
75200003;1;3;0;0;-1.4242;0.6818;-0.7823;-0.3464;-1.8427;-0.4396;0.463;-2.3476;-0.2023;0.2127;220;165;165;567.628;562.75;523.533;13.8182;1.2478;0.43;0.6482;0.2266;-0.9058
75200003;0;3;6;0;0.4637;-1.2532;1.5346;-0.2108;-1.2382;0.1806;0.4017;-0.3379;1.314;-0.6576;240;240;180;413.79;418.282;466.155;13.8182;1.2478;0.43;0.6482;0.2266;-0.9058
75200003;0;2;2;0;-0.687;-0.9879;-0.7823;0.7884;0.2363;-0.6853;1.5335;-0.9257;-1.1481;-0.6576;120;60;180;348.065;363.974;392.876;13.8182;1.2478;0.43;0.6482;0.2266;-0.9058
75200003;1;0;5;0;-0.9823;0.6818;-0.7823;0.0442;-0.8586;-0.8243;1.0005;0.6681;-0.2023;1.0346;240;180;240;467.088;427.162;461.441;13.8182;1.2478;0.43;0.6482;0.2266;-0.9058
75200003;0;3;5;0;0.4637;-0.7362;0.7703;-0.8456;-1.8427;-1.6145;0.1801;-0.9231;-0.7769;-1.1847;360;360;240;434.574;531.8;528.395;13.8182;1.2478;0.43;0.6482;0.2266;-0.9058
75200004;1;2;6;0;-1.8939;0.2243;-0.7823;-0.0797;-0.7441;0.0477;0.2303;0.775;0.5008;-0.6576;240;240;280;501.057;559.062;488.956;7.7097;-0.2836;0.8179;-0.0384;-0.8166;1.2836
75200004;0;3;5;0;-0.687;-0.4415;-0.7823;-0.0622;0.5278;-0.8243;0.1801;-0.3267;-0.2023;-1.0657;240;180;180;543.791;454.037;513.506;7.7097;-0.2836;0.8179;-0.0384;-0.8166;1.2836
75200004;1;0;4;0;-1.4869;1.4903;0.2907;1.251;0.9334;0.2646;1.1271;0.3326;0.7015;0.6364;220;165;220;546.277;624.304;551.463;7.7097;-0.2836;0.8179;-0.0384;-0.8166;1.2836
75200005;0;3;6;0;0.8207;-0.6606;0.8615;1.5784;1.6414;1.1793;0.5467;1.4418;1.314;1.0346;180;180;180;556.772;583.527;497.353;8.3462;-0.6884;1.5435;0.5933;-0.4321;1.2836
75200007;0;0;5;0;-1.8939;-0.0553;-0.7823;-0.2007;-0.7441;0.0477;0.1042;-0.1386;-0.2023;1.0346;195;195;195;400.94;449.998;381.728;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;0;6;0;-0.4342;0.6818;-0.7823;1.4015;1.3363;1.1793;0.8619;0.9489;1.314;-0.6576;180;180;180;389.222;436.934;374.397;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;0;0;3;0;-1.4242;0.2342;0.2907;0.2354;0.5278;1.1793;-0.6043;-0.6787;0.1694;-1.1847;180;180;180;591.993;708.429;651.795;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;0;0;2;0;-1.8939;0.0153;0.1462;-0.6001;-0.303;-0.6853;-0.6969;-1.3373;1.314;1.0346;180;240;180;415.398;548.44;493.33;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;2;5;0;-0.9823;-0.7397;0.2907;-1.0888;-1.8427;-1.0118;-0.4826;7e-04;-1.3345;-1.2947;180;180;180;499.385;505.688;524.045;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;2;6;0;-1.8939;0.9683;-0.7823;-0.2451;-0.303;-0.6853;-0.0876;0.4883;-0.2023;1.0346;180;180;180;613.861;577.251;544.555;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;0;6;0;-1.8939;0.2863;-0.7823;0.0585;-0.3238;1.1793;0.1801;0.8335;0.6259;1.0346;180;180;180;486.431;403.952;403.248;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;0;0;5;0;1.8905;-1.053;1.2327;0.0276;0.2363;0.0477;-0.3895;-0.5631;-1.415;-1.3914;180;180;180;466.432;541.769;535.523;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;0;0;4;0;0.4637;0.1008;-0.7823;0.0589;0.1926;-0.6853;0.2074;-0.6728;0.4394;-1.1847;195;195;195;619.389;604.767;547.598;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;3;6;0;-0.3799;0.0348;-0.7823;0.214;-0.8586;1.1793;0.45;0.9837;-0.2023;-0.6576;195;195;195;407.388;412.349;353.853;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;2;6;0;-1.8939;2.7249;-0.7823;0.4037;-0.8586;0.2646;1.2332;1.064;1.314;1.0346;225;225;225;441.959;393.633;367.492;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;2;2;0;-1.8939;1.4685;-0.7823;-0.0527;-0.3255;-1.3873;1.0005;-1.174;-0.2023;1.0346;150;150;150;407.994;355.627;364.686;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200007;1;2;6;0;-1.4869;2.7249;-0.7823;0.0024;0.0528;-0.4903;0.5571;0.6613;0.6259;1.0346;200;150;150;384.232;254.015;323.781;14.5778;-1.4212;-0.1953;0.8944;-0.5173;1.2836
75200012;0;3;5;0;0.1097;-0.4415;-0.7823;-0.0696;0.6163;-0.4903;-0.1353;-0.411;0.7015;1.0346;120;120;120;550.569;530.425;507.454;11.1385;-0.9432;0.5859;0.1795;0.23;0.0082
75200012;1;2;6;0;0.052;-1.4917;1.1625;-0.3038;-0.1046;-0.1357;-0.5135;0.1332;1.314;-0.6576;180;300;120;352.063;315.205;437.226;11.1385;-0.9432;0.5859;0.1795;0.23;0.0082
75200012;1;0;2;0;-0.0288;-0.0879;-0.7823;-0.0869;-0.0465;1.1793;-0.0188;-1.0642;1.314;1.0346;180;180;180;481.758;489.616;542.593;11.1385;-0.9432;0.5859;0.1795;0.23;0.0082
75200013;1;0;5;0;-0.7592;2.7249;-0.7823;1.0595;1.6414;1.1793;0.1174;1.0785;1.314;1.0346;195;195;260;623.004;608.043;610.413;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;0;3;0;1;1.0109;-0.5168;-0.7823;-1.7172;-0.3238;-1.0571;-1.9067;-2.4783;0.7628;-0.6576;195;195;130;314.352;283.879;283.767;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;1;2;6;0;0.4637;2.7249;-0.7823;-0.4558;0.0528;0.031;-0.5671;0.2782;0.3995;0.5029;210;210;140;570.237;579.967;523.09;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;1;2;5;0;-0.13;-0.0939;-0.7823;0.0749;-1.2382;-0.6853;0.8862;0.6843;-0.2023;-0.6576;210;210;280;582.665;503.2;543.446;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;0;0;4;0;-1.1858;0.4402;-0.7823;0.6314;1.1527;1.1793;0.2061;-0.4447;-1.1481;0.6364;165;165;110;441.146;477.565;406.699;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;0;3;6;0;0.052;2.7249;-0.7823;1.3459;1.6414;1.1793;0.2844;1.2298;0.7628;-0.6576;180;180;120;503.56;616.326;566.796;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;1;0;6;0;-0.687;0.0348;0.2907;0.2773;-0.8586;-0.4396;0.8221;0.6574;1.314;1.0346;180;180;120;483.282;387.898;377.266;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200013;0;0;6;0;1.8905;-0.3184;-0.7823;0.3953;-0.1364;0.1806;0.3942;1.0695;0.7628;1.0346;195;195;130;654.842;638.679;638.833;13.0423;-1.4212;0.43;-0.335;0.6015;0.2838
75200015;1;3;0;0;-1.8939;-0.7716;-0.7823;-0.4667;-0.2025;1.1793;-0.7302;-2.4629;0.1597;1.0346;160;160;120;407.229;353.165;351.943;8.4324;-1.4212;0.43;-0.335;-0.1274;1.2836
75200015;1;0;1;1;-1.1597;0.6738;-0.7823;0.14;0.2194;-0.1357;0.3639;-1.8805;1.314;1.0346;240;180;180;253.987;314.634;298.261;8.4324;-1.4212;0.43;-0.335;-0.1274;1.2836
75200017;0;3;6;0;-0.3498;-1.3766;2.0604;-1.5402;-1.8427;-0.4903;-1.6329;0.4264;0.7628;0.5029;180;180;225;479.494;532.313;457.552;10.0132;0.4292;1.0744;-1.1401;-2.0409;0.2838
75200018;0;0;6;0;0.1097;-3.2367;-0.7823;0.6581;0.1926;0.2646;0.74;1.0613;0.2048;0.6402;180;120;180;599.15;620.742;562.487;13.9529;-1.4212;-1.4551;-0.321;-0.7733;1.2836
75200020;0;2;6;0;1.1422;-0.3789;0.2907;0.7302;0.4551;-0.6853;0.8101;1.3503;-0.0439;0.2127;200;150;150;523.616;593.902;566.638;8.2041;-1.4212;0.661;0.6297;1.1528;1.2836
75200020;1;3;4;0;0.4637;0.9782;-0.7823;-1.0444;-1.8427;0.0477;-0.797;-0.8965;0.2727;1.0346;150;150;150;413.73;410.181;438.574;8.2041;-1.4212;0.661;0.6297;1.1528;1.2836
75200020;1;3;6;0;-0.9823;0.9683;-0.7823;-0.1664;-0.4983;-0.8243;0.2325;0.5899;-0.0037;1.0346;180;180;180;416.612;494.788;506.157;8.2041;-1.4212;0.661;0.6297;1.1528;1.2836
75200020;0;3;5;0;1.8905;-0.3184;0.2907;-0.6553;-1.8427;-0.1357;-0.2228;-0.2551;0.3485;-0.6576;200;150;150;409.974;445.089;440.247;8.2041;-1.4212;0.661;0.6297;1.1528;1.2836
75200020;1;3;4;0;-0.687;-1.186;-0.7823;-0.8142;-1.8427;-0.8243;-0.0627;-0.61;-0.1605;-0.6576;200;150;150;505.9;488.864;539.565;8.2041;-1.4212;0.661;0.6297;1.1528;1.2836
75200020;0;3;5;0;0.4637;-0.6464;0.7703;-0.005;0.0528;1.1793;0.1334;0.2285;-0.3971;0.2169;240;180;180;403.314;541.247;447.358;8.2041;-1.4212;0.661;0.6297;1.1528;1.2836
75200022;0;0;6;0;0.052;0.6818;-0.7823;1.3895;1.1527;-0.1357;0.9785;1.3998;1.314;1.0346;180;180;180;648.959;727.011;648.348;12.4553;-1.4212;-0.3265;-2.0719;-0.4383;0.6122
75200022;1;2;2;0;1.4083;0.2243;0.1462;-0.2653;0.2923;0.0477;-0.2973;-1.3887;-0.7857;-0.6576;165;110;165;526.044;502.938;491.519;12.4553;-1.4212;-0.3265;-2.0719;-0.4383;0.6122
75200022;0;2;6;0;0.4637;-0.4415;-0.7823;0.6672;1.1527;1.1793;-0.0641;0.9426;1.314;1.0346;180;240;180;422.15;493.696;448.22;12.4553;-1.4212;-0.3265;-2.0719;-0.4383;0.6122
75200024;1;0;2;0;-0.3799;-0.4798;0.2907;0.276;0.1926;0.2646;0.2411;-0.4154;0.2727;-0.6576;180;180;180;534.069;483.579;560.275;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;1;0;4;0;0.4637;2.7249;-0.7823;-0.62;-0.7049;0.0477;-0.4864;-1.0849;0.1155;-0.6576;180;180;180;521.273;455.156;419.235;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;0;0;3;0;-0.687;-0.3184;-0.7823;-0.2636;-1.2382;0.0477;0.4172;-0.8899;0.3485;-0.6576;180;180;180;507.54;514.165;395.59;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;0;2;2;0;0.3335;-0.2897;-0.7823;0.1859;0.3269;0.2646;0.2972;-1.1793;1.314;-0.6576;180;180;180;494.369;509.168;550.847;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200024;1;3;4;0;0.1097;-0.6659;-0.7823;-0.5291;-0.6881;-0.4396;-0.0715;-1.1693;1.314;-1.5824;360;360;360;506.962;462.052;506.275;10.2105;0.6299;-0.614;0.2913;-0.9138;1.2836
75200025;0;0;6;0;-1.2319;-0.4415;-0.7823;1.8502;1.6414;0.0477;1.7009;1.2209;-0.3971;-0.6576;180;120;120;558.908;547.985;542.843;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;0;5;0;-1.8939;0.6818;-0.7823;0.4694;-0.8586;0.1806;1.0259;0.8513;0.2727;-0.6576;165;220;110;514.896;543.466;558.199;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200025;0;0;6;0;1.8905;-0.3184;-0.7823;0.1087;0.8508;-0.9302;-0.5551;1.033;-0.3971;-1.1847;180;180;240;604;619.344;565.276;14.3553;-1.4212;-1.4551;-0.0384;0.2266;-0.9058
75200026;0;3;0;0;-1.8939;0.1959;-0.7823;-1.0591;-0.4983;-1.3216;-0.5163;-2.7136;-0.2023;-0.6576;150;150;150;436.274;532.316;459.943;11.4;-1.4212;-1.4551;0.6058;-1.2356;1.2836
75200028;1;2;6;0;-1.8939;0.9517;-0.7823;-0.1771;-1.2382;1.1793;0.1857;-1.299;-0.9734;-1.3914;180;180;180;446.482;561.376;457.134;12.9492;0.8339;1.5435;1.2343;0.6015;-1.8967
75200030;0;3;6;0;1.1911;-0.2753;2.1088;-0.3092;-1.2382;-0.1357;0.4102;-0.0631;1.314;-1.6775;240;400;160;270.95;212.304;314.95;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;0;2;6;0;-0.2006;-0.5582;0.8233;0.0313;0.0983;0.0477;0.1472;-1.7615;0.7628;-0.6576;275;275;220;372.467;303.879;367.564;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;1;2;6;0;-1.8939;0.3018;0.2907;-0.6993;-1.8427;-0.8532;-0.0244;0.6256;0.1155;1.0346;240;180;180;524.257;463.582;523.735;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;1;3;6;0;1.8905;0.0544;-0.7823;0.2032;-0.4983;-0.3487;0.5351;1.1964;-1.0266;-0.6576;195;195;195;393.576;391.276;420.533;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;1;2;2;0;0.4637;-0.9879;-0.7823;0.1262;0.5278;-0.5218;0.1527;-1.3534;-0.2835;-0.6576;220;220;165;392.432;380.108;362.551;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200030;0;0;5;0;0.4637;-0.5635;0.2907;-0.1266;-0.0465;0.0477;0.028;-0.6283;-0.4377;-0.6576;150;200;150;449.995;468.925;385.341;10.25;-0.2376;1.0744;0.016;0.6015;-0.5465
75200031;0;0;6;0;0.8794;-1.4253;2.0604;1.4038;0.7639;0.2646;1.3535;1.2544;-0.5575;-0.9167;180;120;240;484.037;431.659;401.859;18.1967;-0.6884;-0.3163;-0.0384;-0.1791;1.2836
75200032;0;3;6;0;0.9109;0.1988;-0.7823;1.3607;1.3363;1.1793;0.6108;1.3497;-0.1605;-2.4468;170;255;170;678.634;609.523;662.709;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;1;3;6;0;0.4637;-0.2979;-0.7823;-1.0553;-0.7441;-1.4994;-0.0885;0.2137;-0.1605;-1.2947;140;210;140;521.728;463.157;554.721;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;0;6;0;-0.0845;0.6428;-0.7823;1.0093;1.1212;1.1793;0.3182;0.2861;1.314;1.0346;120;180;120;416.849;420.726;413.058;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;0;6;0;-1.2792;2.7249;-0.7823;0.049;0.403;-0.1987;-0.128;0.7323;-0.4377;1.0346;240;160;160;479.915;435.311;391.755;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;1;3;4;0;0.052;2.7249;-0.7823;-0.4062;-0.8586;-0.4396;-0.2027;-0.9542;1.314;1.0346;110;165;110;581.888;615.526;650.861;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;3;6;0;0.4637;-0.3184;0.2907;-0.6894;-1.8427;0.0477;-0.6029;-0.2972;-1.1481;-1.1847;140;140;140;572.415;603.373;591.809;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;1;0;6;0;-0.3799;0.1307;0.2907;0.7524;0.8129;0.0477;0.6316;1.1082;0.6259;1.0346;130;195;130;537.494;579.494;508.065;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;0;5;0;0.052;0.4749;-0.7823;-0.5219;-1.8427;0.2646;0.0366;-0.6024;0.2148;1.0346;160;160;160;498.826;509.701;449.541;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;0;6;0;1.4083;-0.4415;-0.7823;0.3756;0.5459;1.1793;-0.2858;0.0179;0.7628;-1.1847;180;180;180;530.723;618.943;595.739;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;1;3;2;0;-0.3498;-3.2367;-0.7823;0.8502;1.3363;0.0477;0.0917;-0.6962;-0.3374;0.6402;120;120;120;488.23;578.493;617.725;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;2;4;0;0.052;0.6246;-0.7823;-0.5679;-0.7441;0.1806;-0.2894;-1.0227;0.1597;0.2127;150;225;150;546.941;508.718;505.123;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;0;6;0;1.8905;-0.3184;-0.7823;-0.4985;-0.303;1.1793;-0.5904;0.7761;1.314;1.0346;160;160;160;421.639;477.344;415.166;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200032;0;2;1;0;0.052;-0.3184;-0.7823;0.1492;0.5278;-0.5813;0.1197;-1.3477;0.7628;0.2127;130;195;130;550.13;467.381;522.977;13.2063;-1.4212;0.2633;-0.0956;-0.1791;1.2836
75200033;0;3;1;0;-0.3799;-0.7587;-0.7823;-0.9167;-1.3133;-1.2622;-0.152;-2.2275;-0.9734;-1.5824;195;195;195;401.469;474.065;431.666;12.8889;0.0686;0.8179;-0.335;0.1875;1.2836
75200033;1;3;5;0;0.1097;1.4685;-0.7823;1.0025;0.6472;1.1793;0.9098;-1.4932;0.6259;-0.6576;180;180;180;541.511;491.024;459.506;12.8889;0.0686;0.8179;-0.335;0.1875;1.2836
75200035;1;3;6;0;0.8794;-0.5676;-0.7823;-0.8027;-0.4983;-0.6122;-0.7302;0.0908;1.314;0.2127;240;180;180;564.018;469.966;535.727;15.569;-0.6483;0.0131;-0.0384;-0.0452;0.2838
75200036;0;3;4;0;0.4637;-0.2256;0.2907;-0.4875;-0.7441;-0.6853;0.0386;-1.0978;0.481;1.0346;180;120;240;460.283;515.875;412.188;14.0988;-1.4212;-0.7828;0.6482;-0.0452;1.2836
75200036;1;3;4;0;0.1097;-1.0499;-0.7823;-1.1988;-0.7441;0.2646;-0.9539;-0.6875;-0.9734;1.0346;120;120;160;395.102;203.545;381.502;14.0988;-1.4212;-0.7828;0.6482;-0.0452;1.2836
75200036;1;3;5;0;0.052;0.3241;-0.7823;-0.176;-1.8427;1.1793;0.1683;-0.3715;-0.0348;-1.1847;150;150;150;484.392;519.538;518.449;14.0988;-1.4212;-0.7828;0.6482;-0.0452;1.2836
75200037;0;0;6;0;0.8794;-0.7564;-0.7823;-0.8104;-0.3238;0.0477;-0.9969;0.5593;1.314;0.6402;180;60;120;485.574;641.072;512.715;9.7742;1.2478;0.2633;0.2211;0.23;0.6122
75200037;1;3;1;0;0.4637;-0.9694;-0.7823;-1.8858;-1.8427;-2.9896;-0.5499;-2.5427;-0.2023;-1.5824;200;40;80;401.882;413.933;511.327;9.7742;1.2478;0.2633;0.2211;0.23;0.6122
75200038;1;3;6;0;-0.2006;1.4326;-0.7823;0.5747;0.6472;1.1793;0.2571;0.7581;0.6259;1.0346;350;200;150;544.277;646.549;606.15;17.2429;-0.6884;-0.3163;0.4349;1.9063;-2.2697
75200038;1;3;4;0;-0.687;0.0348;-0.7823;-0.8911;-0.7441;-0.4903;-0.6419;-1.1821;-0.2023;0.2169;220;165;275;610.074;645.037;629.213;17.2429;-0.6884;-0.3163;0.4349;1.9063;-2.2697
75200038;1;0;5;0;1.8905;-0.1858;-0.7823;-0.5732;-0.6881;1.1793;-0.5632;0.1772;-1.3684;-1.5824;240;120;120;723.532;686.089;747.488;17.2429;-0.6884;-0.3163;0.4349;1.9063;-2.2697
75200039;1;0;2;0;-0.3799;2.7249;-0.7823;-0.4764;0.0787;0.0477;-0.5779;-1.6486;1.314;1.0346;165;110;110;410.14;387.11;432.365;10.72;1.2478;1.3635;0.8544;0.8952;0.0082
75200039;0;3;2;0;-0.3799;0.0348;-0.7823;-0.0638;0.8129;1.1793;-0.8831;-1.2423;0.1694;1.0346;135;90;90;425.279;382.296;345.922;10.72;1.2478;1.3635;0.8544;0.8952;0.0082
75200040;0;3;4;0;-1.8939;-0.3442;-0.7823;0.4453;-0.2025;1.1793;1.2725;0.0072;-1.3345;-0.6576;195;130;195;332.09;318.683;365.146;13.6667;0.7889;1.5435;0.5933;0.9355;-0.3209
75200040;0;0;3;0;-0.2006;1.4903;-0.7823;-0.0753;-0.2025;-0.1357;0.2345;0.0679;0.4394;-2.4468;210;210;280;471.902;440.699;460.138;13.6667;0.7889;1.5435;0.5933;0.9355;-0.3209
75200040;1;0;6;0;1.8905;-0.0024;-0.7823;1.0887;0.1397;0.1806;1.8128;0.7316;1.314;0.6364;165;110;165;387.593;455.236;450.127;13.6667;0.7889;1.5435;0.5933;0.9355;-0.3209
75200040;0;0;5;0;-1.8939;2.7249;-0.7823;-1.1934;-1.8427;-0.8243;-0.7302;-2.2211;1.314;1.0346;165;110;220;442.013;569.422;510.666;13.6667;0.7889;1.5435;0.5933;0.9355;-0.3209
75200041;0;2;5;0;-0.13;0.0348;-0.7823;-0.3976;-0.1547;-0.3792;-0.328;-0.4382;0.6259;0.2127;200;100;100;506.673;578.339;550.679;10.8;-0.949;-1.4551;-1.5933;-1.2356;1.2836
75200041;0;0;6;0;1.1911;0.5034;0.2907;0.1822;-0.303;-0.5668;0.6791;-0.2572;-0.1605;1.0346;195;130;130;503.559;454.671;470.705;10.8;-0.949;-1.4551;-1.5933;-1.2356;1.2836
75200042;1;2;5;0;-0.13;0.9683;-0.7823;0.4957;0.0983;0.0477;0.8968;0.7432;1.314;1.0346;180;180;240;416.012;426.264;494.163;10.4478;-0.2376;1.7591;1.4126;0.6101;-0.5465
75200042;0;2;6;0;0.6556;-0.5582;-0.7823;0.3007;0.4551;0.0477;-0.0596;1.1309;1.314;1.0346;480;360;480;419.822;438.499;458.934;10.4478;-0.2376;1.7591;1.4126;0.6101;-0.5465
75200042;1;3;5;0;-1.4869;-0.7683;0.2308;-0.5132;-1.8427;0.0477;0.0317;-2.6261;-1.8358;-1.0691;195;260;195;530.537;529.811;523.01;10.4478;-0.2376;1.7591;1.4126;0.6101;-0.5465
75200042;1;3;6;0;-0.687;0.6818;-0.7823;0.7833;0.72;0.0477;1.0075;0.2693;-0.2023;-0.6576;165;165;165;447.604;338.4;423.427;10.4478;-0.2376;1.7591;1.4126;0.6101;-0.5465
75200042;1;2;6;0;-1.8939;2.7249;-0.7823;0.0792;-0.7441;1.1793;0.5581;0.988;-0.7562;1.0346;180;180;180;392.324;478.277;438.062;10.4478;-0.2376;1.7591;1.4126;0.6101;-0.5465
75200045;0;3;6;0;0.8794;-0.2444;0.1462;-0.1942;0.082;0.0477;-0.4453;0.8201;-0.2441;0.6402;180;240;180;621.29;600.625;648.076;17.102;-1.4212;-0.3163;-0.0384;-0.4289;1.2836
75200045;0;3;6;0;1.0109;-0.0619;-0.7823;0.2662;0.0528;-0.1357;0.6579;-0.0244;-2.1007;-0.6576;180;120;180;583.895;584.19;556.561;17.102;-1.4212;-0.3163;-0.0384;-0.4289;1.2836
75200045;1;0;6;0;-1.8939;2.7249;0.2907;1.4092;1.6414;-0.1357;0.701;1.6377;0.7628;1.0346;180;240;180;721.593;640.379;695.912;17.102;-1.4212;-0.3163;-0.0384;-0.4289;1.2836
75200045;0;2;3;0;-1.059;1.4685;-0.7823;0.909;0.6512;1.1793;0.7487;0.6857;-1.8485;-0.6576;150;100;150;532.842;533.642;514.034;17.102;-1.4212;-0.3163;-0.0384;-0.4289;1.2836
75200049;0;0;5;0;0.052;-0.0553;-0.7823;0.4638;-0.303;0.0477;0.9651;-0.146;0.6259;1.0346;180;180;180;460.033;537.634;476.681;10;2.1861;0.1964;-0.0956;1.2182;-0.2031
75200049;0;3;0;1;0.1097;-0.3184;-0.7823;-1.1781;-0.1547;-1.0118;-1.7599;-2.9074;0.1597;0.2127;150;150;150;473.242;370.222;369.003;10;2.1861;0.1964;-0.0956;1.2182;-0.2031
75200050;1;2;6;0;-0.687;-3.2367;-0.7823;1.0133;1.3363;1.1793;0.4559;0.3994;1.314;1.0346;120;120;120;581.556;492.19;539.807;16.6667;-0.4873;-0.3163;-0.6823;-1.2401;1.2836
75200050;0;3;6;0;1.0109;-1.7346;0.6725;0.1544;0.6512;1.1793;-0.257;1.1067;-0.6371;0.2127;120;120;120;531.673;632.958;573.186;16.6667;-0.4873;-0.3163;-0.6823;-1.2401;1.2836
75200050;0;2;5;0;0.052;-0.7587;0.2907;-0.3829;-0.7441;-0.4396;0.3906;-0.5436;0.4394;1.0346;110;110;110;466.805;449.431;454.588;16.6667;-0.4873;-0.3163;-0.6823;-1.2401;1.2836
75200051;0;0;2;0;-1.8939;-0.6044;-0.7823;-0.0402;-1.2382;-0.1357;0.4876;-1.2098;0.385;-0.6576;180;180;120;494.046;490.034;383.683;7.2;-1.4212;0.43;1.0522;-0.5582;1.2836
