"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"school_changes";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
82600418;0;0;6;0;0.8207;-0.5878;0.1462;-1.5161;-0.5792;-0.9726;-1.4952;0.2555;1.314;-1.3914;2;250;300;300;442.852;418.62;491.27;18;11.9528;-1.4212;-1.4551;0.1064;1.1913
82600418;0;0;6;0;0.4637;-0.3184;-0.7823;0.257;-0.3833;0.0477;0.5313;0.769;1.314;1.0346;2;225;225;180;529.629;687.943;615.959;18;11.9528;-1.4212;-1.4551;0.1064;1.1913
82600418;0;0;6;0;1.8905;-1.2408;0.1462;1.8764;1.8498;0.0477;1.1652;1.8354;0.4394;-1.6735;0;125;125;250;687.776;702.316;691.639;18;11.9528;-1.4212;-1.4551;0.1064;1.1913
82600418;1;0;6;0;0.4637;1.4326;-0.7823;0.8961;0.7725;1.1793;0.6931;1.4206;1.314;1.0346;2;150;150;150;566.903;600.248;541.797;18;11.9528;-1.4212;-1.4551;0.1064;1.1913
82600420;0;2;4;0;1.4083;-0.3184;0.2907;-0.8763;-0.5174;0.0477;-0.8225;-0.3101;-0.2023;0.5029;1;300;300;480;480.379;487.424;564.154;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;3;0;0.4637;0.0544;-0.7823;-0.7508;-0.3009;-0.1357;-0.8059;-0.6522;1.314;0.2169;0;300;300;240;497.109;523.978;573.974;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;1;0;2;0;-0.9823;0.1935;-0.7823;-0.4192;-0.3277;1.1793;-0.2288;-1.5881;1.314;0.6402;0;300;300;300;477.469;484.02;462.869;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;6;0;1.8905;0.1997;-0.7823;0.0739;-0.9827;1.1793;0.3028;-0.2935;0.7628;1.0346;0;300;300;240;488.074;517.463;497.92;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;5;0;0.8207;-0.8632;0.1462;-0.5062;-0.3833;1.1793;-0.9647;0.2599;-0.4377;1.0346;0;300;300;300;588.799;442.048;434.876;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
82600420;0;0;4;0;0.1097;-0.0358;-0.7823;-0.1241;0.1408;-0.3792;-0.022;-0.7644;1.314;-0.6576;2;300;300;420;568.186;497.27;530.5;28;14.7105;-0.2376;0.43;-0.6199;-1.2943
