"school_id";"gender";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
4000268;0;3;5;0;-1.4869;0.6818;-0.7823;-0.4427;0.3676;1.1793;-0.9207;-0.582;-1.8358;1.0346;100;150;150;451.06;508.852;480.324;28;-0.6884;1.2531;1.8821;1.5844
4000268;1;3;2;1;-0.2459;2.7249;-0.7823;-0.4763;0.5027;-0.6853;-0.6314;-1.5264;-1.1846;-0.6576;150;150;150;418.395;393.708;363.826;28;-0.6884;1.2531;1.8821;1.5844
4000268;0;3;5;0;0.8794;-0.445;-0.7823;-0.5724;-0.5158;1.1793;-0.5735;-0.092;1.314;1.0346;100;150;150;409.329;433.61;433.128;28;-0.6884;1.2531;1.8821;1.5844
4000268;0;2;2;0;-0.729;-0.8397;0.6725;0.8142;1.3873;1.1793;0.2117;-0.5908;1.314;1.0346;100;100;100;379.207;460.216;418.857;28;-0.6884;1.2531;1.8821;1.5844
4000268;1;2;4;0;-0.9295;-0.3406;-0.7823;-0.4355;0.5522;-1.0118;-0.6023;-0.9798;-0.5488;0.2169;100;150;100;567.382;509.034;568.478;28;-0.6884;1.2531;1.8821;1.5844
4000269;0;2;5;0;-0.3799;0.3528;-0.7823;-0.2254;-0.5158;-0.6122;0.3018;-0.1008;-0.8905;-1.1847;150;150;150;497.415;469.95;500.733;28;-1.4212;-0.6465;-0.1348;-1.419
4000269;1;0;6;0;0.2734;-3.2367;0.2907;1.4059;1.1335;1.1793;1.2345;1.5071;-0.2023;-0.6439;200;200;350;631.731;492.62;544.692;28;-1.4212;-0.6465;-0.1348;-1.419
4000269;1;0;6;0;-0.4342;-0.6202;1.1928;0.1638;1.1335;1.1793;-0.5934;1.048;0.4522;0.2127;200;150;300;705.476;637.775;687.95;28;-1.4212;-0.6465;-0.1348;-1.419
4000272;0;2;4;1;-0.687;-0.7692;1.1625;0.832;0.9421;1.1793;0.407;-0.4302;-0.5088;-0.6576;100;150;200;557.001;526.083;492.538;28;-1.4212;0.4214;0.4282;0.2266
4000273;1;0;3;1;-0.3288;0.6401;-0.7823;-0.1599;0.6411;1.1793;-0.6685;-0.6899;-1.3684;1.0346;180;180;90;480.96;447.495;446.481;23;-1.4212;1.2531;0.1715;1.5435
4000274;0;2;3;0;1.1911;-3.2367;1.7316;-0.0631;0.7878;-1.0118;-0.2886;0.1979;1.314;1.0346;200;150;200;519.472;599.303;571.202;28;1.0245;1.1525;-0.5654;0.8952
4000274;0;0;6;1;1.8905;2.7249;-0.7823;0.8856;1.3873;1.2099;-0.0054;1.4161;-2.7106;1.0346;200;150;100;489.338;516.581;513.567;28;1.0245;1.1525;-0.5654;0.8952
4000275;0;3;4;0;-1.4869;2.7249;-0.7823;-0.9734;-1.8538;-0.6853;-0.5908;-0.8763;0.1694;1.0346;100;150;250;472.832;490.624;416.63;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;0;3;1;-1.8939;0.9782;-0.7823;-0.723;-1.8538;-1.0118;0.2022;-0.6207;0.6259;1.0346;100;200;150;427.744;462.329;450.14;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;1;0;1.8905;0.171;0.2907;-1.2038;-1.8538;0.0477;-1.2323;-2.4374;0.298;1.0346;110;165;165;380.259;401.68;366.661;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;5;0;-0.9295;2.7249;-0.7823;0.4109;0.8775;-0.4903;0.1581;-0.2292;0.385;1.0346;100;150;250;470.063;471.044;408.825;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;3;0;-1.0109;2.7249;0.2907;0.1618;0.8444;1.1793;-0.5652;-0.1017;0.4522;0.2127;100;200;150;435.764;462.185;395.716;23;0.4292;-0.6465;0.8153;-0.8267
4000275;1;2;2;0;0.4637;0.6818;0.2907;-1.2237;-0.5158;-0.6853;-1.3078;-1.9648;1.314;0.0224;110;165;110;578.223;572.169;462.303;23;0.4292;-0.6465;0.8153;-0.8267
4000275;1;3;4;0;-0.4342;2.7249;1.2618;-0.1927;-0.7725;0.031;-0.1477;-0.6507;-1.174;1.0346;100;150;100;632.439;577.945;491.227;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;0;2;1;0.8794;0.9683;-0.7823;0.0096;0.655;1.1793;-0.6228;-1.2112;0.385;1.0346;100;150;150;378.104;538.113;519.432;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;3;4;0;1.8905;0.6818;0.2907;0.0851;0.5522;1.1793;-0.4818;-0.7113;0.1694;0.2169;100;150;150;510.47;529.282;555.662;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;3;4;0;-1.4869;0.6818;-0.7823;-0.5545;-1.2648;0.0477;-0.1279;-0.4576;-0.4377;0.6364;100;150;150;428.111;406.645;397.925;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;3;1;-1.4242;0.6818;1.1928;0.5888;0.5027;-0.6853;0.8464;-0.409;-0.5088;-1.0657;150;150;100;459.688;489.505;485.871;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;1;0;-0.3799;2.7249;-0.7823;-0.3555;0.9421;-0.1357;-1.1118;-1.99;-0.0037;1.0346;100;150;100;493.975;537.305;501.633;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;3;1;-0.6133;2.7249;-0.7823;-1.2749;0.0491;-0.8449;-1.4603;-1.243;-0.2023;0.6402;100;150;150;422.147;428.606;426.465;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;5;0;-0.687;-0.9508;0.2907;0.2171;0.5805;-1.0118;0.5674;-0.2108;1.314;-1.0657;165;165;275;468.783;387.053;453.639;23;0.4292;-0.6465;0.8153;-0.8267
4000275;0;2;5;0;1.8905;0.0544;-0.7823;-0.0596;0.3676;-1.0118;0.2615;-0.2218;-1.5447;1.0346;100;100;100;438.687;499.729;408.907;23;0.4292;-0.6465;0.8153;-0.8267
4000277;0;0;6;0;1.4083;-0.0358;-0.7823;1.1338;1.1335;1.1793;0.3331;1.0719;0.2148;-1.292;150;150;100;624.985;655.308;588.371;28;-0.6884;-0.6465;0.4651;0.9355
4000277;0;0;5;0;-1.8939;-1.5099;2.0987;-0.4861;0.5522;1.1793;-1.3756;-0.0279;-0.1719;-1.0691;150;150;100;497.432;540.704;481.013;28;-0.6884;-0.6465;0.4651;0.9355
4000277;0;2;5;0;-1.1858;0.6818;-0.7823;0.2753;0.3676;1.1793;0.1739;0.6499;0.7628;1.0346;150;150;200;434.39;533.008;483.299;28;-0.6884;-0.6465;0.4651;0.9355
4000277;0;3;4;0;-1.1597;-0.1906;1.1928;1.1304;0.7878;1.1793;0.4973;-0.3171;-0.1512;0.0181;200;150;200;496.825;566.852;463.957;28;-0.6884;-0.6465;0.4651;0.9355
4000277;0;2;5;0;0.4637;0.3281;-0.7823;0.8084;0.3013;1.1793;0.7571;0.3092;-0.7366;1.0346;150;150;200;509.544;451.78;472.12;28;-0.6884;-0.6465;0.4651;0.9355
4000277;0;0;6;0;-0.3498;-0.0939;-0.7823;0.3648;0.4508;1.1793;-0.3662;0.5733;-0.5488;1.0346;150;150;300;469.844;619.168;564.272;28;-0.6884;-0.6465;0.4651;0.9355
4000277;0;0;6;0;-0.0845;0.5251;0.8615;0.8932;0.1121;1.1793;1.0722;1.1678;-0.8489;1.0346;200;150;550;518.751;495.097;470.746;28;-0.6884;-0.6465;0.4651;0.9355
4000279;0;2;4;0;0.4637;-0.5707;1.0457;-1.356;-0.4132;-0.8449;-1.425;-1.3693;-0.3172;-0.6576;100;150;100;465.831;504.459;513.69;28;0.2572;0.3252;1.1262;1.6043
4000279;0;2;6;0;-1.8939;-0.4509;-0.7823;0.1484;1.1335;-0.1357;-0.6069;-0.1185;-0.2023;-0.6576;100;150;100;464.263;497.546;473.065;28;0.2572;0.3252;1.1262;1.6043
4000279;0;2;3;0;0.4637;0.6818;-0.7823;1.3266;1.8303;-0.6853;1.0623;0.107;-2.7106;1.0346;100;150;200;502.504;470.569;403.402;28;0.2572;0.3252;1.1262;1.6043
4000281;0;2;5;0;0.3335;-0.9111;1.5346;0.3653;-0.5158;-0.1357;1.001;-0.2574;-2.7106;0.2169;150;150;200;554.181;516.613;477.543;23;0.4997;0.9648;1.1674;1.6907
4000281;0;0;6;0;-1.109;2.7249;-0.7823;1.1975;0.7878;0.0477;1.0077;1.2663;-2.7106;1.0346;150;150;350;487.879;479.858;526.556;23;0.4997;0.9648;1.1674;1.6907
4000282;1;2;4;0;-0.687;0.3332;1.5082;-0.6104;-0.7725;-0.1357;-0.5555;-1.0407;-0.5575;1.0346;225;225;90;486.43;447.229;412.795;13;-1.4212;-1.0918;0.4346;-0.1274
4000283;1;2;4;0;1.0671;-1.2513;2.4122;-0.5383;0.3808;-0.4903;-0.7378;-1.1732;-0.2023;-0.6439;200;200;100;460.835;491.5;402.731;18;0.1423;-1.0918;0.3839;0.5761
4000283;0;2;2;0;-1.8939;-0.2159;0.1462;-0.7581;0.3676;-0.6122;-1.3084;-1.6251;-0.5575;0.6364;100;150;100;519.008;510.081;513.005;18;0.1423;-1.0918;0.3839;0.5761
4000283;0;2;6;0;0.4637;-0.672;0.2907;0.1922;1.3873;0.0477;-0.414;-0.0374;0.6259;1.0346;150;150;150;464.325;430.694;392.704;18;0.1423;-1.0918;0.3839;0.5761
4000283;0;0;2;0;-1.4869;2.7249;0.7703;0.1076;1.1335;-0.4903;-0.4318;-0.9322;0.385;1.0346;100;150;50;512.731;562.132;466.702;18;0.1423;-1.0918;0.3839;0.5761
4000283;0;2;5;0;0.3335;0.2243;-0.7823;-0.7039;0.1497;-0.4903;-0.7504;0.2522;0.4522;0.6364;100;150;100;399.492;412.144;323.37;18;0.1423;-1.0918;0.3839;0.5761
4000283;0;2;2;1;-0.7592;0.4951;-0.7823;-1.726;-1.8538;-1.0118;-1.659;-2.0522;0.2485;-0.6576;100;150;150;385.319;484.502;455.176;18;0.1423;-1.0918;0.3839;0.5761
4000284;1;2;4;0;-0.687;-0.9879;1.1625;-1.1351;-1.2648;-1.3525;-0.5283;-1.4464;-0.2251;-1.5824;500;250;150;384.395;349.216;358.425;23;-1.4212;-1.8617;0.4151;-0.5079
4000284;0;2;4;1;-0.13;2.7249;1.1625;0.0016;-0.3076;1.1793;0.0751;-0.0485;1.314;-1.5824;0;250;200;327.925;358.548;403.094;23;-1.4212;-1.8617;0.4151;-0.5079
4000287;0;3;6;0;1.1911;1.4326;-0.7823;0.3813;0.2519;-0.1357;0.5505;0.7405;-1.7418;1.0346;200;200;100;493.831;510.19;505.85;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;0;2;6;0;0.9109;-1.1187;1.1211;1.5662;1.8303;1.1793;0.7199;0.4476;-2.7106;0.6364;180;180;90;338.274;331.988;416.513;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;0;2;4;1;0.8794;1.4685;-0.7823;-0.0713;0.3808;1.1793;-0.5648;-0.7424;0.0483;1.0346;200;200;100;449.719;484.297;455.624;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;0;2;3;1;-0.9823;-0.0358;-0.7823;0.3187;1.3873;1.1793;-0.4322;-0.6949;0.039;1.0346;200;200;100;472.092;425.875;419.311;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;0;0;6;0;-1.8939;0.9303;-0.7823;-1.4741;-0.5158;-1.3311;-1.3437;0.0782;1.314;1.0346;150;150;100;493.405;555.12;593.367;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;1;2;6;1;-1.2319;0.3241;-0.7823;-0.5591;0.2519;-1.0118;-0.9054;0.3425;-1.1481;-1.0657;200;200;250;473.308;403.796;486.234;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;1;0;6;0;0.052;-0.0553;0.7703;0.8904;1.8303;1.1793;-0.1149;1.3402;-1.3119;1.0346;240;240;240;531.357;576.094;570.882;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;1;2;1;0;-1.059;1.4326;1.2618;-0.2864;0.5027;-0.6947;-0.5283;-1.9057;-1.1481;-1.4886;150;150;400;601.371;609.073;628.257;23;-1.4212;-1.0918;-0.9505;-0.9138
4000287;1;0;6;0;-1.1597;0.006;0.2907;1.1818;0.8029;-0.1357;0.642;1.1638;-0.3082;0.6402;150;150;450;618.829;631.981;692.9;23;-1.4212;-1.0918;-0.9505;-0.9138
4000288;0;0;6;0;0.8207;-0.4156;0.1462;0.8891;0.5027;1.1793;0.8758;0.8763;-0.2023;-1.0657;100;150;100;533.941;524.424;529.215;18;0.1;-0.2755;1.0522;0.928
4000288;1;2;6;0;-0.687;2.7249;-0.7823;0.8201;1.3873;1.1793;0.5755;1.1588;1.314;-1.8649;150;150;150;384.7;368.324;412.375;18;0.1;-0.2755;1.0522;0.928
4000288;0;0;5;0;-0.2006;-0.4415;-0.7823;-0.4365;-0.0973;-0.6122;-0.4928;-0.442;1.314;-1.0657;100;150;150;512.893;572.745;567.087;18;0.1;-0.2755;1.0522;0.928
4000288;0;3;3;0;1.0671;2.7249;-0.7823;-0.5643;-1.8538;-1.0193;0.084;-1.0987;1.314;-2.4468;100;150;100;504.909;424.403;444.52;18;0.1;-0.2755;1.0522;0.928
4000288;1;0;6;1;0.052;0.6713;-0.7823;0.7845;0.7753;0.2646;0.6153;1.1516;-0.3882;1.0346;100;150;250;483.037;409.177;430.574;18;0.1;-0.2755;1.0522;0.928
4000288;0;3;5;0;-1.1597;0.9683;-0.7823;1.1917;0.288;1.1793;1.7217;0.9554;-0.1605;1.0346;100;150;250;477.688;490.611;471.839;18;0.1;-0.2755;1.0522;0.928
4000288;0;3;4;0;-0.4939;1.4903;0.2907;-0.0461;-1.2648;1.1793;0.2806;-0.4865;-1.2301;1.0346;100;150;100;500.632;522.174;482;18;0.1;-0.2755;1.0522;0.928
4000290;0;2;3;0;-1.4869;0.9423;0.2907;-0.4707;-0.0367;0.0477;-0.6314;-0.9027;-0.3971;-0.6576;200;150;250;453.659;494.983;502.048;28;-1.4212;-0.6465;0.1795;-0.0452
4000290;1;0;5;0;-0.3799;0.2243;-0.7823;-0.0508;0.3676;-0.6122;0.047;-0.4806;-0.7366;1.0346;200;150;250;570.454;554.177;537.616;28;-1.4212;-0.6465;0.1795;-0.0452
4000290;1;0;6;0;0.1097;-0.3184;-0.7823;0.4088;-0.7148;1.1793;0.7159;-0.0083;-0.2023;0.2169;200;150;350;598.62;542.992;523.646;28;-1.4212;-0.6465;0.1795;-0.0452
4000290;0;2;6;0;-0.7592;0.3241;1.1928;0.5817;0.5027;1.1793;0.3815;0.3183;-0.6675;0.5029;150;150;100;558.923;589.423;541.802;28;-1.4212;-0.6465;0.1795;-0.0452
4000290;0;0;6;0;1.8905;0.4458;0.2907;0.7383;0.7229;0.1806;0.4574;1.234;0.1694;0.6364;220;220;385;651.067;633.234;638.32;28;-1.4212;-0.6465;0.1795;-0.0452
4000290;1;2;5;1;-1.8939;1.4903;-0.7823;-0.0743;-0.0367;-0.4903;0.1053;-0.4532;-0.3172;-0.6576;200;150;150;524.487;481.048;509.394;28;-1.4212;-0.6465;0.1795;-0.0452
4000291;0;3;4;0;0.4637;0.6818;0.7703;-0.8862;-1.8538;-0.6947;-0.2141;-0.598;-0.013;1.0346;100;200;100;461.165;497.062;402.853;28;-1.4212;1.9757;-0.335;0.3593
4000291;0;2;5;0;-1.8939;2.7249;-0.7823;-1.3834;-0.9136;-1.4781;-0.6378;-0.4076;-2.7106;-1.4861;100;150;100;403.845;416.007;380.376;28;-1.4212;1.9757;-0.335;0.3593
4000291;0;0;6;0;0.8207;0.9423;0.7703;1.1469;1.1335;1.1793;0.3542;1.276;1.314;1.0346;135;135;90;461.401;516.033;479.115;28;-1.4212;1.9757;-0.335;0.3593
4000291;0;3;4;1;1.8905;-1.423;0.1462;-1.1108;-1.8538;-1.2622;-0.1609;-1.1736;-1.5447;-1.5847;100;150;150;506.368;513.186;612.815;28;-1.4212;1.9757;-0.335;0.3593
4000291;0;0;5;1;-0.7592;1.4326;0.6725;0.2415;0.4231;1.1793;-0.0411;0.4637;-0.0771;0.5029;100;150;100;512.142;557.763;496.852;28;-1.4212;1.9757;-0.335;0.3593
4000291;0;0;6;0;-1.2319;0.3018;-0.7823;0.4564;1.8303;1.1793;-0.9232;0.8817;-1.7418;1.0346;110;110;110;437.636;439.311;459.481;28;-1.4212;1.9757;-0.335;0.3593
4000293;1;2;5;0;-0.4342;2.7249;-0.7823;-0.5907;0.7878;-1.3835;-0.2927;-0.7091;-0.3971;-1.3939;200;200;50;423.975;397.423;379.96;13;-0.2376;0.148;0.6058;0.6101
4000294;1;3;6;0;0.0208;0.6818;-0.7823;0.3483;-0.2006;-0.4903;1.4571;0.0414;-2.1621;-0.6439;150;250;100;463.466;485.045;523.636;18;1.2478;0.2348;-0.0384;0.8378
4000294;0;0;5;0;-0.3009;0.3018;-0.7823;0.1729;1.1335;1.1793;-0.693;-0.3217;-1.5447;-0.6576;150;150;100;574.487;638.443;597.69;18;1.2478;0.2348;-0.0384;0.8378
4000294;1;2;6;0;-0.3799;-0.1893;0.2907;-0.2706;1.091;-1.0118;-0.7067;-0.316;0.7628;1.0346;150;150;100;394.116;453.002;465.747;18;1.2478;0.2348;-0.0384;0.8378
4000294;1;0;5;0;1.0671;1.4685;0.2907;0.5442;0.9421;1.1793;-0.0522;0.7014;-0.3172;0.6402;150;150;300;601.459;588.187;559.782;18;1.2478;0.2348;-0.0384;0.8378
4000295;1;2;4;0;-0.7592;-0.0553;0.2907;-0.6793;-0.2006;-1.0193;-0.4665;-0.9997;-0.5575;-0.6576;150;200;200;644.136;621.597;593.687;23;-0.9432;1.3824;-0.8074;-0.1662
4000295;1;0;6;0;-0.4342;-0.7362;0.7703;1.3604;1.8303;1.1793;0.2516;1.5544;-1.2443;0.6402;150;150;200;575.893;592.876;609.478;23;-0.9432;1.3824;-0.8074;-0.1662
4000297;0;2;2;0;-1.8939;-0.8611;-0.7823;-1.0056;0.5027;-1.3311;-0.8657;-1.6538;0.1274;1.0346;165;165;110;333.121;423.52;338.905;23;0.4292;-0.8919;1.427;-2.0409
4000297;1;2;6;0;-0.4342;-0.5552;-0.7823;-1.5259;0.0038;-1.3311;-1.2041;-0.6211;0.4394;-0.6576;150;200;150;415.959;382.622;360.831;23;0.4292;-0.8919;1.427;-2.0409
4000297;0;0;2;0;-0.687;0.9517;-0.7823;-0.3532;-0.4698;-1.0118;0.1713;-1.6414;-0.2023;-0.6576;150;200;400;349.224;292.075;322.943;23;0.4292;-0.8919;1.427;-2.0409
4000297;0;3;6;0;-1.8939;-0.5878;1.4812;-0.0439;-0.7725;1.1793;0.4181;0.6834;-0.3673;1.0346;150;150;50;416.164;414.049;403.15;23;0.4292;-0.8919;1.427;-2.0409
4000297;0;2;3;0;0.1097;-0.9728;1.7669;-2.0855;-0.7148;-1.6618;-2.0519;-1.8486;0.385;-1.5824;240;240;240;363.794;398.093;368.85;23;0.4292;-0.8919;1.427;-2.0409
4000297;1;2;6;0;0.7405;-0.5233;-0.7823;-0.2409;-0.7725;1.1793;-0.1116;0.7184;-0.2871;0.6364;150;150;100;339.62;357.066;337.442;23;0.4292;-0.8919;1.427;-2.0409
4000297;1;0;3;0;-0.6133;-0.8837;0.7294;-0.5291;-0.0367;0.0477;-0.3611;-1.0954;0.481;-1.5847;165;165;55;302.95;377.066;335.278;23;0.4292;-0.8919;1.427;-2.0409
4000297;0;2;3;0;-1.8939;2.7249;-0.7823;-0.2575;1.1335;1.1793;-0.9657;-1.1281;-1.1481;-1.06;200;150;50;427.009;425.597;405.074;23;0.4292;-0.8919;1.427;-2.0409
4000298;0;2;6;0;-1.8939;1.4903;-0.7823;0.6916;1.8303;0.0477;-0.1219;0.103;1.314;0.6402;200;200;100;382.809;351.451;445.519;23;-1.4212;-1.8617;-1.6103;-2.0409
4000298;0;0;5;0;-1.8939;2.7249;0.2308;-0.3085;-0.7725;1.1793;0.0069;-0.4517;-1.3119;0.0224;200;200;450;362.714;326.357;321.059;23;-1.4212;-1.8617;-1.6103;-2.0409
4000300;1;2;3;1;-0.4342;-0.3184;-0.7823;-1.0731;-1.8538;-0.6122;-0.9207;-1.432;0.4522;-1.1847;200;150;600;480.783;565.138;557.152;23;-1.4212;-0.1417;-0.0956;-0.0517
4000300;0;2;6;0;-1.0109;-1.0523;-0.7823;-1.019;0.4998;-1.3525;-1.427;-0.5855;1.314;-0.6576;150;150;400;522.789;555.662;560.129;23;-1.4212;-0.1417;-0.0956;-0.0517
4000300;0;0;5;0;-0.4342;0.3018;-0.7823;0.5826;0.3013;-0.6122;0.7589;0.5982;-0.7074;1.0346;150;150;100;610.129;646.295;632.883;23;-1.4212;-0.1417;-0.0956;-0.0517
4000300;0;3;3;0;0.4637;0.0869;-0.7823;1.4244;1.1335;1.1793;1.2531;0.3865;-1.7803;1.0346;200;150;300;525.123;507.211;536.115;23;-1.4212;-0.1417;-0.0956;-0.0517
4000301;0;0;5;0;0.052;-0.3184;1.5346;-0.0398;0.5027;-0.1357;-0.2942;0.161;-1.4974;-1.0657;100;100;0;470.883;500.449;528.556;23;0.1;-0.2755;-0.335;-0.8302
