"school_id";"gender";"immigration";"language";"hisced";"grade_rep";"fear_failure";"belonging";"bullied";"home_poss";"cult_poss";"edu_resources";"family_wealth";"ESCS_status";"teacher_support";"emo_sup";"learn_time_math";"learn_time_read";"learn_time_scie";"math";"read";"scie";"class_size";"stud_teach_ratio";"short_edu_mat";"short_edu_staff";"stu_behav";"teach_behav"
44200005;0;3;3;6;0;0.1097;-0.3184;0.2907;0.8291;0.803;-0.1614;0.5864;1.244;-0.5575;-1.0657;270;135;270;625.65;584.148;614.006;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;3;5;0;1.1422;-0.9995;0.1462;0.5402;0.803;-0.1357;-0.1705;0.8813;0.3485;1.0346;180;135;270;564.138;533.881;606.28;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;2;5;0;1.8905;-0.5719;0.2907;1.2669;0.5668;1.1793;0.5096;0.9662;-0.7074;-0.6439;180;225;270;576.481;610.853;642.589;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;3;6;0;0.4637;-0.5635;-0.7823;-0.009;0.803;-0.6122;-0.7317;0.8893;-0.1719;-1.0657;270;135;360;600.743;627.516;589.057;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;2;2;6;0;-0.13;-0.2444;-0.7823;2.0455;1.182;-0.1357;1.4829;1.6555;-1.7949;-0.6576;225;180;180;604.64;702.17;656.626;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;2;2;6;0;1.8905;-0.4509;1.1625;2.2759;1.5766;1.1793;1.1326;1.5531;-0.1605;0.2169;270;180;270;675.393;714.302;701.352;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;3;6;0;1.8905;-0.3184;0.8615;0.3285;0.6793;-0.6853;-0.3443;1.0321;-0.9948;-1.3914;270;180;270;599.833;609.79;583.206;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;2;6;0;0.4637;0.6987;0.2907;0.7186;0.5436;1.1793;-0.0367;1.1946;1.314;1.0346;270;180;180;569.686;538.057;492.058;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;2;6;0;1.4083;-0.0553;1.1928;2.1197;1.5766;1.1793;1.3036;1.7088;-0.1811;-1.0657;270;180;270;581.923;533.744;556.53;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;2;2;6;0;-0.9823;0.6818;-0.7823;1.0421;0.6793;1.1793;0.472;1.3341;1.314;1.0346;225;180;360;661.463;617.78;662.482;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;2;2;6;0;-0.3799;-0.5665;1.2327;2.0213;1.5766;1.1793;0.8972;1.7485;-1.3345;1.0346;270;180;270;593.532;577.67;567.837;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;2;2;6;0;-1.4869;-1.0776;1.5699;1.562;1.5766;-0.6853;1.0348;1.251;-2.7106;1.0346;180;180;270;577.693;602.215;557.637;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;2;3;6;0;-0.13;0.2243;-0.7823;1.3257;0.9792;-0.1357;0.7447;1.3509;1.314;1.0346;180;180;270;548.358;703.61;646.397;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;3;6;0;0.052;-0.0939;0.8233;1.1218;1.182;1.1793;0.284;1.3679;-0.6675;-1.6711;225;1305;270;611.906;580.137;563.634;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;2;6;0;1.8905;0.472;0.1462;0.8588;1.4029;1.1793;-0.3681;1.1855;1.314;-0.6576;270;180;270;560.014;710.697;628.94;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;3;6;0;-0.687;-0.3076;-0.7823;1.4864;1.5766;1.1793;0.714;1.5222;-0.0348;0.6402;180;135;270;558.909;589.417;610.782;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;2;2;6;0;0.1097;0.0348;0.2907;0.1803;0.2347;1.1793;-0.2565;0.5325;-0.1719;-0.6576;180;180;270;562.86;617.082;593.527;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;2;6;0;-0.3799;-0.6693;1.1928;0.7664;0.6385;1.1793;-0.1275;1.2215;0.385;0.3622;360;180;540;678.83;652.716;619.146;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;3;6;0;1.8905;-2.0711;0.7703;0.2519;0.343;1.1793;-0.2838;1.1102;-1.7418;0.5029;180;135;270;636.175;664.649;609.997;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;2;6;0;0.4637;-0.3184;0.7294;1.6148;1.4029;1.1793;0.6154;1.4572;-0.7857;-0.6576;270;225;270;553.881;559.255;603.527;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;2;3;6;0;1.8905;-1.1016;1.2327;0.1372;0.6793;1.1793;-0.8362;0.9536;0.1924;-1.9687;270;225;360;501.346;571.483;516.994;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;2;2;6;0;-1.109;-0.4121;0.2907;1.1059;0.0831;-0.1357;1.1439;1.3255;-0.6783;1.0346;270;180;270;580.438;640.721;551.248;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;2;6;0;0.4637;0.8801;-0.7823;1.2494;0.9792;0.0477;0.7381;1.2883;0.7015;0.2169;225;180;225;588.472;553.436;622.549;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;2;2;6;0;-0.3799;1.4903;-0.7823;0.7564;-0.0364;-0.6853;1.5129;1.1776;-0.2023;0.6402;180;180;270;516.77;490.312;517.81;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;2;6;0;1.1911;-0.4415;-0.7823;1.2877;0.9792;1.1793;0.341;1.4665;-0.8998;0.2169;180;180;270;405.268;438.062;421.431;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;3;2;6;0;-1.1597;1.4685;0.7703;0.8115;1.4029;-0.6853;0.3115;1.0723;1.314;1.0346;270;180;270;618.873;667.317;586.112;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;2;6;0;-1.2319;0.0027;2.07;0.9696;0.9217;0.1806;0.3821;1.4517;-1.1481;-0.6576;270;180;270;668.027;666.842;656.306;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;1;3;3;6;0;-0.687;1.4903;-0.7823;0.5908;1.182;-0.1357;-0.1727;1.2537;-0.2023;0.2169;270;135;180;621.495;540.884;614.197;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
44200005;0;2;2;6;0;1.0671;-0.1903;0.2907;1.3629;0.5668;1.1793;1.0638;1.3666;-0.6675;-1.0657;270;180;270;587.831;682.777;565.698;28;10.2828;-0.5953;0.4554;-0.1493;0.2266
