"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"121" 75200019 1 1 494 6 0 0.1211 -1.272 0.1956 -1.2792 -0.0614 2.7249 -0.7823 1.3345 1.3363 1.1793 1.1842 1.3734 1.314 1.0346 180 180 240 451.079 435.465 490.355
"122" 75200131 1 1 494 6 0 -0.2704 0.2705 0.1956 -0.687 -0.0614 0.3018 -0.7823 1.0633 1.3363 -0.1357 1.1593 1.3522 0.1694 0.2169 180 180 240 571.715 662.105 558.667
"123" 75200198 1 1 494 6 0 -0.2704 -0.5536 -0.733 -0.9823 0.4152 -0.3184 -0.7823 1.1813 1.0945 1.1793 0.3362 1.3623 -0.2023 -0.6576 110 110 110 562.834 656.93 603.136
"124" 75200107 1 1 494 6 0 -2.7114 0.7192 0.1956 1.4083 -1.0718 -0.6464 0.7703 1.2208 0.3269 0.0477 1.6153 1.4189 -0.5575 -1.58 195 130 195 436.848 432.553 503.732
"125" 75200189 0 1 494 6 0 -1.9715 1.2958 -0.2661 0.4637 -0.7906 -0.3184 -0.7823 0.5484 0.3269 0.0477 0.8476 1.1442 1.314 0.6364 180 120 120 508.47 517.192 488.924
"126" 75200129 0 1 494 2 0 -0.8176 1.1904 -0.9792 1.8905 -1.5283 -0.3184 0.2907 -0.5774 0.2363 -1.0118 -0.9621 -1.5995 0.6259 -1.3939 280 210 210 578.349 487.048 479.714
"127" 75200141 0 1 494 6 0 0.5935 0.2705 -0.2047 0.4637 -0.0806 -0.5015 -0.7823 1.1149 0.7639 -0.6853 0.9025 1.5057 -0.3971 1.0346 200 150 150 607.043 658.828 579.314
"128" 75200212 0 1 494 6 0 1.5482 -1.272 0.2653 1.3423 -1.5166 -0.392 -0.7823 -0.3992 1.1527 -1.3525 -1.2151 0.8724 0.6259 0.0116 350 140 420 637.077 678.41 651.371
"129" 75200121 1 1 494 5 0 -0.8176 -0.7816 NA NA NA NA NA 0.5677 1.1527 -0.1357 0.5343 0.7896 1.314 NA NA NA NA 502.279 456.1 490.851
"130" 75200100 0 1 494 6 0 -0.1542 0.7192 0.1956 0.4637 -0.5176 0.9683 -0.7823 1.0825 0.8129 0.1806 1.2901 1.2668 -0.2023 1.0346 180 180 180 454.579 632.523 481.447
"131" 75200132 1 1 494 6 0 -2.7114 0.2705 -0.4112 -0.687 -0.0614 0.0348 -0.7823 0.0845 -0.7441 1.1793 0.2486 0.0915 0.1597 -0.6576 300 240 180 605.316 534.434 598.859
"132" 75200105 0 2 494 1 0 0.0329 -1.272 -1.7664 -0.9598 1.0233 -1.2471 1.1625 -1.2485 -1.8427 1.1793 -1.2634 -2.7977 -0.4576 -1.8598 180 240 180 274.446 370.47 363.264
"133" 75200174 1 1 494 6 0 -1.3214 2.5529 2.0054 1.8905 -0.0614 0.9683 -0.7823 -0.2812 -0.7441 -0.3487 0.2359 -0.225 -0.2023 -0.6576 195 195 130 333.24 373.861 327.764
"134" 75200134 0 1 494 6 0 -0.7553 0.2705 -0.2047 -0.2006 0.4152 -0.0553 0.6725 -0.1303 -0.7441 0.0477 0.2453 0.8023 1.314 0.6364 180 180 180 496.864 490.6 487.567
"135" 75200167 0 1 494 6 0 -0.6278 0.2705 -0.2661 -5e-04 -0.5058 0.3241 1.1928 0.3455 0.1926 -0.4396 0.6205 0.4573 -2.1007 1.0346 150 150 150 504.324 537.047 471.806
"136" 75200139 0 1 494 6 0 0.7789 -0.8863 -0.5707 0.8794 -0.1433 -1.186 NA 0.6613 1.6414 -0.9386 -0.2929 1.173 -0.0037 -0.6439 NA NA NA 621.283 668.68 641.724
"137" 75200032 1 2 853 6 0 -0.5262 0.9567 0.2653 0.4637 -1.0974 -0.2979 -0.7823 -1.0553 -0.7441 -1.4994 -0.0885 0.2137 -0.1605 -1.2947 140 210 140 521.728 463.157 554.721
"138" 75200047 1 1 420 2 0 -1.4526 3.0064 -0.2661 -0.3799 -0.7906 0.4951 -0.7823 -1.328 -1.2382 -1.1878 -0.7972 -1.7442 -0.3971 -0.6576 360 360 270 415.13 358.642 433.105
"139" 75200113 0 1 494 6 0 0.5744 0.2705 0.7262 0.4637 NA NA NA 1.1923 0.7639 0.2646 0.8521 0.7672 1.314 NA 260 195 260 532.255 553.278 506.858
"140" 75200112 0 1 494 6 0 0.4444 1.0453 0.1956 1.8905 -0.8273 0.1554 -0.7823 1.8036 1.6414 1.1793 0.7363 1.3424 1.314 0.2169 180 180 180 591.511 700.816 570.736
"141" 75200171 1 1 494 NA 0 -1.352 2.4403 -0.9792 -0.687 -1.4832 -0.6659 1.1625 0.2782 -0.0465 -0.4903 0.9294 -0.2974 1.314 NA NA NA NA 266.15 343.927 413.174
"142" 75200005 1 1 494 4 0 -1.9715 3.0064 -0.9792 1.8905 -1.3068 -0.4415 -0.7823 -0.8751 -1.8427 -1.2622 -0.1902 -0.8347 1.314 1.0346 300 180 180 514.738 506.856 567.655
"143" 75200151 0 1 494 6 0 0.253 0.2705 1.1811 -0.3799 0.4398 0.9683 -0.7823 0.801 1.0651 -0.1357 -6e-04 1.326 -1.1481 0.5029 150 150 100 503.858 578.78 509.956
"144" 75200098 0 1 494 5 0 -0.0176 -0.6346 -0.5707 0.8207 -1.0627 -0.6693 1.2327 -0.4612 -0.7441 -1.8124 0.5189 0.1543 -0.7366 -0.9122 220 165 110 492.729 578.693 588.413
"145" 75200002 1 1 494 6 0 -0.4423 -1.272 -0.2047 -0.687 -0.0614 1.4326 -0.7823 0.4254 -0.0027 -0.6853 0.6417 1.2263 -0.0037 1.0346 165 165 165 589.849 699.954 644.605
"146" 75200020 0 1 494 5 0 2.6131 -1.272 -0.0326 0.4637 2.3693 -3.2367 1.2618 0.4209 0.3269 0.2646 0.3548 0.4198 1.314 1.0346 220 165 165 626.165 698.521 581.102
"147" 75200003 0 1 494 6 0 -0.9016 2.5529 -0.8279 1.8905 -1.5024 NA NA 0.2729 -0.303 0.0477 0.6708 0.6304 -0.4377 NA NA NA NA 452.63 560.849 493.41
"148" 75200162 0 1 494 6 0 0.2694 0.7192 -0.2661 -0.687 -0.0614 0.6818 -0.7823 0.4783 1.6414 1.1793 -0.8327 0.5203 1.314 1.0346 180 180 180 597.62 629.051 532.089
"149" 75200119 1 3 313 6 0 -1.352 0.2705 2.0054 -0.5722 0.7401 -0.4845 NA -0.6488 -0.1046 -0.9779 -0.6296 0.6469 1.314 0.6364 NA NA NA 450.493 457.066 464.386
"150" 75200096 0 3 853 6 0 -0.4556 1.0453 0.1956 0.4637 -0.0614 -0.4415 0.2907 -0.0952 -0.1364 -0.4903 -0.1396 0.4308 1.314 -0.6576 180 180 180 488.791 434.615 417.304
"151" 75200158 1 1 494 3 0 -0.2406 1.2958 -0.5707 -0.687 -0.0614 -0.3184 -0.7823 0.7888 0.8508 1.1793 0.1697 -0.2127 1.314 -0.6576 180 360 180 461.388 450.088 420.996
"152" 75200172 1 2 853 6 0 -1.7421 0.2705 -0.4631 -1.8939 1.1262 -0.1701 0.7703 -0.4866 -1.5319 -0.4903 0.1776 -1.5406 1.314 1.0346 220 165 110 418.597 442.685 480.213
"153" 75200214 0 1 494 4 0 -0.2875 0.2705 1.2643 1.8905 0.3444 -0.5635 0.1462 -0.4174 -0.8586 0.0477 -0.5623 -0.5829 -0.9422 1.0346 200 150 200 520.212 579.344 457.678
"154" 75200213 1 1 494 4 0 -2.7114 -1.272 0.7262 -1.8939 0.7251 0.4829 -0.7823 0.2471 -0.4983 -0.8243 1.1842 0.2044 1.314 1.0346 300 300 300 439.581 355.332 390.821
"155" 75200072 1 1 494 5 0 -0.3553 1.0453 2.0054 -0.4342 -0.0806 0.9782 -0.7823 1.8312 1.6414 1.1793 0.9454 1.0166 1.314 1.0346 180 180 180 487.496 492.906 459.717
"156" 75200046 0 1 494 6 0 0.0127 -1.272 0.1956 -0.687 NA NA NA 1.522 1.0089 1.1793 1.32 1.1003 0.3485 NA NA NA NA 426.722 383.109 381.415
"157" 75200180 0 2 494 6 0 -0.2704 0.9672 -2.345 -0.687 -0.0614 -0.3184 0.2907 1.3163 0.7212 0.6184 0.7818 1.0602 -0.2023 -0.6576 180 180 120 486.191 564.233 454.545
"158" 75200059 1 2 853 5 0 0.3568 0.2705 0.1956 -0.2006 -0.0614 0.7274 0.2907 -0.4989 -0.303 1.1793 -0.6576 0.2504 0.385 1.0346 180 180 180 599.371 615.581 586.93
"159" 75200017 0 1 494 6 0 0.4627 0.2705 0.1956 0.052 0.3858 0.9423 -0.7823 1.2522 1.3363 1.1793 0.5108 1.4322 1.314 0.6364 160 160 160 661.804 620.274 618.516
"160" 75200055 0 1 494 6 0 -1.2605 0.2705 -1.2263 0.052 -0.5531 -0.5635 0.7703 -0.1095 0.2363 -1.2622 0.0147 0.8752 -1.8485 0.3622 195 195 195 508.543 516.124 535.179
"161" 75200059 1 1 494 6 0 0.5572 0.2705 0.1956 0.052 -0.1244 -0.3184 -0.7823 0.91 0.7679 -0.6122 0.8074 1.1736 -0.5973 -1.3914 180 180 180 607.54 747.38 593.784
"162" 75200060 1 1 494 NA 0 -1.4882 1.0453 -0.9792 -0.687 -0.4909 0.0348 0.2907 0.1208 -1.2382 -0.1295 0.8098 0.1606 -0.3971 -0.6576 240 240 240 518.809 521.56 481.662
"163" 75200120 1 1 494 5 0 -2.7114 -0.0268 2.0054 -0.4939 -0.8575 2.7249 -0.7823 0.1626 -0.4983 -0.9779 1.0005 0.8697 -0.3971 -2.0851 165 165 220 559.241 543.263 572.759
"164" 75200025 0 2 494 6 0 0.638 -1.272 -0.4112 1.8905 -1.0583 -0.3184 -0.7823 0.1087 0.8508 -0.9302 -0.5551 1.033 -0.3971 -1.1847 180 180 240 604 619.344 565.276
"165" 75200018 1 1 494 6 0 -1.9715 -1.272 2.0054 -1.8939 2.3693 0.6818 -0.7823 2.0466 1.0089 1.1793 1.7379 1.9 -0.2023 1.0346 195 195 260 593.172 481.889 559.502
"166" 75200168 0 1 494 NA 0 -1.1538 0.8232 -0.9792 -0.687 -1.4832 -0.6659 1.1625 -2.2021 -0.7441 -0.4396 -3.0974 -0.2019 -1.1608 -0.6576 NA NA NA 388.475 385.423 355.21
"167" 75200138 0 3 500 6 0 0.0674 NA -0.6888 -0.9295 -0.5176 -0.3184 -0.7823 2.3362 1.6414 1.1793 2.0615 1.4598 1.314 -1.5824 200 150 200 300.949 403.636 363.583
"168" 75200073 0 1 420 4 0 0.0797 0.7192 -0.0591 -0.687 0.4398 -0.5719 -0.7823 -0.5817 -0.0465 0.0477 -0.7861 -0.8929 -0.0348 -0.6576 180 300 240 598.782 581.745 488.459
"169" 75200197 0 1 853 NA 0 -0.2148 0.2705 -0.9792 0.4637 2.3693 -0.1769 -0.7823 -0.8165 NA -0.2954 -0.8068 0.4228 1.314 1.0346 NA NA NA 405.318 511.899 377.762
"170" 75200116 0 1 494 6 0 -0.4556 0.2705 0.992 0.052 -0.5176 -0.0845 -0.7823 1.4525 1.3363 1.1793 0.9049 1.2047 1.314 1.0346 180 180 180 622.296 607.749 629.937
"171" 75200041 0 1 494 5 0 -0.2704 0.8232 -0.9792 NA -0.8386 -0.6659 0.2907 -0.0761 -0.2671 -1.0118 -0.1564 -0.0298 0.7015 -0.6576 180 120 120 434.088 415.163 482.817
"172" 75200068 0 1 853 6 1 0.1372 1.6524 0.1956 -0.1558 -0.0614 -1.1247 2.07 -0.7535 0.4075 -0.7412 -1.083 -1.2849 -1.1077 -0.6576 140 140 105 402.748 243.062 252.32
"173" 75200082 1 2 500 6 0 -0.0721 -1.272 1.1811 -1.8939 2.3693 1.4685 -0.7823 0.751 0.1397 1.1793 0.6341 1.2109 1.314 1.0346 150 150 150 598.978 632.124 623.413
"174" 75200080 1 1 494 6 0 -0.7413 0.5923 -1.1146 -0.1748 0.8496 -0.0795 -0.7823 -0.8184 -1.2382 -1.2189 0.0192 0.2482 1.314 1.0346 180 180 180 506.007 496.78 488.085
"175" 75200146 0 1 494 6 0 -1.1538 0.2705 -0.6888 0.4637 -0.8109 0.4581 -0.7823 1.6274 0.6512 1.1793 1.438 1.1449 0.6259 1.0346 180 180 240 427.838 496.628 504.654
"176" 75200179 0 1 494 NA 1 -0.8812 2.2893 -2.345 0.8207 -1.8909 -0.4752 0.6725 -0.604 -0.2025 -0.5492 -0.4085 NA -0.3971 -0.6576 195 195 65 509.679 450.047 467.702
"177" 75200130 0 1 494 6 0 NA NA NA NA NA NA NA 0.3726 NA NA 0.434 -0.145 -0.6176 NA NA NA NA 282.972 231.548 260.129
"178" 75200168 0 1 494 6 0 -1.0322 0.9672 1.1811 1.8905 0.4159 0.4846 -0.7823 1.0629 1.1527 1.1793 0.688 1.3205 -0.3971 1.0346 180 180 180 362.919 388.211 407.5
"179" 75200101 0 1 494 6 0 -0.5831 -0.8863 0.7871 0.052 0.7034 0.5251 -0.7823 0.41 0.5278 0.0477 0.4032 0.7656 0.1597 1.0346 240 180 180 682.446 672.832 676.697
"180" 75200003 1 2 494 5 0 -0.2406 0.7192 -0.2661 -0.9823 -0.5176 0.6818 -0.7823 0.0442 -0.8586 -0.8243 1.0005 0.6681 -0.2023 1.0346 240 180 240 467.088 427.162 461.441
"181" 75200063 0 2 853 5 0 -1.1538 -0.7816 -0.6888 -0.3288 -1.0583 -0.8341 0.1462 -0.6536 -0.7441 0.0477 -0.3582 0.8075 -0.9734 -0.67 210 140 280 445.552 454.296 402.807
"182" 75200115 1 1 494 6 0 1.2829 -0.4021 NA NA NA NA NA 0.4182 0.3269 0.0477 -0.1701 1.0726 0.1597 NA NA NA NA 605.786 658.98 647.337
"183" 75200210 0 1 494 5 0 -1.4526 0.7192 -0.2661 -0.4342 -1.0583 -0.3184 NA 0.2878 -0.303 0.1806 0.3671 0.6712 -0.2023 0.2127 NA NA NA 491.137 485.695 520.422
"184" 75200143 1 3 853 5 0 -0.5262 1.9717 0.6314 -0.9295 0.7512 NA NA -1.2305 -0.7441 -1.0118 -0.8853 -0.9328 0.3995 NA NA NA NA 336.953 436.141 496.115
"185" 75200070 1 1 494 6 0 -0.6146 1.0453 -0.2047 0.4637 -0.0614 0.2243 0.2907 0.78 0.1397 -0.6853 1.2573 0.507 0.1597 -0.6576 200 150 100 619.289 600.961 548.848
"186" 75200118 0 1 494 6 0 0.4627 0.7192 0.6314 1.3423 -0.8382 2.7249 0.2308 1.2636 1.3363 1.1793 0.3862 1.3568 0.7015 -1.0691 260 195 260 625.396 691.641 633.404
"187" 75200149 1 1 494 4 0 -0.0872 -0.6346 1.2643 0.052 -0.0614 -0.3184 NA 2.3941 1.6414 1.1793 2.2443 1.2294 -0.2023 -0.6576 NA NA NA 646.695 575.832 579.613
"188" 75200012 0 1 494 5 0 -1.4882 1.1904 -0.2661 0.1097 -1.3413 -0.3184 1.2327 -0.2531 -1.8427 -1.2622 1.1842 0.3935 -0.0037 -0.6576 180 180 180 555.189 447.681 493.649
"189" 75200059 1 1 494 6 0 -0.5244 0.7192 -0.9792 -0.2006 -0.0614 -0.6843 0.1462 0.3443 0.0983 0.0477 0.5037 0.3226 -0.9514 -1.1847 180 180 180 472.238 455.924 451.504
"190" 75200055 0 1 494 4 0 1.3468 -0.2888 -0.4112 1.3423 -0.0614 -0.5878 1.7926 0.287 0.6472 -0.6853 -0.2278 0.1917 -0.2327 1.0346 180 180 180 544.718 587.72 563.313
"191" 75200082 1 3 853 2 0 0.3703 -0.7816 0.1244 -0.2006 1.6438 0.3293 1.8016 0.2005 0.4551 -0.1357 0.029 -1.108 1.314 1.0346 150 150 150 477.589 505.822 511.997
"192" 75200002 1 1 494 6 0 -0.1542 0.2705 -0.2047 0.052 -0.109 0.6818 0.2907 1.3518 1.1527 -0.4903 1.9264 1.6134 1.314 0.5029 180 180 180 612.122 637.727 652.055
"193" 75200145 0 1 494 6 0 2.6131 -1.272 1.2643 1.8905 2.3693 -0.5635 -0.7823 1.3539 1.6414 -0.1357 0.4199 1.4304 1.314 1.0346 180 180 180 613.889 654.509 618.309
"194" 75200095 1 2 494 6 0 -0.9609 -0.6346 -0.9792 -0.687 -0.7906 0.3241 -0.7823 -1.0558 -1.8427 -0.8243 -0.4864 0.2478 0.7015 -0.6576 180 120 120 501.065 492.391 517.425
"195" 75200040 1 2 853 6 0 NA 0.7192 NA NA NA NA NA -0.344 -0.3238 1.1793 -0.4085 0.5499 1.314 NA NA NA NA 500.198 498.885 489.169
"196" 75200041 0 1 494 6 0 0.8628 -1.272 -0.9792 -0.4342 -1.0881 -0.7654 0.2907 -0.978 -1.2382 -0.9779 -0.9648 -0.0927 0.3485 1.0346 180 120 120 629.573 657.653 716.063
"197" 75200041 1 1 494 5 1 -0.5753 1.1904 -0.9792 -1.8939 0.7872 -0.2141 -0.7823 0.339 -0.1364 0.1806 0.7594 0.5633 1.314 1.0346 165 165 110 458.329 497.144 486.024
"198" 75200113 0 1 494 5 0 1.5998 1.6524 -0.5707 0.4637 -0.0614 0.6818 -0.7823 1.3515 1.6414 1.1793 0.5497 0.8026 1.314 1.0346 240 240 240 526.597 527.736 471.74
"199" 75200218 0 2 853 6 0 -0.1542 1.6524 0.1956 NA NA NA NA -0.3324 -1.8427 -0.4396 0.4923 -1.7316 -0.0348 NA NA NA NA 325.915 242.04 257.398
"200" 75200214 0 1 494 6 0 -1.2172 -1.272 -0.2047 1.4083 -0.8273 -0.1562 0.6725 0.1883 0.0983 0.0477 0.3584 0.5359 1.314 -0.6576 150 150 150 545.151 578.483 507.385
"201" 75200215 0 1 494 6 0 0.0995 -0.7816 -1.7664 -0.13 -0.0614 -0.4173 NA 0.1413 0.0983 1.1793 -0.377 -0.0782 -0.2023 NA NA NA NA 395.342 520.651 471.429
"202" 75200035 1 1 494 6 0 -0.4262 -0.7816 -0.4112 -0.13 0.8496 -0.4415 NA 1.3128 0.7639 0.0477 1.3676 1.3319 0.385 0.2169 180 180 120 570.163 567.22 545.192
"203" 75200036 1 1 494 6 0 -0.6146 -1.272 -0.3907 -0.1748 -0.8219 0.5251 0.1462 0.9855 1.3363 1.1793 0.3416 1.2258 -0.9734 0.6364 180 180 180 466.702 503.055 474.29
"204" 75200047 0 1 494 6 0 -0.5734 1.0453 1.2643 0.2734 -0.0614 -0.5665 2.0604 1.2386 0.4551 1.1793 1.3676 1.2736 -0.7453 -0.6576 210 140 210 536.751 463.815 508.04
"205" 75200044 1 3 853 5 0 -0.4042 0.2705 -0.2661 -1.8939 2.3693 0.3124 -0.7823 0.7524 1.0651 -1.2263 0.8098 0.7382 -0.2023 1.0346 195 130 195 613.09 536.172 550.877
"206" 75200180 1 1 494 6 0 -1.3214 1.4885 -1.2263 1.8905 -0.8219 -1.4208 -0.7823 -0.2171 0.7639 -1.8203 -0.7178 0.7788 0.1597 -0.6576 240 180 120 576.101 526.795 573.111
"207" 75200080 0 3 500 6 0 0.638 0.8232 0.1956 -0.4342 -0.0614 -0.6659 -0.7823 -0.0893 0.7679 -0.4903 -0.1323 -0.3625 1.314 -0.6576 180 180 180 401.997 362.607 436.985
"208" 75200223 1 3 500 4 0 0.8683 NA NA NA NA NA NA -2.5278 NA NA -1.833 -1.7837 NA NA NA NA NA 274.382 218.046 143.012
"209" 75200127 1 1 494 6 NA -1.0322 0.2705 2.0054 0.4637 NA NA NA 0.2308 -0.4983 -0.4903 1.1842 0.5688 -0.2023 NA NA NA NA 457.962 287.621 459.705
"210" 75200136 0 1 494 3 0 -2.7114 0.2705 -0.2047 0.052 -0.5176 0.3018 -0.7823 0.394 -0.8586 -0.4396 0.9367 0.5041 0.1597 -0.6576 150 200 150 493.068 530.986 451.02
"211" 75200037 1 1 494 2 0 -1.0942 -1.272 0.1956 -0.3799 -0.0614 -0.4415 0.1462 0.8157 -0.7441 0.0477 2.6913 0.3099 -1.1481 -0.6576 NA NA NA 359.644 252.737 380.333
"212" 75200104 0 1 494 5 0 0.0249 -1.272 -0.5707 0.4637 -0.0614 0.6818 -0.7823 1.447 1.6414 -0.8449 1.9605 1.1314 1.314 1.0346 180 180 135 558.758 549.399 578.159
"213" 75200198 1 3 853 6 0 -0.3755 -0.1632 -0.8865 -0.9598 2.3693 -1.1016 -0.7823 0.5883 -0.4983 1.1793 1.9332 0.2195 1.314 1.0346 120 120 120 471.499 447.506 412.342
"214" 75200106 1 3 494 0 1 0.3568 0.7192 0.571 -0.13 NA NA NA -0.6635 -1.2382 -0.4396 -0.3756 -2.5462 1.314 NA NA NA NA 523.05 446.719 538.589
"215" 75200219 0 1 494 6 0 -1.9715 -1.272 2.0054 -1.8939 2.3693 0.705 0.7294 0.6598 1.0089 1.1793 -0.018 1.1013 -2.7106 1.0346 130 130 130 506.214 425.82 434.924
"216" 75200036 0 1 494 5 0 -0.7077 0.2705 -1.7664 -1.8939 -0.0614 0.6818 -0.7823 -0.3709 0.0528 0.0477 -0.6374 -0.0826 -2.1621 -2.4468 240 180 240 417.481 446.073 429.658
"217" 75200045 0 1 494 6 0 -0.9395 -0.6346 NA 0.4637 -0.8109 -0.3184 0.2907 -0.6204 -0.0465 -1.3835 -0.2813 0.6397 -0.9828 -1.1847 180 240 180 542.827 592.022 531.275
"218" 75200118 1 2 853 4 0 -0.1042 0.2705 0.1956 -1.8939 0.4793 2.7249 -0.7823 -1.7009 -1.8427 -1.935 -0.9686 -1.5022 1.314 1.0346 240 180 240 385.744 380.957 386.881
"219" 75200217 0 1 500 6 0 0.3252 0.2705 -0.5707 -0.3799 -1.4832 0.6678 -0.7823 0.3363 -0.455 -0.6853 1.6585 0.9943 -0.2962 -0.6576 210 280 280 384.933 398.848 377.64
"220" 75200220 1 1 494 6 0 -0.3875 0.2705 1.1811 -1.8939 2.3693 0.4893 -0.7823 1.8114 1.6414 1.1793 1.5057 1.5753 -0.3971 1.0346 240 240 180 570.473 558.77 577.843
"221" 75200194 1 1 494 6 0 -0.1517 -1.272 1.1811 0.1097 2.3693 2.7249 -0.7823 0.6872 0.6472 -0.3792 0.5543 0.7937 0.1597 1.0346 180 180 180 545.767 577.353 560.982
"222" 75200083 1 1 494 4 0 0.0127 -1.272 0.1956 NA NA NA NA -0.4017 -0.7441 -0.8243 0.3305 -0.0997 -1.1481 -0.6576 NA NA NA 380.576 332.67 372.751
"223" 75200151 0 1 494 4 0 -0.3571 0.8232 2.0054 -1.8939 0.0217 0.1008 -0.7823 0.3156 -0.4983 -0.4396 1.2434 -0.4356 -0.4377 1.0346 240 180 120 458.529 454.843 442.898
"224" 75200181 0 3 853 5 0 0.253 0.7192 -1.2708 -1.4242 -0.0614 1.0846 -0.7823 -0.3938 -0.6881 -0.4396 0.1318 -2.1833 1.314 1.0346 210 210 210 383.376 493.71 395.467
"225" 75200166 1 1 853 5 0 -0.1057 -0.4593 -0.1017 -1.1597 1.5024 0.9683 -0.7823 0.9327 0.8371 1.1793 0.6733 0.6955 1.314 1.0346 240 180 180 513.628 387.201 527.389
"226" 75200015 1 NA 999 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 398.09 379.4 363.221
"227" 75200209 1 1 494 6 0 -1.6062 0.9672 -0.2661 -1.8939 -0.8386 2.7249 -0.7823 -0.0467 -0.4983 -0.8243 0.8074 0.6375 -0.2023 1.0346 180 180 180 460.149 404.769 388.263
"228" 75200090 0 1 494 6 0 -0.4231 -1.272 0.2653 0.9109 0.6769 -0.4415 0.7703 1.7026 1.6414 1.1793 1.1265 1.3663 -0.0037 -1.0657 150 150 150 653.77 662.223 614.47
"229" 75200115 0 3 853 4 0 0.638 0.2705 -0.9792 -0.687 -1.9135 -0.445 0.2907 0.5905 0.7639 0.031 -0.1396 -0.1986 0.7628 -1.7696 80 40 120 577.289 596.085 579.018
"230" 75200171 0 1 494 6 0 1.2316 -0.5536 1.2643 1.8905 -0.4684 -0.3184 0.8615 0.7409 0.5978 -0.4396 0.9239 0.8284 -0.0554 0.5029 195 195 195 553.81 520.13 482.115
"231" 75200208 1 1 494 6 0 0.2641 -1.272 -2.345 -1.8939 -3.1675 -1.435 -0.7823 0.3873 -0.1364 -0.6122 0.9881 1.0661 0.7628 1.0346 120 NA 360 325.142 360.412 367.121
"232" 75200131 1 2 500 5 0 0.2694 0.8232 -0.733 -0.687 -0.4909 0.6818 -0.7823 0.3559 0.1926 -0.8243 0.5864 0.3812 1.314 -0.6576 195 195 195 432.511 441.202 446.552
"233" 75200189 1 1 494 6 0 -1.1538 0.2705 -0.2661 0.8207 1.0615 -0.0358 0.1462 0.6698 -0.1547 1.1793 1.1842 1.1857 -0.2023 -1.1847 195 130 195 546.08 583.826 584.045
"234" 75200127 0 1 494 6 0 -0.4389 0.2705 -0.9792 -0.4342 0.3611 2.7249 -0.7823 1.1324 1.3363 1.1793 0.7703 0.9172 -0.8355 0.6402 210 140 210 502.079 493.965 538.395
"235" 75200129 0 1 494 6 0 -1.9715 0.7192 -0.2661 0.8794 -0.4684 0.6818 0.2907 -0.4031 -1.2382 -0.6853 0.391 0.6497 -0.476 -0.6576 400 320 240 478.95 450.511 458.807
"236" 75200081 1 1 494 3 0 -0.3571 0.2705 -0.5707 -0.687 -0.0614 0.3332 -0.7823 -0.5753 -0.7441 -0.1357 -0.4558 -0.7105 -0.3971 -0.6576 150 150 150 400.852 350.903 396.48
"237" 75200214 0 1 494 5 0 -0.354 3.0064 2.0054 -1.8939 -0.0614 0.6818 1.1729 0.7253 -0.4983 -0.1357 1.438 0.0911 -2.7106 1.0346 180 180 180 392.466 383.994 382.298
"238" 75200105 0 2 494 2 1 1.4981 0.2705 -0.9792 0.5949 0.8496 -0.8951 0.1462 -1.2729 -0.7441 -0.4396 -1.213 -1.5565 -0.2126 -0.9167 180 180 180 401.732 574.195 415.821
"239" 75200085 1 1 494 4 0 0.2129 0.2705 -0.6151 0.3335 -0.8109 -0.2731 -0.7823 1.2417 1.8044 0.0477 1.0822 0.0611 0.3485 -0.6576 140 140 210 549.477 497.796 533.069
"240" 75200155 1 1 494 2 0 NA 1.1904 NA -1.8939 0.3444 -0.4794 -0.7823 -1.5112 -0.5849 -4.411 -0.6616 -2.4168 -2.7106 -0.6576 NA NA NA 350.829 307.778 335.635
"241" 75200124 1 1 494 2 0 -0.301 NA 0.1956 -0.687 -0.0848 -0.4415 -0.7823 -1.7277 -1.0659 -1.2325 -0.8761 -2.2231 -0.2023 NA 165 165 165 471.46 486.683 452.737
"242" 75200029 1 1 494 6 0 0.0995 0.7192 -0.5707 0.052 -0.7906 -0.3184 NA -0.4069 1.1527 -0.3792 -1.7369 0.7493 -0.3971 -0.6576 180 180 180 615.194 665.01 610.694
"243" 75200025 0 2 494 5 0 0.3171 0.2705 -1.2708 -1.8939 0.8496 0.6818 -0.7823 0.4694 -0.8586 0.1806 1.0259 0.8513 0.2727 -0.6576 165 220 110 514.896 543.466 558.199
"244" 75200179 0 1 494 6 0 -1.0512 0.7192 -0.2661 1.4083 -0.5058 -0.3184 0.2907 1.092 0.7639 -0.6853 1.1329 1.2708 0.298 0.2169 180 180 180 458.247 434.295 405.966
"245" 75200082 1 1 494 5 0 -1.1538 0.7192 -0.2661 -0.687 -0.0614 0.6818 -0.7823 -0.1319 0.1926 -1.3904 0.2714 0.1937 -0.0991 0.6364 200 250 200 608.614 615.745 638.768
"246" 75200091 1 2 853 4 0 -0.3875 -0.2888 0.7262 -1.4869 2.3693 0.1731 -0.7823 0.2949 0.0983 0.0477 0.5786 -0.573 -0.7946 -0.6576 180 180 180 404.296 426.056 423.561
