"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"1847" 5600064 0 1 0 3 1 0.2734 -0.6279 0.1462 -0.1557 -1.2782 -0.6122 -0.0369 -0.265 -1.3583 1.0346 2 200 250 50 490.609 573.46 559.431 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1848" 5600064 1 3 2 6 0 -1.8939 -0.0649 0.2907 1.6082 1.8415 1.1793 1.0506 0.5746 -1.1481 -0.6576 0 150 200 100 467.685 456.163 563.357 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1849" 5600064 1 1 1 6 1 -1.2319 0.3241 0.2907 -0.2229 -0.4961 0.1806 -0.1799 5e-04 -0.7366 -0.6576 1 250 200 150 592.318 491.338 528.63 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1850" 5600064 1 1 0 4 1 -0.4342 -0.4415 -0.7823 -0.3313 -0.7708 0.0477 -0.1846 -0.3632 1.314 1.0346 2 150 200 100 510.689 484.251 458.858 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1851" 5600064 0 1 1 5 0 -0.4342 -0.2799 -0.7823 -0.0836 -0.0809 -1.3525 0.2502 -0.4129 -1.1481 -0.6576 0 150 200 100 549.945 411.47 481.107 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1852" 5600064 0 1 1 3 0 0.8794 -0.4509 -0.7823 -0.5269 -0.0809 -0.6947 -0.2472 -1.0053 1.314 -0.6576 0 100 200 0 485.807 483.586 490.665 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1853" 5600064 0 2 2 6 0 -1.1858 -0.4986 -0.7823 0.023 0.171 0.0477 -0.0334 0.67 -0.7475 1.0346 1 200 200 100 479.659 489.011 489.869 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1854" 5600064 0 1 0 6 0 0.4637 -0.8428 0.2907 0.9192 1.3903 1.1793 0.0395 1.2242 -0.5488 -0.6576 0 250 200 100 481.17 543.767 456.056 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1856" 5600064 0 1 1 4 0 0.052 -0.3184 -0.7823 0.0748 -0.229 1.1793 -0.059 -0.615 -0.5488 1.0346 0 250 200 100 568.621 534.218 548.942 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1857" 5600064 1 1 0 4 0 -0.687 0.3241 -0.7823 -0.526 -1.8696 1.1793 -0.454 -1.0181 -0.3673 -0.6576 0 100 150 0 540.37 411.283 508.524 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1858" 5600064 0 1 2 6 0 0.4637 -0.3184 -0.7823 0.1189 -0.7708 1.1793 0.4192 0.8706 -0.8905 -0.6576 0 250 200 100 525.162 447.303 558.689 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1859" 5600064 0 1 0 4 0 0.4637 0.6818 -0.7823 -0.2688 -0.1552 1.1793 -0.6144 -0.3367 -0.2023 1.0346 0 150 200 50 511.553 475.953 535.764 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1860" 5600064 0 1 0 4 1 0.052 0.6818 -0.7823 -0.4089 -0.7708 0.1806 -0.3773 -0.7896 1.314 0.3622 1 100 150 0 521.473 413.272 474.172 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1861" 5600064 0 1 1 6 0 0.1097 -0.3184 -0.7823 0.2499 -0.1552 0.031 0.2249 0.8956 -0.7366 -0.6576 0 200 200 100 559.044 562.185 575.587 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1862" 5600064 0 1 1 6 0 -0.6133 -0.1843 0.2907 -0.0152 -0.1552 -0.3487 0.2459 0.5287 -0.5488 0.5029 1 150 200 100 483.546 539.014 493.087 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1863" 5600064 1 1 1 5 0 -0.4342 -0.487 -0.7823 -0.285 0.1453 1.1793 -0.5254 -0.4292 1.314 -0.6576 0 150 250 100 435.684 378.934 467.191 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1864" 5600064 1 1 0 5 0 -0.3799 0.3441 -0.7823 0.5282 0.1456 1.1793 0.5219 0.514 -0.5575 -0.6576 2 250 200 100 579.438 577.429 631.293 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1865" 5600064 1 1 1 6 1 -0.0845 -0.0649 0.2907 1.8324 1.3903 1.1793 1.7144 1.5518 -0.3673 -0.6576 2 100 300 100 508.854 480.015 450.833 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1866" 5600064 0 1 1 4 0 1.1422 -0.224 -0.7823 -0.6712 -0.4463 -1.5925 0.2301 -1.1405 -1.7418 -0.6576 0 100 100 100 393.346 439.197 414.784 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1867" 5600064 0 1 2 6 1 -0.687 0.0348 -0.7823 -0.7659 -0.7708 -0.1357 -0.8405 -0.6384 -0.0771 1.0346 2 250 200 100 498.003 559.58 547.989 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1868" 5600064 1 1 1 6 0 -0.4342 0.1853 0.8233 -0.1346 -0.4463 -0.4396 0.2264 0.6033 -1.5447 -2.0819 1 200 200 50 523.692 478.891 520.578 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1869" 5600064 0 1 0 5 0 0.8794 -0.224 -0.7823 -0.1136 -1.8696 1.1793 0.4715 -0.081 1.314 0.2127 0 150 250 100 478.708 496.496 477.974 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1870" 5600064 1 1 0 6 0 0.8794 0.4458 -0.7823 1.1361 0.6302 1.1793 1.2119 0.8145 -0.3673 1.0346 0 250 200 100 623.557 575.704 591.163 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1871" 5600064 0 1 0 4 0 0.4637 -0.763 -0.7823 -0.2297 -1.8696 1.1793 6e-04 -0.7828 -1.5447 -0.6576 0 250 200 100 578.555 565.697 550.908 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1872" 5600064 0 1 2 5 0 0.1097 -0.0358 -0.7823 0.4277 0.0181 0.0477 0.5688 0.6364 -0.3971 -1.1847 0 250 200 150 495.268 464.141 467.417 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1873" 5600064 0 1 0 4 0 0.052 -0.1858 -0.7823 -0.5 -1.8696 -0.9165 0.1889 -0.7808 -0.54 -0.6576 0 150 200 50 458.816 458.017 503.067 18 6.8667 -0.2376 -0.7828 0.6047 -1.1186
"1900" 5600066 0 1 0 4 0 -1.4242 -0.7334 1.2618 0.1551 -0.0809 -0.3487 0.2542 -0.646 -0.3971 -0.6576 0 250 250 150 663.206 607.503 616.625 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1901" 5600066 0 1 0 4 0 0.4637 0.9683 -0.7823 0.6367 0.7386 1.1793 0.1541 -0.0392 -0.8905 1.0346 0 200 200 150 493.457 484.717 479.366 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1902" 5600066 1 1 0 6 0 -1.4242 0.0928 0.1462 0.1684 -0.7708 -0.9779 1.297 0.6612 -0.5488 -1.0691 0 150 200 350 578.187 504.835 557.584 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1903" 5600066 0 1 0 4 0 0.1097 -0.9219 0.7703 -0.2579 -0.7708 -1.0118 0.2169 -0.1204 -1.2781 -1.0691 1 200 200 150 552.934 525.828 519.132 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1904" 5600066 1 1 0 6 0 -0.9295 0.6818 -0.7823 1.6135 1.1392 1.1793 1.0331 1.3944 -0.6262 -0.6576 0 200 200 150 498.869 488.787 521.19 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1905" 5600066 0 1 0 6 0 -0.2006 0.0348 -0.7823 0.4895 0.311 1.1793 0.3148 1.1043 -0.7074 1.0346 0 250 200 300 533.755 552.015 617.184 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1906" 5600066 0 3 2 6 0 -0.9295 0.4951 -0.7823 0.3907 0.9533 0.1806 -0.2766 -0.1712 -0.3882 1.0346 1 330 330 220 390.62 428.847 329.925 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1907" 5600066 0 1 0 6 0 0.4637 -1.1206 -0.7823 0.6753 0.9533 1.1793 -0.0134 0.8258 1.314 1.0346 2 250 250 300 618.534 582.766 606.598 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1908" 5600066 0 1 0 6 0 -1.8939 -0.3489 -0.7823 0.647 -0.4961 -0.1357 1.7183 1.0855 -0.5488 0.6364 0 250 200 200 571.689 613.148 644.796 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1909" 5600066 1 1 0 6 0 0.4637 0.3241 -0.7823 1.0434 0.7679 -0.1357 0.8791 1.4452 0.7628 -1.1847 0 250 200 150 699.918 669.422 721.619 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1910" 5600066 0 1 0 5 0 0.8794 -0.5552 -0.7823 0.3594 -0.4463 -0.6853 1.0946 0.6032 0.4394 -0.6576 0 250 200 150 494.215 518.97 537.864 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1911" 5600066 0 1 0 5 0 0.1097 0.0348 0.2907 -0.1395 -0.4961 0.6763 -0.5003 0.5092 -0.2023 -0.6576 0 250 200 300 630.038 655.809 644.561 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1912" 5600066 1 1 0 5 0 1.0671 -0.876 1.5082 0.1596 -1.8696 1.1793 0.8356 -0.4846 -0.9734 -0.6576 2 150 200 200 492.503 496.737 587.289 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1913" 5600066 0 1 0 6 0 0.4637 -0.4415 -0.7823 1.2062 1.8415 1.1793 0.3752 1.299 0.7628 -0.6576 2 150 200 200 490.836 577.784 529.625 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1914" 5600066 0 1 0 5 0 0.052 -0.9803 1.4093 -0.7393 -0.4463 0.0477 -0.8689 -0.0822 -0.7074 -0.6576 0 150 200 200 434.045 501.629 506.311 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1915" 5600066 0 1 0 6 1 -1.8939 -0.5635 1.0894 0.0073 -0.7708 -1.1443 0.6541 0.5931 -1.1408 -1.0657 2 200 200 250 461.318 406.441 463.528 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1916" 5600066 1 1 0 6 0 -0.2006 -0.6913 -0.7823 1.0895 1.0888 1.1793 0.7432 0.899 -0.3673 1.0346 0 250 200 150 571.236 568.129 644.975 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1917" 5600066 1 1 0 6 0 -0.9598 0.9517 -0.7823 0.4628 -1.8696 0.2646 1.4751 0.7371 -0.5 1.0346 0 300 250 200 543.815 481.178 501.965 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1918" 5600066 0 1 0 5 0 -0.687 -0.0996 0.2907 0.8793 0.311 0.1806 1.4016 0.9404 -0.4377 -0.6576 0 150 200 250 549.669 541.176 571.429 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1919" 5600066 1 1 0 4 0 -0.2006 -0.5719 1.1928 0.1283 0.0181 0.0477 0.3981 -0.7039 1.314 -1.2947 0 200 200 150 596.565 629.648 636.93 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1920" 5600066 0 1 0 4 0 0.5949 0.9517 -0.7823 -0.1574 -0.229 -0.1357 -0.1576 -0.8806 0.0483 1.0346 0 150 200 200 491.355 551.92 554.456 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1921" 5600066 0 1 0 6 0 -0.687 0.6818 -0.7823 1.2526 0.4984 -0.1357 1.7144 1.3807 1.314 0.3622 1 250 200 200 654.228 696.199 684.292 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1922" 5600066 0 1 0 5 0 0.8794 -0.0358 1.2618 -0.0825 -0.893 1.1793 -0.0501 0.5333 -0.5088 0.6364 0 200 200 150 538.861 591.594 532.546 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1923" 5600066 1 1 0 6 0 -0.687 0.1935 -0.7823 0.1635 -0.893 -0.6122 0.6715 0.7807 -0.8905 -0.6576 1 250 200 200 608.781 537.143 549.533 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1924" 5600066 1 1 0 5 0 0.8207 -0.9836 -0.7823 0.6776 0.311 0.1806 0.6479 0.6631 0.4522 -1.292 0 150 200 200 512.33 533.413 522.279 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1925" 5600066 0 1 0 6 0 0.9109 0.3441 0.8615 -0.3685 -0.0455 -0.4903 -0.3893 0.7372 -0.8489 -1.4902 1 165 220 275 488.766 489.694 499.761 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1926" 5600066 0 1 2 6 0 -0.687 -0.3184 -0.7823 0.7374 -0.0102 1.1793 0.9869 1.1827 -0.5575 0.6402 2 0 0 0 356.431 393.141 404.866 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1928" 5600066 0 1 2 6 1 0.4637 -0.9331 0.2907 0.0746 -0.0809 -0.4903 0.2994 0.8062 0.2485 -0.6576 0 250 200 300 586.208 531.978 569.907 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1929" 5600066 0 1 0 4 0 0.3335 0.3018 -0.7823 0.1686 -0.4463 1.1793 0.2893 -0.7242 -0.8998 -1.0657 0 150 200 200 634.189 633.016 673.177 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1930" 5600066 0 1 0 6 0 0.4637 -0.4509 -0.7823 1.5516 1.0629 1.1793 0.7322 1.5781 0.2485 1.0346 0 250 200 200 643.895 686.93 629.769 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1931" 5600066 0 1 1 6 0 -1.8939 0.1935 -0.7823 0.9963 0.7679 0.2646 0.6828 1.1236 -1.555 0.6402 1 150 200 250 512.507 491.317 547.619 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1932" 5600066 0 1 0 5 1 -0.3799 0.0348 -0.7823 -0.1837 -0.893 -1.1123 0.4441 0.0858 -0.5488 0.6402 0 150 200 200 465.196 443.932 484.19 18 9.8865 0.0574 0.2833 -0.0444 1.1187
"1934" 5600067 0 1 1 2 1 0.4637 -0.5635 1.1729 -1.1127 -1.2782 -0.9191 -0.7707 -1.151 0.6259 0.2169 1 0 0 0 370.711 417.293 369.788 13 6.4375 0.633 0.6736 1.7732 1.3102
"1935" 5600067 1 1 0 6 1 -1.2319 0.0348 -0.7823 0.4074 0.171 1.1793 0.2741 1.0431 -0.5488 -0.6576 0 150 200 250 505.562 368.58 461.932 13 6.4375 0.633 0.6736 1.7732 1.3102
"1936" 5600067 1 1 0 6 1 -1.2319 0.6818 0.2907 1.0344 1.0249 1.1793 0.3934 0.5615 0.039 1.0346 2 100 200 250 546.691 493.485 538.409 13 6.4375 0.633 0.6736 1.7732 1.3102
"1937" 5600067 1 2 2 3 1 -0.13 -0.2541 -0.7823 -0.9425 -1.8696 -0.8326 -0.2488 -1.3767 0.2727 -0.6576 2 200 300 150 307.29 242.06 316.534 13 6.4375 0.633 0.6736 1.7732 1.3102
"1938" 5600067 0 1 0 4 1 -0.3799 1.4903 -0.7823 -0.6209 -0.4961 -0.8243 -0.204 -2.6835 -1.5794 -0.6576 2 330 330 0 456.482 434.798 393.939 13 6.4375 0.633 0.6736 1.7732 1.3102
"1940" 5600067 0 2 2 4 0 -0.3799 0.6818 -0.7823 0.4516 -0.4961 1.1793 0.7233 -0.5562 -1.3684 -0.6576 1 0 100 0 309.127 374.774 415.961 13 6.4375 0.633 0.6736 1.7732 1.3102
"1947" 5600067 0 2 2 4 0 -0.3799 -0.3184 0.2907 -1.014 -1.8696 -0.4903 -0.4704 -0.9327 -0.0348 -0.6576 1 0 100 0 409.612 445.75 424.308 13 6.4375 0.633 0.6736 1.7732 1.3102
"1948" 5600067 1 1 2 4 1 -0.7592 -1.0609 -0.7823 0.3395 0.3668 1.1793 0.0712 -0.6518 -1.1481 -1.5847 2 200 200 100 381.692 376.167 307.799 13 6.4375 0.633 0.6736 1.7732 1.3102
"1949" 5600067 1 1 2 4 0 -0.4342 -0.5707 -0.7823 -0.0558 -1.2782 -0.6853 0.6627 -0.758 -0.0348 -1.0657 1 200 200 100 596.994 453.802 503.621 13 6.4375 0.633 0.6736 1.7732 1.3102
"1950" 5600067 1 1 2 6 1 -0.3799 1.4903 -0.7823 -0.3645 -0.4961 0.0477 -0.2579 0.7429 -0.1512 -0.6576 1 300 200 250 510.119 431.519 427.96 13 6.4375 0.633 0.6736 1.7732 1.3102
"1952" 5600067 0 1 2 4 0 0.5949 -0.3184 0.2907 -0.9779 -1.8696 0.0477 -0.7123 -0.8809 0.039 0.2169 0 250 200 300 501.098 481.494 489.346 13 6.4375 0.633 0.6736 1.7732 1.3102
"1954" 5600067 1 2 0 3 0 0.4637 -0.4969 -0.7823 -0.8791 -0.7097 -0.6853 -0.3455 -1.0755 -0.5197 -0.6576 1 720 720 0 359.199 316.302 396.306 13 6.4375 0.633 0.6736 1.7732 1.3102
"1955" 5600067 0 1 1 4 0 -1.8939 0.3349 -0.7823 0.3575 0.662 -0.8243 -0.1237 -0.3954 1.314 1.0346 2 0 0 0 403.125 398.795 340.581 13 6.4375 0.633 0.6736 1.7732 1.3102
"1957" 5600067 1 1 0 6 1 -0.6133 0.6818 -0.7823 0.4524 -0.4961 1.1793 0.8441 0.5673 0.2148 0.2169 2 100 200 300 476.307 549.948 515.74 13 6.4375 0.633 0.6736 1.7732 1.3102
"1958" 5600067 1 2 2 1 1 0.5949 -0.1769 1.6796 -1.2505 -1.8696 -1.3525 -0.3171 -2.3136 -2.7106 0.2127 2 200 100 450 448.323 410.346 377.572 13 6.4375 0.633 0.6736 1.7732 1.3102
"1959" 5600067 1 2 0 6 1 -1.8939 -1.1915 1.4454 -0.0647 0.6026 -0.6122 -0.407 -0.2087 -0.9112 0.0181 0 300 200 0 474.165 352.701 299.854 13 6.4375 0.633 0.6736 1.7732 1.3102
"1960" 5600067 1 1 0 6 1 -1.8939 -0.9623 -0.7823 -0.0106 0.2874 0.2646 -0.3969 -0.1105 0.2485 0.2127 1 150 150 200 429.903 414.349 456.815 13 6.4375 0.633 0.6736 1.7732 1.3102
"1961" 5600067 0 2 2 6 1 0.4637 0.6344 -0.7823 0.0022 0.0879 -1.2622 0.2717 0.4259 0.0297 -0.6576 2 200 300 200 230.031 208.636 204.635 13 6.4375 0.633 0.6736 1.7732 1.3102
"1963" 5600068 1 1 1 6 0 0.4637 0.0348 -0.7823 1.0386 1.8415 1.1793 0.2344 0.9396 -0.2023 -0.6576 0 300 200 100 654.03 565.106 519.905 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1964" 5600068 1 1 1 6 0 1.4083 -0.3184 0.2907 -0.0503 -1.8696 -0.4903 0.7891 0.153 -2.7106 -1.3939 0 150 200 50 519.438 401.298 437.232 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1965" 5600068 1 1 1 6 0 -0.687 -0.0939 -0.7823 0.4031 0.171 1.1793 0.1476 0.9444 -0.9422 -0.6576 1 250 250 100 586.869 477.55 596.39 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1966" 5600068 1 1 0 4 0 0.4637 -0.9836 0.2907 1.2015 0.7431 1.1793 1.1232 -0.1382 1.314 0.6402 0 150 200 50 563.247 491.582 472.089 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1969" 5600068 1 1 1 4 0 0.8794 2.7249 -0.7823 0.4338 -0.893 -0.8243 1.5649 -0.1467 0.481 1.0346 0 300 200 100 635.543 548.207 629.917 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1970" 5600068 1 1 1 4 0 1.8905 -1.3216 0.7703 0.6625 0.1456 1.1793 0.6229 -0.1686 -0.3882 -1.0691 0 250 200 0 574.74 452.934 565.541 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1971" 5600068 1 1 1 4 0 -0.4342 0.3241 -0.7823 0.1649 -1.2782 0.1806 0.7651 -0.4877 1.314 -0.6576 0 150 200 50 488.747 321.902 385.804 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1974" 5600068 1 1 1 4 0 -0.9823 -0.4415 0.1462 -1.79 -1.8696 -1.6618 -0.7431 -1.7353 1.314 -0.6576 0 100 100 0 436.313 400.564 441.355 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1975" 5600068 0 1 0 6 0 0.8207 -0.4509 0.2907 0.6617 0.311 0.1806 0.7128 0.9403 -0.2023 0.6402 0 150 200 50 570.197 524.084 584.807 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1976" 5600068 1 1 0 6 0 -0.3799 0.3018 -0.7823 0.7866 0.6026 1.1793 0.7566 1.2544 -0.2023 1.0346 1 300 200 100 667.508 585.129 634.553 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1977" 5600068 1 1 0 4 0 -0.4342 0.6818 0.2907 0.3071 0.311 1.1793 -0.0369 -0.2003 0.039 1.0346 0 150 200 50 561.432 629.162 622.595 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1978" 5600068 1 1 1 4 0 0.8207 -0.0939 0.2907 0.8098 0.6302 1.1793 0.4642 -0.2739 0.1694 0.2127 2 100 100 0 566.898 546.367 549.099 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1979" 5600068 1 1 1 5 0 1.1422 0.6987 -0.7823 0.5945 -0.2704 -0.8243 2.2177 0.3448 -2.7106 -0.6576 1 150 200 100 387.017 330.186 346.077 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1980" 5600068 1 1 0 6 1 0.052 -0.0845 0.2907 1.7331 1.3903 1.1793 1.5927 0.4087 0.1694 -0.6576 1 300 200 100 497.381 530.746 495.596 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1981" 5600068 1 1 1 4 0 -0.3799 0.3241 -0.7823 -0.6159 -1.8696 0.1806 -0.4794 -1.1308 -0.013 0.5029 0 300 200 200 574.052 586.97 594.742 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1982" 5600068 1 1 1 6 0 -1.2319 0.6818 1.1928 -0.0453 0.0181 0.1806 -0.0514 0.6411 -0.54 -0.6576 0 150 200 50 475.151 452.221 502.929 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1983" 5600068 1 1 1 5 0 0.052 -0.3184 -0.7823 0.6832 -0.4882 0.1806 1.2264 0.3824 -0.2023 -0.6576 0 150 150 250 511.708 552.287 506.129 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1984" 5600068 1 1 1 4 1 -0.687 -0.0845 0.8233 0.2289 0.6026 -0.6122 0.2315 -0.3675 -0.2023 -0.67 2 100 100 0 450.789 397.036 364.513 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1985" 5600068 1 1 0 4 0 -0.687 -0.3184 -0.7823 0.6593 -0.7708 1.1793 1.929 -0.5764 0.4394 1.0346 0 250 200 0 508.207 443.298 572.264 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1986" 5600068 1 1 0 6 0 -0.687 -0.9331 -0.7823 0.6207 0.311 1.1793 0.7339 0.9647 -0.9422 -0.6576 0 250 200 300 576.648 434.323 563.578 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1987" 5600068 1 1 0 6 0 -0.4342 0.0348 0.2907 1.1214 0.7679 0.7604 0.736 1.3452 0.4522 -0.6576 1 270 180 90 586.754 552.145 572.467 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1989" 5600068 1 1 1 6 1 0.8207 -0.3184 0.7703 0.875 1.1392 -1.0118 0.8472 1.2409 0.0483 1.0346 0 300 200 100 534.879 451.727 446.327 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"1992" 5600068 1 1 0 6 0 0.052 -0.2159 0.7703 2.3678 1.8415 1.1793 1.7703 1.8107 0.039 1.0346 0 250 200 200 650.669 679.203 684.106 18 3.2078 -0.2692 0.3466 0.6877 0.1104
"2025" 5600070 0 3 0 6 1 0.1097 0.9517 -0.7823 -0.4668 -0.4961 -0.5668 0.1251 -0.4339 -0.5973 1.0346 2 200 200 150 410.071 439.966 478.49 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2026" 5600070 0 1 0 3 0 -0.687 1.4903 -0.7823 -0.7962 -1.8696 1.1793 -0.482 -0.9535 -1.7418 1.0346 0 200 250 150 460.43 510.329 532.392 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2027" 5600070 0 1 0 6 0 -0.9295 -1.0499 0.2907 2.076 1.8415 0.031 1.6099 1.4198 -1.174 -0.6576 0 250 200 300 581.081 680.013 641.981 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2028" 5600070 1 1 2 6 0 0.4637 0.165 -0.7823 -0.9442 -0.1552 -0.3792 -0.8964 0.36 0.4394 1.0346 0 200 200 150 550.623 529.75 483.036 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2029" 5600070 0 2 2 6 1 0.8794 0.6879 -0.7823 0.3759 -0.2638 0.1806 0.2502 0.1536 -2.0248 1.0346 0 200 200 150 373.286 455.212 386.619 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2030" 5600070 1 1 0 4 0 -0.687 -0.4509 -0.7823 -0.4213 -1.8696 -0.9191 0.3973 -0.5047 1.314 -0.6576 0 200 200 150 537.902 518.695 546.488 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2031" 5600070 1 1 0 6 0 -0.2006 -0.3184 0.7703 0.5821 -0.893 -0.4903 1.5412 0.9958 -1.415 -0.6576 0 250 200 300 528.27 429.128 538.644 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2033" 5600070 1 2 2 2 1 -0.729 -0.3504 1.1625 -0.8882 -0.4882 -0.9779 -0.6156 -1.6794 -0.7074 0.2127 0 250 200 450 483.593 459.309 535.474 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2034" 5600070 0 1 0 5 0 -0.687 0.0731 0.7703 -0.6225 -1.2782 1.1793 -0.5558 -0.8155 -0.1206 1.0346 1 200 200 150 442.742 575.152 540.813 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2035" 5600070 1 1 0 6 0 -0.3799 0.3018 -0.7823 -0.8161 -1.8696 0.0477 -0.6124 -0.1685 1.314 1.0346 0 250 200 600 586.249 617.594 605.708 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2036" 5600070 0 1 0 6 0 0.4637 -0.4509 -0.7823 1.0512 1.8415 1.1793 -0.0294 1.3155 -1.1481 -0.6576 0 250 200 300 651.042 668.962 611.81 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2037" 5600070 1 1 0 6 0 -1.059 0.4829 -0.7823 1.3304 0.311 1.1793 1.7703 1.5666 -0.1931 1.0346 0 250 200 450 635.684 578.537 597.885 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2038" 5600070 0 1 0 6 0 0.4637 -0.3184 0.1462 1.7278 1.1392 1.1793 1.321 1.2312 -0.2023 0.5029 2 250 200 450 619.582 691.888 669.598 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
"2039" 5600070 0 1 0 4 0 0.4637 -0.4509 1.1928 2.3133 1.8415 1.1793 2.2909 1.0336 -0.3172 0.3622 1 250 200 300 591.284 645.986 540.381 18 11.964 -0.2692 -1.4551 -1.9255 -1.1186
