"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"4449" 75200183 0 1 494 6 0 -0.321 0.2705 2.0054 0.4637 -0.0614 -0.1657 -0.7823 2.0454 1.3363 1.1793 1.3676 1.6555 0.7628 -0.6576 180 120 120 621.44 649.936 655.613 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4450" 75200183 1 1 494 6 0 -0.2406 0.2705 1.2643 -0.3799 -0.4292 0.6818 -0.7823 1.4963 0.604 0.7604 1.412 1.3928 1.314 0.2169 200 100 150 487.115 382.344 499.277 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4451" 75200183 1 1 494 4 0 -1.3532 0.2705 2.0054 -0.687 -0.0614 -1.2605 -0.7823 -2.6153 -1.8427 -4.4106 -2.0626 -1.8303 -2.7106 -0.6576 360 240 360 515.531 531.037 544.952 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4452" 75200183 1 1 494 6 0 0.2641 -1.272 2.0054 0.4637 -0.0614 2.7249 0.2907 1.954 1.3363 1.1793 1.9264 1.5385 1.314 -0.6576 195 130 260 555.958 590.141 614.307 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4453" 75200183 1 1 494 6 0 -1.7421 -0.5536 2.0054 -0.687 -0.0614 -1.5863 -0.7823 1.649 1.1527 1.1793 1.4505 1.7015 1.314 -0.6576 210 140 210 529.236 425.61 459.912 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4454" 75200183 1 1 494 6 0 0.1372 -0.6451 -0.2661 0.4637 -0.0614 -0.6659 -0.7823 -0.1718 -0.4983 -0.8243 0.5909 0.4341 1.314 -0.6576 360 240 360 489.654 509.008 485.511 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4455" 75200183 1 1 494 6 0 0.1372 0.2705 0.1956 -0.4342 -0.9185 -0.6659 -0.7823 1.3169 0.6472 0.2646 1.5729 1.0395 1.314 -0.6576 180 120 180 567.858 471.585 540.536 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4456" 75200183 0 1 494 2 0 0.0127 1.2958 -0.5707 0.052 -0.5176 -0.3184 -0.7823 1.0301 -0.0182 1.1793 1.547 0.0253 1.314 -0.6576 180 120 180 451.83 524.083 519.802 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4457" 75200183 1 1 494 6 0 -2.7114 -1.272 -0.357 0.4637 1.6438 0.4581 1.1625 0.9444 0.8129 1.1793 0.7487 1.2952 0.7015 -0.6576 180 180 180 546.873 576.344 601.743 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4458" 75200183 0 1 494 6 0 -2.7114 0.7192 NA NA NA NA NA 0.8135 1.1527 1.1793 0.1782 1.0833 -0.0037 NA NA NA NA 419.062 410.862 383.346 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4459" 75200183 1 1 494 6 0 -0.9016 0.2705 -2.345 -1.8939 1.6438 0.9517 -0.7823 0.3291 -0.303 -0.6853 1.1224 0.8887 0.1155 0.6364 225 225 300 603.593 667.566 715.283 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4460" 75200183 0 1 494 6 0 0.638 1.6524 -0.2661 0.1097 -0.4684 -0.8575 1.1625 1.3657 1.6414 -0.6853 1.1524 1.3867 0.6259 -0.6576 180 120 180 523.213 504.199 548.236 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4461" 75200183 1 1 494 6 0 -1.2321 -1.272 -0.2047 0.4637 -1.0746 0.3018 -0.7823 1.4851 1.0651 1.1793 0.9583 1.5307 0.3485 0.6402 180 120 180 612.808 580.59 662.38 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4462" 75200183 1 1 494 4 0 0.3703 -0.4021 0.1244 -0.13 -0.0614 2.7249 0.7703 1.0209 1.1527 1.1793 0.6577 0.5758 1.314 -0.6576 180 120 180 546.219 533.409 549.266 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4463" 75200183 0 1 494 6 0 0.0127 -1.272 0.1956 0.4637 0.3444 0.0348 -0.7823 1.074 1.0651 0.7604 0.2423 0.9957 1.314 1.0346 195 130 195 671.764 627.054 656.251 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4464" 75200183 0 1 494 5 0 -0.5437 -1.272 1.2643 -0.2006 1.1777 0.4951 -0.7823 0.5889 -0.303 1.1793 0.9811 0.7683 0.1597 1.0346 180 120 180 621.858 696.314 673.757 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4465" 75200183 0 1 494 6 0 -0.1042 -1.272 NA NA NA NA NA -0.3718 -1.8427 0.0477 -0.257 0.5372 1.314 NA NA NA NA 536.364 541.93 557.37 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4466" 75200183 0 1 494 6 0 -0.3571 -1.272 0.1956 0.052 -0.5319 0.1008 -0.7823 2.0474 1.6414 1.1793 1.0118 1.7239 0.6259 1.0346 180 120 180 639.177 675.512 719.575 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4467" 75200183 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 463.536 436.145 439.779 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4468" 75200183 0 2 313 6 0 1.2316 0.2705 -2.345 0.1097 -0.4909 -0.3184 -0.7823 -0.436 0.2363 -0.8947 -0.7493 0.507 -0.2023 -0.6576 180 120 180 467.715 550.08 529.785 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4469" 75200183 1 1 494 6 0 -1.1538 -1.272 2.0054 0.3335 2.3693 -0.1769 -0.7823 1.3422 0.4551 1.1793 2.1565 1.3883 1.314 1.0346 180 120 120 633.548 567.231 606.564 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4470" 75200183 0 1 494 4 0 -0.6278 0.2705 0.6314 NA -0.0614 NA NA 0.9748 0.7639 0.2646 0.4937 0.4828 -0.2023 NA NA NA NA 522.472 561.279 623.841 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4471" 75200183 0 1 494 6 0 1.0781 0.7192 -0.5707 -0.687 0.7251 0.1935 -0.7823 1.4817 1.6414 1.1793 0.3942 1.4155 0.385 1.0346 180 120 180 615.853 640.355 629.406 4.5246 -1.4212 0.3327 -1.5397 -1.2943 1.2836
"4472" 75200184 1 1 494 6 0 0.4627 0.2705 -0.2047 0.8794 -1.0718 -0.9898 -0.7823 -1.2024 -1.2382 -1.3216 -0.5731 -0.3515 -0.3673 -0.6576 180 180 300 501.847 427.574 496.818 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4473" 75200184 0 3 500 6 0 1.7513 0.7192 -0.733 NA -0.635 -0.3184 -0.7823 -0.799 -0.4983 -0.3337 -0.8476 0.1116 -0.2023 1.0346 120 180 240 374.022 471.798 384.903 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4474" 75200184 0 2 500 6 0 0.1481 NA -0.6888 -0.0845 0.523 2.7249 -0.7823 -0.0893 -0.1547 -0.6853 0.536 0.149 -1.555 1.0346 150 250 200 432.483 388.264 378.8 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4475" 75200184 1 3 853 6 1 0.2081 1.9717 -0.4112 -0.4342 -1.0884 -0.7587 1.7669 0.4576 1.3363 1.1793 -0.24 NA 1.314 -1.0657 NA NA NA 359.1 306.941 312.289 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4476" 75200184 0 1 494 6 0 0.0127 0.7192 -0.2661 -0.3799 -1.0583 -0.4509 -0.7823 0.1385 0.403 0.1806 0.0815 0.943 -0.3971 -0.6576 150 150 200 516.029 527.58 502.949 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4477" 75200184 0 2 500 2 0 -2.7114 0.2705 -0.6888 -1.8939 0.4152 2.7249 -0.7823 -0.6578 -1.8427 -0.8243 0.1801 -1.4628 -1.1053 -0.9167 180 180 300 497.976 394.683 453.023 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4478" 75200184 1 1 494 4 0 0.1372 1.0453 0.1956 -0.9823 1.111 2.7249 -0.7823 0.1535 0.403 -0.3487 0.3359 -0.6989 1.0786 1.0346 240 240 180 413.627 345.051 445.429 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4479" 75200184 0 1 494 6 0 -0.0872 -1.272 -0.733 -1.8939 0.4152 -0.5998 -0.7823 -1.2786 0.0983 -1.935 -0.9125 -0.6822 1.314 1.0346 180 180 240 546.147 564.343 504.469 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4480" 75200184 1 3 853 3 1 -0.2704 NA NA NA NA NA NA -1.2474 0.2923 -1.3001 -1.1857 -0.3033 0.481 NA NA NA NA 374.459 366.266 328.172 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4481" 75200184 1 NA 853 6 0 -0.8551 -1.272 1.1811 -0.4342 0.3444 -0.3184 -0.7823 -0.92 -1.2382 -0.6853 -0.7459 -1.1823 0.7628 -0.6576 200 150 200 535.26 455.12 541.726 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4482" 75200184 1 3 853 0 0 0.3568 1.6524 -0.733 -0.2006 -0.7906 -0.7724 -0.7823 -2.0086 -0.7441 -1.5269 -1.8175 -3.1274 1.314 -2.4468 200 150 100 365.023 381.68 351.713 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4483" 75200184 1 1 494 5 0 -1.2014 0.2705 0.1956 -0.687 -0.0614 0.0348 -0.7823 0.1723 0.6472 -0.3487 -0.0126 0.3035 0.3485 -0.6576 240 180 240 544.812 450.33 534.482 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4484" 75200184 1 NA 853 6 1 0.1162 3.0064 NA NA NA NA NA -0.2227 NA NA NA -1.5693 NA NA NA NA NA 313.072 323.753 414.374 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4485" 75200184 1 3 853 6 1 0.8628 -1.272 -0.2047 -0.13 -0.0614 -0.1903 -0.7823 0.4675 0.3536 1.1793 -0.0383 0.0568 1.314 1.0346 180 180 300 475.287 447.849 406.33 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4486" 75200184 1 3 853 3 0 0.4299 0.9672 -1.4383 -1.4242 1.1651 -0.3657 0.2907 -2.0513 -1.8427 -1.9183 -1.5579 -1.7242 0.1924 -1.4861 150 150 200 566.382 578.562 593.211 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4487" 75200184 0 1 494 6 0 1.7513 -1.272 -0.5707 -0.4342 0.3444 1.4903 -0.7823 -0.0289 -0.0465 -0.4903 0.3064 0.8999 0.039 0.6402 180 300 240 574.592 580.473 524.08 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4488" 75200184 0 1 494 4 0 -0.6863 0.7192 2.0054 0.4637 -0.5319 1.4685 NA 0.6961 0.5459 -0.6853 0.893 0.4432 -0.5284 1.0346 180 180 300 540.528 557.518 454.281 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4489" 75200184 0 1 494 6 0 0.0127 -1.272 1.1811 -1.1597 2.3693 2.7249 -0.7823 0.6803 1.1527 0.0477 0.117 1.1902 -0.4082 1.0346 150 150 200 578.553 591.002 581.674 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4490" 75200184 1 2 853 6 0 -0.853 1.6524 -0.2047 1.0671 -1.0586 -0.7535 0.2907 -0.6504 -0.3238 -0.6947 -0.7213 0.7034 -0.6262 0.6402 240 180 300 595.782 508.835 552.77 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4491" 75200184 0 1 494 5 0 -1.0279 0.2705 -0.2661 0.4637 NA NA NA -0.501 -0.4983 -0.1357 -0.7533 -0.0885 -1.1481 NA NA NA NA 571.628 590.025 581.372 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4492" 75200184 0 1 853 4 0 0.2363 0.5206 -0.733 0.7405 -0.0614 0.1634 -0.7823 -0.7483 NA 0.6184 -0.7079 -1.051 1.314 1.0346 180 180 240 433.464 426.944 417.504 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4493" 75200184 1 2 494 6 0 NA NA 2.0054 -1.1858 NA 2.7249 -0.7823 0.3647 0.4685 0.6184 0.4305 0.838 1.314 1.0346 NA NA NA 442.922 361.805 347.631 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4494" 75200184 1 3 494 NA 1 2.6131 -0.5536 -0.357 0.4637 -0.0614 -0.6058 NA -0.4466 0.6598 -1.7836 -0.0198 NA 0.481 NA NA NA NA 353.023 336.854 369.466 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4495" 75200184 0 1 494 6 0 NA NA NA NA NA NA NA 0.8608 NA NA 1.962 -1.1895 NA NA NA NA NA 452.492 377.643 432.756 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4496" 75200184 0 1 494 NA 0 -0.9873 -0.2888 0.1956 0.4637 -0.5176 -0.6659 0.2907 0.6817 0.2363 1.1793 0.6026 1.1303 -0.5575 -0.6576 165 165 220 529.572 515.173 519.124 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4497" 75200184 0 1 494 5 0 0.3746 -0.8863 -0.9792 0.1097 -0.4684 0.4909 NA 1.0024 0.8508 1.1793 0.5497 0.9433 0.6259 0.6402 135 135 180 499.213 547.069 592.782 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4498" 75200184 1 3 500 3 0 0.2641 0.2705 0.1956 0.4637 NA NA NA -1.9565 -0.7441 -1.2691 -1.865 -1.4446 -0.6262 -0.6576 135 135 135 455.387 336.013 385.804 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4499" 75200184 0 1 494 3 0 -1.1538 1.2958 -2.345 0.1097 -1.4832 -0.3184 0.2907 0.6276 1.0089 1.1793 0.1093 -0.1988 0.4394 -1.3914 180 180 300 387.561 398.929 340.345 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4500" 75200184 0 2 500 6 0 1.3468 -1.272 2.0054 0.4637 0.3444 0.1589 0.7703 1.165 1.0651 0.2646 0.9705 1.3901 0.7015 1.0346 150 150 200 567.08 593.789 625.321 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4501" 75200184 0 1 494 6 0 -0.9655 2.0692 -0.9792 -0.0845 -3.0239 NA -0.7823 1.3598 1.6414 -0.4884 0.6096 1.3842 -1.1053 1.0346 200 150 200 405.48 348.119 361.73 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4502" 75200184 0 1 494 6 0 0.638 0.2705 -0.5707 -0.4342 -0.8109 0.2243 -0.7823 0.3748 -0.8586 1.1793 0.3912 0.816 0.7015 1.0346 180 180 240 584.945 609.466 627.954 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4503" 75200184 1 2 494 1 0 0.1372 -1.272 0.2653 -0.687 -0.0614 0.6818 -0.7823 -1.6495 -0.7441 -1.6291 -0.7317 -2.626 -1.1481 1.0346 180 180 180 348.48 337.36 382.042 2.5 1.0283 1.5435 0.5515 0.6101 0.6122
"4504" 75200185 1 1 494 6 0 -0.4556 0.7192 -0.6888 0.4637 -1.5166 -0.976 1.1625 0.4985 1.1527 -0.6947 0.1585 1.2449 -1.1481 -1.3914 220 165 165 552.552 588.62 573.399 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4505" 75200185 0 1 494 4 0 0.0127 0.2705 -0.2661 0.9606 -0.5531 0.2243 -0.7823 0.8003 0.1397 -0.8449 1.3397 -0.308 0.1597 -0.6576 240 180 180 654.071 616.734 575.189 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4506" 75200185 0 1 494 6 0 -0.6362 0.2705 2.0054 1.8905 -1.1486 1.4685 -0.7823 0.9999 0.5278 0.0477 1.6222 1.2117 1.314 1.0346 150 150 150 494.324 390.65 458.879 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4507" 75200185 0 1 494 5 0 NA 1.6524 -0.2661 NA NA NA NA 0.6386 NA NA 0.4137 -0.0254 -0.5488 -0.6576 NA NA NA 407.215 297.734 410.689 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4508" 75200185 0 1 494 5 0 0.8418 0.2705 -0.2047 0.4637 -0.0614 -0.8575 -0.7823 0.8451 0.403 1.1793 0.7487 0.5616 -0.1719 -0.6576 200 150 150 566.069 628.058 631.47 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4509" 75200185 0 1 494 5 0 -2.7114 -1.272 -1.2263 -0.0845 -1.9677 -0.3184 -0.7823 -0.6 -1.2382 -1.9183 0.5189 -0.6187 -0.1719 -0.6576 200 200 200 540.812 506.469 465.184 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4510" 75200185 1 1 494 5 0 -0.2008 1.1904 -0.2047 0.4637 -0.0614 -0.5635 0.7703 0.3007 -0.8586 -0.8243 0.594 0.6606 -0.9422 -1.5824 200 200 150 561.96 613.023 565.177 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4511" 75200185 1 NA 500 2 0 NA NA NA NA NA NA NA 0.4323 -0.5849 -0.6122 0.893 -0.1306 NA NA NA NA NA 459.957 400.465 467.21 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4512" 75200185 1 1 494 6 0 0.2641 0.2705 0.1956 0.4637 -0.0614 -0.6659 3.8591 0.7321 1.3363 1.1793 0.1093 1.1185 -1.1481 -0.6576 960 NA NA 402.329 373.067 339.922 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4513" 75200185 0 1 494 6 0 -0.5972 2.0692 0.6314 0.4637 -0.0806 -0.616 -0.7823 -0.058 -0.1364 0.0477 0.1548 0.8162 1.314 1.0346 240 180 180 535.124 492.221 474.563 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4514" 75200185 1 1 494 6 0 -0.745 0.7192 -1.2263 -1.1597 -0.7885 -1.1369 -0.7823 -0.1221 -0.4983 -1.3873 0.8505 0.6894 1.314 -0.6576 200 150 200 379.55 305.714 350.671 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4515" 75200185 1 1 494 6 0 0.4627 -1.272 -0.2661 -0.4342 0.3444 0.1554 0.7703 0.994 1.6414 1.1793 -6e-04 1.1353 0.7015 1.0346 220 165 165 702.914 649.109 636.52 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4516" 75200185 1 1 494 6 1 NA NA NA 0.4637 NA NA NA -0.1174 -0.4983 -1.4469 0.8199 0.8023 NA NA NA NA NA 293.419 336.564 356.437 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4517" 75200185 1 1 313 6 0 0.1298 0.2705 -0.5707 -0.13 -0.0614 0.2243 -0.7823 0.5593 -0.1547 0.1806 1.3175 1.2706 0.7628 -0.6576 200 150 150 602.2 507.154 579.803 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4518" 75200185 0 3 853 6 0 2.0787 0.2705 0.2653 1.8905 0.7034 -0.445 0.8615 1.741 1.3363 1.1793 0.9705 1.7781 -0.2023 1.0346 220 165 165 636.581 674.436 685.261 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4519" 75200185 1 1 494 6 0 -0.5568 0.2705 0.1956 -0.687 -0.0614 -0.9879 -0.7823 -0.248 -0.0027 -0.8243 -0.0688 0.485 -0.5575 -0.6576 320 240 240 503.125 417.639 441.151 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4520" 75200185 0 1 494 6 0 -2.7114 1.6524 0.849 0.5949 -1.7498 -3.2367 3.8591 0.6623 -0.5849 -0.1357 1.5789 1.0297 -0.5575 -0.6576 220 165 165 440.115 434.899 398.804 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4521" 75200185 0 1 494 5 0 -2.7114 0.5206 0.1956 -0.687 0.0157 -1.6027 -0.7823 0.1891 0.1032 -0.3487 0.3045 0.3545 1.314 -1.5847 480 240 480 488.632 431.393 456.01 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4522" 75200185 1 1 494 5 0 0.0127 1.6524 -0.2047 -0.4342 -0.0129 -0.4636 -0.7823 0.9038 0.5278 -1.1515 1.5465 1.1834 -1.1481 -0.9167 240 240 240 278.011 278.988 291.354 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4523" 75200185 1 1 494 6 0 -1.9715 1.6524 -0.9792 -0.4342 -0.0614 -0.6464 -0.7823 0.0748 -1.2382 0.0477 0.688 0.8055 -0.2023 -0.6576 180 135 135 350.208 367.738 321.226 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4524" 75200185 0 1 494 5 0 -0.8211 2.2999 0.992 -0.3799 -1.0837 -0.7068 -0.7823 -0.3636 -0.1364 -1.5971 0.0711 0.3652 -1.1481 -1.2973 165 165 165 459.205 481.131 431.681 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4525" 75200185 1 1 494 6 0 -1.0796 1.6524 0.1956 -0.687 -0.7906 0.1108 0.8233 0.22 -0.5849 -1.0193 0.882 0.8046 -0.2023 -0.6576 240 180 180 487.781 324.049 419.224 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4526" 75200185 0 1 494 6 0 -0.4556 1.6524 -0.2661 -0.13 NA NA NA -0.0306 -0.1364 -1.4682 0.3795 -1.4392 -1.1481 -0.6576 NA NA NA 400.481 333.442 361.632 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4527" 75200185 0 1 494 4 0 -0.1119 0.2705 -2.345 -0.687 -0.0614 -0.3184 -0.7823 0.3464 0.1926 -0.3487 0.688 -0.6489 0.298 1.0346 240 240 240 552.443 578.334 587.46 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4528" 75200185 1 1 494 4 0 -1.793 -0.4143 0.3045 -0.0845 -0.3595 -0.0435 -0.7823 -0.0432 -1.2382 -0.8243 0.8911 -0.3912 1.314 -0.6576 200 150 150 591.607 502.796 564.891 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4529" 75200185 1 1 494 6 0 -0.1119 0.8232 -2.345 -1.8939 -1.866 -0.5977 0.6725 0.5189 -0.1364 -0.4903 0.9705 0.8799 -0.2023 -2.4468 NA NA NA 516.572 495.772 407.578 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4530" 75200185 1 1 494 6 0 -1.3532 1.6524 -2.345 0.4637 -3.1675 -1.2605 -0.7823 2.2817 1.6414 1.1793 1.9305 1.8499 -2.7106 1.0346 840 840 840 373.202 297.898 385.736 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4531" 75200185 1 1 494 6 0 -0.0506 -0.0545 -0.0326 -0.3288 -0.7292 -0.7255 1.2618 -0.1578 -0.8586 -1.2622 0.8438 -0.2565 NA -1.2905 400 400 560 432.27 343.125 312.992 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4532" 75200185 0 1 494 6 0 0.391 0.8769 2.0054 0.8794 -0.1907 -0.3184 -0.7823 0.2864 -0.5849 0.0477 0.3245 1.0999 -0.2023 0.2169 220 165 165 668.028 614.343 637.626 10.0909 0.1 0.4487 1.0902 0.9255 -0.9058
"4533" 75200186 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 616.382 532.124 552.909 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4534" 75200186 0 1 494 4 0 -1.4882 NA NA NA NA NA NA -0.5288 -0.1364 -1.2622 -0.1991 -1.0061 -1.1481 NA NA NA NA 456.53 392.988 447.188 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4535" 75200186 0 2 853 0 0 -0.4556 -1.272 0.1956 -0.687 2.3693 2.7249 -0.7823 0.1061 0.8129 0.0477 -0.2521 -1.8524 1.314 1.0346 120 120 80 576.686 550.893 549.279 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4536" 75200186 1 1 313 NA 0 0.1372 NA NA NA NA -0.8163 NA -1.1712 -1.2899 -2.2417 -0.1672 -0.7911 0.7628 NA NA NA NA 392.395 338.328 332.829 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4537" 75200186 1 1 494 6 0 0.1372 1.6524 0.1956 0.4637 -0.0614 -0.9879 -0.7823 1.4253 0.7639 1.1793 1.5178 1.4119 1.314 1.0346 200 200 80 394.874 453.305 464.428 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4538" 75200186 0 1 494 5 0 0.5915 -1.272 0.2653 1.8905 -0.7902 0.6818 -0.7823 0.0497 -0.3238 -0.1357 0.036 0.4751 0.7628 -2.4468 300 300 225 610.73 575.49 526.79 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4539" 75200186 0 1 494 6 0 0.0145 0.2705 0.6314 1.8905 2.3693 0.8801 NA -0.4131 0.3269 -0.8243 -0.7302 -0.3119 1.314 1.0346 NA NA NA 543.225 578.08 527.571 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4540" 75200186 0 1 494 4 0 -0.7215 NA NA NA NA NA NA -0.3559 -0.303 -1.3216 0.3571 0.1296 -0.5575 NA NA NA NA 442.924 427 453.649 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4541" 75200186 0 1 494 6 0 -0.3571 -0.2888 0.3709 0.855 0.4159 2.7249 -0.7823 1.5937 1.3363 -0.1357 1.4167 1.2145 -0.6262 1.0346 160 120 120 517.787 509.797 499.714 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4542" 75200186 1 1 494 0 0 -1.7421 1.1904 -0.3247 1.8905 -1.7582 -1.2565 2.4242 0.6765 1.1527 -0.3487 0.5189 -1.9791 0.7015 -0.6576 0 0 0 507.43 436.793 469.587 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4543" 75200186 0 1 494 6 0 NA NA NA NA NA -0.4356 NA 0.4729 -0.2671 -0.8243 1.5335 0.8604 -1.0492 1.0346 180 135 90 468.635 484.111 382.555 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4544" 75200186 1 1 494 4 0 -0.3253 2.5529 0.7871 0.1097 -0.8109 -0.3184 0.2907 1.2292 NA 1.0788 0.7297 0.0558 -0.2023 1.0346 220 165 165 450.047 406.937 426.883 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4545" 75200186 0 1 494 4 0 2.0787 -0.4021 NA NA NA NA NA 0.7019 1.1527 1.1793 0.0081 0.3673 -0.2441 NA NA NA NA 652.34 624.612 706.329 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4546" 75200186 1 1 494 6 1 -1.2014 0.2705 -0.6888 -0.2006 NA NA NA -0.2597 -1.2382 -0.8243 0.4448 -0.251 -1.1176 NA NA NA NA 462.482 413.53 380.664 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4547" 75200186 1 1 494 6 0 0.11 -1.272 0.7262 -1.0109 -1.341 0.1889 0.2308 1.8037 1.6414 1.1793 1.486 1.7503 -0.3673 -1.6711 200 200 150 509.765 485.183 528.828 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
"4548" 75200186 1 1 494 4 0 0.253 0.2705 0.1956 0.4637 -0.8273 0.6818 -0.7823 0.9932 0.1926 0.0477 1.3691 0.3959 -0.2023 -1.3914 200 150 100 506.008 388.887 391.937 12.2353 -0.6884 1.7591 1.2033 1.1913 0.6122
