"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"80" 82600004 1 1 313 6 0 -0.2704 1.4885 -0.6888 -1.4869 -1.3413 0.3441 -0.7823 -0.7197 -1.8434 -0.8947 0.0397 0.3557 0.7628 1.0346 NA 240 240 240 442.307 425.642 451.073 23 NA 2.9595 0.9995 -0.0384 0.5642
"81" 82600004 1 1 313 6 0 -0.2704 -0.6346 1.1811 -0.2006 1.1262 0.6818 -0.7823 0.5483 -0.7847 0.0477 0.9004 1.1865 0.481 -0.9122 NA 240 240 420 659.09 666.523 652.051 23 NA 2.9595 0.9995 -0.0384 0.5642
"82" 82600004 1 1 313 4 0 -1.9715 1.1904 2.0054 -0.3799 -0.0614 -0.6693 0.7703 0.5474 -0.7847 -0.8243 1.9748 0.3802 -0.2116 -0.6576 NA NA NA NA 397.348 290.711 391.913 23 NA 2.9595 0.9995 -0.0384 0.5642
"83" 82600004 0 1 313 4 0 -0.4556 0.2705 -0.9792 0.4637 -0.0328 0.1837 -0.7823 -0.8533 -0.6699 -0.9649 -0.4139 -0.3078 0.6259 1.0346 NA 240 240 240 458.513 460.866 438.343 23 NA 2.9595 0.9995 -0.0384 0.5642
"84" 82600004 0 1 313 5 0 -1.0555 1.0453 -0.2047 1.0671 -0.8109 -0.8428 0.8615 -0.654 -0.3902 -1.8124 0.1445 -0.8594 1.314 1.0346 NA 360 360 360 361.128 405.143 376.594 23 NA 2.9595 0.9995 -0.0384 0.5642
"85" 82600004 0 1 313 5 0 -0.4081 1.8027 -0.2047 1.0671 -0.8109 -1.714 1.7316 -0.5992 -0.5792 -0.6947 -0.0962 -0.7304 -1.381 -0.6576 NA 240 240 300 606.803 483.383 573.094 23 NA 2.9595 0.9995 -0.0384 0.5642
"86" 82600004 1 1 313 NA 0 -1.1538 0.8232 0.1956 0.052 -0.4684 -0.0845 NA -0.995 -1.8434 -1.1123 -0.2163 NA 1.314 -0.6576 NA 240 240 840 464.111 446.063 429.479 23 NA 2.9595 0.9995 -0.0384 0.5642
"87" 82600004 1 1 379 6 1 0.0127 1.6524 0.1956 0.4637 -0.5176 -0.9879 1.1625 -0.5018 0.1338 -1.0752 -0.2327 0.6844 -0.3673 -1.5824 NA 320 320 320 339.592 331.23 295.582 23 NA 2.9595 0.9995 -0.0384 0.5642
"88" 82600004 0 1 313 5 0 0.0329 -0.6346 -0.8279 0.1097 -0.4684 -0.0939 -0.7823 -0.5214 -1.3625 -0.4396 0.0739 -0.5233 0.3485 1.0346 NA 0 200 0 523.469 493.891 511.996 23 NA 2.9595 0.9995 -0.0384 0.5642
"89" 82600004 1 1 313 3 0 -1.352 0.2705 -0.2047 -0.4342 -0.6123 -0.5878 -0.7823 0.433 -0.4711 -0.3792 0.9613 0.0934 1.314 -0.6576 NA NA NA NA 493.064 488.939 485.606 23 NA 2.9595 0.9995 -0.0384 0.5642
