"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult"
"4929" 75600190 1 2 200 2 0 -0.1042 0.7192 -0.2661 0.1097 -0.0614 -0.5707 NA -0.282 0.0282 1.1793 -0.3806 -1.21 -0.4082 NA NA NA NA 534.238 498.838 485.359 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4930" 75600190 0 1 200 5 0 1.0781 -0.4021 -0.2661 1.4083 -0.8277 0.3519 0.8233 0.2771 0.6997 -0.6853 -0.1186 0.3166 -0.5886 1.0346 200 200 450 540.463 533.507 507.951 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4931" 75600190 1 3 200 5 1 1.0781 -1.272 -0.5229 -0.3799 -0.0614 -0.3184 NA 0.3644 1.0087 1.1793 -0.4892 0.1005 -0.5973 1.0346 180 180 405 631.99 625.976 632.238 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4932" 75600190 1 1 200 6 0 -0.1542 0.2705 -0.9792 0.5949 -0.4298 0.472 -0.7823 0.6749 1.0087 0.0477 0.2018 1.17 -1.415 0.5029 225 225 405 581.213 557.758 521.476 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4933" 75600190 0 1 666 5 0 1.0781 0.7192 -0.9792 0.4637 -0.4684 -0.3184 NA -0.3255 0.2678 -0.1357 -0.5373 0.1338 -0.2441 NA NA NA NA 606.126 636.419 621.699 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4934" 75600190 0 3 200 4 0 0.4627 -0.6451 NA NA NA NA NA -0.3162 0.4432 -0.1357 -1.3083 -0.8811 -0.2229 NA NA NA NA 618.538 611.674 625.281 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4935" 75600190 1 1 666 6 0 -0.2406 -1.272 0.571 -0.3799 -0.1433 -0.445 1.203 0.6292 0.7199 -0.1357 0.3637 1.3076 -0.9422 -0.6439 150 150 150 633.134 570.955 578.975 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4936" 75600190 0 1 200 6 0 0.0995 0.2705 -0.3247 1.0109 -0.0614 -0.3184 1.4812 -0.0335 -0.3819 -0.4903 1.1033 0.3416 -1.1053 -1.3914 135 135 315 461.967 385.662 406.916 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4937" 75600190 0 1 200 6 0 2.6131 0.2705 -0.4112 0.4637 0.7872 0.3018 0.2907 0.5507 0.5835 -0.6122 0.2631 0.5656 -1.415 0.2169 180 180 405 685.612 689.451 684.254 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4938" 75600190 0 1 200 6 0 1.5482 0.2705 0.1956 0.4637 -0.096 -0.3184 -0.7823 0.4648 0.6765 -0.1357 0.0897 1.0898 -0.2441 -1.0691 200 200 450 646.474 624.77 641.731 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4939" 75600190 1 2 200 5 0 -0.5262 -1.272 1.2643 1.8905 -0.0328 -0.0553 NA -0.6487 -1.8598 -1.0118 -0.0478 -0.0967 -1.3684 NA NA NA NA 589.863 603.554 633.826 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4940" 75600190 0 1 666 5 0 1.0781 -0.8863 -0.9792 0.4637 0.3858 2.7249 NA -1.057 -1.2227 -1.3904 -0.5508 -0.8121 -0.4377 NA NA NA NA 578.398 534.363 518.103 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4941" 75600190 0 1 648 5 0 1.0781 0.2705 -1.2263 -0.2006 -0.144 -0.7752 1.7757 -0.0681 0.2269 0.0477 -0.3217 0.5192 -0.4082 -1.5824 380 380 855 586.431 466.894 487.177 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4942" 75600190 0 1 200 5 0 -0.8551 -0.2888 0.1956 -0.0845 -0.733 -0.7683 -0.7823 -0.6622 -0.5894 -0.6853 -0.1911 -0.1167 -1.7418 0.2169 200 200 400 483.547 515.805 591.29 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4943" 75600190 0 1 493 6 0 -1.3158 -1.272 -0.1401 1.8905 0.3858 1.0725 1.203 0.3957 -1.2227 0.0477 1.7754 0.9581 -0.9422 -0.6576 220 220 220 582.17 489.725 456.034 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4944" 75600190 1 1 200 5 0 -0.8176 0.2705 0.571 -0.687 0.3858 0.9683 NA 0.6989 0.495 1.1793 0.3946 0.5115 -0.5683 NA NA NA NA 740.075 613.774 699.02 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4945" 75600190 0 1 666 6 0 1.1914 0.9672 1.1811 -0.3799 0.3858 1.4685 -0.7823 1.2726 1.5465 0.0477 0.6476 1.4408 0.7015 1.0346 180 180 405 645.595 600.626 584.986 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4946" 75600190 0 1 200 6 0 -2.7114 -1.272 -2.345 -0.0845 -0.0614 -0.445 -0.7823 0.34 -0.7888 1.1793 0.8177 1.0654 -2.7106 -0.6576 180 180 405 501.465 557.283 486.5 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4947" 75600190 0 1 200 5 0 1.4205 -0.2888 1.1811 -0.2006 NA NA NA -0.3763 0.6045 -0.1357 -0.508 -0.1922 0.2485 NA NA NA NA 524.136 562.609 585.948 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4948" 75600190 0 1 666 6 0 2.6131 -1.272 -0.9792 -0.13 -1.0974 0.472 NA -0.3121 -1.2227 -0.1357 0.0589 0.7578 -0.7769 NA NA NA NA 657.614 664.266 620.936 23 10.6857 0.4292 0.43 -0.0384 -0.8302 -1.0542
"4949" 75600191 1 1 648 5 1 0.3128 1.1904 2.0054 0.8207 2.3693 -0.1769 -0.7823 0.8988 0.6233 1.1793 0.9453 0.3168 1.314 1.0346 180 225 90 448.596 357.883 394.198 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4950" 75600191 0 1 648 6 1 -1.6062 0.2705 -0.5707 -0.687 -0.0614 1.3972 0.2907 -0.3083 -0.3819 1.1793 0.1467 0.2336 1.3411 1.0346 180 180 180 467.551 399.036 356.757 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4951" 75600191 1 1 648 5 0 -2.7114 1.6524 NA NA NA NA NA 0.0335 0.0033 -0.1357 0.0738 -0.5379 0.1924 NA NA NA NA 519.471 308.541 430.166 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4952" 75600191 1 1 648 4 1 -1.9715 0.7192 0.1956 -0.2006 -0.4684 -0.8926 NA -0.2471 -1.8598 0.1806 0.4461 -0.6084 -0.0037 NA NA NA NA 409.124 346.342 449.133 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4953" 75600191 1 1 648 5 0 -2.7114 0.2705 -0.2661 -0.4342 -0.0614 0.3225 0.2907 0.5704 1.1953 0.1806 0.0409 -0.3088 -0.0439 -0.6576 270 180 135 534.204 420.915 440.044 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4954" 75600191 0 1 648 4 0 -1.7421 1.2958 -0.5707 -0.2006 -1.0974 -0.9879 -0.7823 -0.0341 0.2126 1.1793 -0.315 -0.9654 0.7015 -0.6576 180 180 180 417.889 385.054 415.78 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4955" 75600191 1 3 140 2 0 -0.2284 NA -2.345 -1.8939 -0.4531 0.3241 -0.7823 -1.3926 -1.8598 -0.8243 -0.7166 -2.0185 -1.1846 -0.6576 180 180 90 415.271 289.244 319.458 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4956" 75600191 0 2 667 4 1 -0.9016 -0.0268 -0.5707 -0.687 -0.0614 0.9683 -0.7823 -0.8213 -0.6541 -1.2622 0.1435 -1.1431 0.2148 1.0346 180 180 90 460.351 403.879 414.541 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4957" 75600191 1 1 648 NA 0 -0.9873 0.2705 -0.9792 -0.687 -0.7411 -0.1769 -0.7823 -0.9207 NA -0.4914 -0.7868 NA -0.2023 -1.0691 180 180 180 399.748 303.108 294.541 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4958" 75600191 1 2 140 6 1 -0.6185 1.6524 2.0054 NA 2.3693 -1.2605 -0.7823 -0.832 -0.0971 -0.9779 -0.0857 -0.5442 1.314 1.0346 140 210 70 259.255 197.716 204.815 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4959" 75600191 0 1 648 5 0 0.638 0.2705 -0.5707 -0.687 -0.4684 0.6818 -0.7823 0.3615 0.339 1.1793 0.1891 0.3621 -0.2023 0.3622 180 180 180 561.13 510.121 488.885 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4960" 75600191 1 1 648 5 0 -1.9715 1.2958 -0.0591 NA NA NA NA -1.6437 -1.8598 -0.4903 -1.6601 -1.2458 -1.3583 NA NA NA NA 391.034 346.24 368.884 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4961" 75600191 0 1 648 3 0 0.1984 0.2705 -0.9792 NA NA NA NA 0.3144 0.4254 -0.6853 0.2028 -0.8179 0.4522 NA NA NA NA 545.578 533.984 521.772 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4962" 75600191 0 1 648 3 1 -1.1538 0.2705 -0.6888 -0.687 NA NA NA -0.6184 -0.3819 -1.0118 -0.0883 -1.0574 0.4522 NA NA NA NA 469.614 431.462 467.256 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4963" 75600191 0 1 648 3 1 -1.9715 -1.272 -2.345 -0.9823 -0.8738 -0.2108 NA 0.0287 -0.0502 -0.6853 0.14 -0.6586 -0.5488 NA NA NA NA 441.461 401.064 403.797 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4964" 75600191 1 1 648 6 0 -0.5262 -0.5536 -0.2047 1.1422 -0.5176 -1.2556 0.7703 -0.2816 -0.6541 -0.6122 0.6038 -0.4289 -0.0439 -1.0657 270 180 180 588.511 561.823 574.342 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4965" 75600191 1 1 648 3 0 0.3891 0.2705 -0.5707 0.4637 -0.7622 0.9517 -0.7823 0.3815 0.4254 1.1793 -0.0168 -0.1688 -0.3971 0.2169 270 180 180 530.4 620.043 595.336 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4966" 75600191 1 2 140 NA 0 -0.4249 1.0453 0.1956 -0.687 -1.0812 2.7249 1.8016 -1.3627 -0.6541 -0.8243 -1.014 -1.1599 -1.1481 -1.5847 180 180 180 378.833 237.097 308.595 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4967" 75600191 1 3 232 5 0 -1.9715 2.21 1.2643 -1.2319 -1.2717 1.4685 0.2308 0.7817 0.1299 1.1793 1.6403 -1.5219 0.2384 -1.5847 180 180 180 433.537 255.764 413.311 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4968" 75600191 0 2 648 5 0 0.6523 0.2705 -0.2047 -1.8939 0.3611 0.4829 0.2907 -0.2756 0.495 0.0477 -0.6242 -0.285 -0.0348 1.0346 180 180 180 475.713 394.654 428.282 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4969" 75600191 1 1 648 5 0 -1.9715 -0.8863 2.0054 -0.13 -0.8738 0.9683 0.2907 -0.9345 -0.6541 -1.2622 -0.0446 -0.9607 -1.3583 -1.3914 270 180 135 695.254 588.287 563.992 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4970" 75600191 1 3 854 2 0 -0.4466 NA 1.1811 1.0109 0.0843 -1.0496 1.7405 -0.5405 -0.1932 -1.2263 -0.1853 -1.049 -1.8485 -0.6576 270 180 180 414.945 256.381 389.278 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4971" 75600191 1 1 648 5 0 -1.1031 0.8876 -1.7009 -0.3498 -0.4531 -0.224 1.4721 -0.6288 -1.8598 -0.5668 0.1913 -1.2171 -0.0037 -0.6576 180 180 180 434.012 260.538 338.186 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4972" 75600191 1 1 648 3 0 -0.9609 1.2958 -0.6888 NA NA NA NA -1.5395 -1.8598 -1.2622 -0.9915 -1.2842 -0.3882 NA NA NA NA 431.009 300.503 344.9 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4973" 75600191 1 1 648 3 1 -1.3532 -1.272 2.0054 1.8905 -0.0614 0.6818 -0.7823 -0.5056 -0.3819 1.1793 -0.7919 -0.5147 -0.3082 1.0346 225 180 90 419.957 361.796 362.381 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4974" 75600191 0 1 648 4 1 1.1231 0.7192 -0.1401 0.1097 -0.8842 0.9517 NA -1.8994 -0.6541 -1.25 -1.8669 -1.8296 -0.1931 NA NA NA NA 389.836 504.769 442.157 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4975" 75600191 1 1 648 3 0 -2.7114 1.6524 -0.4112 -0.687 0.3611 0.3018 -0.7823 -0.2484 -0.0971 -0.9191 0.4944 -1.0561 0.7015 1.0346 270 180 180 534.626 431.709 507.819 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4976" 75600191 1 1 140 2 0 -1.9715 -1.272 0.1956 -0.3799 -1.3068 0.9423 NA -1.0913 -1.8598 -0.8243 -0.5232 -1.6135 -0.0348 0.6364 180 180 180 364.271 330.292 331.922 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4977" 75600191 0 1 648 3 0 -0.3074 1.1904 -0.6888 -1.109 -0.8109 0.171 NA -0.3059 0.4254 -0.6853 -0.7201 -0.8767 0.2485 NA NA NA NA 416.496 464.033 431.503 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4978" 75600191 1 NA 854 6 0 -1.9715 -0.2888 0.2653 -1.1858 0.4558 0.472 NA -0.5332 0.1528 -0.6853 -0.0784 -0.3393 -0.8998 NA NA NA NA 439.524 245.733 340.727 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4979" 75600191 1 1 648 6 0 -1.9715 1.7413 -1.1741 -1.8939 2.3693 2.7249 -0.7823 0.4747 1.0087 -0.1357 0.6251 -0.1088 1.314 1.0346 180 180 180 414.676 347.502 379.024 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4980" 75600191 0 1 648 6 0 0.5915 -0.2888 -0.5707 -1.4869 0.3858 NA NA -0.5699 -0.474 -1.0118 -0.6169 -0.5509 -0.4707 NA NA NA NA 441.777 390.119 435.972 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4981" 75600191 0 1 648 5 1 0.2363 0.2705 -2.345 0.052 -0.4531 0.4846 -0.7823 -0.0654 0.1299 1.1793 -0.2676 -0.4677 1.314 -0.6576 180 180 180 440.965 449.598 389.715 18 20.0714 -1.4212 -0.7828 0.6058 -0.4289 -1.0542
"4982" 75600192 1 1 648 6 0 -1.9715 0.2705 -0.6888 -0.2006 -0.5176 2.7249 -0.7823 0.4991 -0.1611 1.1793 1.2568 1.0018 -0.9422 1.0346 225 180 180 588.816 406.289 509.517 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4983" 75600192 0 1 648 3 1 -0.0872 -0.6451 -0.5707 -0.0845 0.4558 0.9517 0.2907 1.0591 1.5465 1.1793 0.016 0.4937 -0.1206 0.6402 225 225 90 532.899 469.137 490.844 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4984" 75600192 0 2 648 5 1 -0.7637 0.9567 -1.5513 -0.9598 -1.2743 0.0914 -0.7823 -0.6284 -0.6541 -0.6122 -0.0321 0.3511 -1.7418 -1.5824 225 225 90 383.777 385.383 396.083 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4985" 75600192 0 1 648 3 0 -0.9016 -0.7816 -0.5707 -1.4869 0.4152 1.4326 -0.7823 0.2849 -0.7888 0.2646 1.0304 -0.3131 -1.0955 0.6402 225 225 180 575.501 498.066 546.03 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4986" 75600192 1 1 148 6 0 2.6131 0.2705 0.7871 0.4637 2.3693 1.4685 -0.7823 0.8523 0.7199 -0.6122 0.7633 1.3643 -0.7769 1.0346 225 225 180 653.078 638.134 584.786 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4987" 75600192 1 1 648 3 0 -0.5831 0.5206 2.0054 -0.687 0.8496 -1.4716 -0.7823 0.9432 0.4616 1.1793 1.0304 0.2979 -0.7161 -0.6576 225 225 180 553.104 537.374 572.767 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4988" 75600192 0 1 648 6 0 1.5998 0.9672 -0.6888 -0.3799 -0.0614 0.9517 NA 0.9378 1.1953 1.1793 0.0675 1.0837 0.3485 NA NA NA NA 571.345 536.788 572.076 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4989" 75600192 0 2 648 3 1 -1.9715 -0.2888 -0.5707 -0.9295 -0.0614 0.1935 -0.7823 -1.305 -1.2227 -1.8124 -0.4354 -1.3615 -2.1007 -1.1869 225 225 180 511.469 485.541 458.837 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4990" 75600192 1 1 648 5 0 0.1478 -1.272 -0.1401 -0.7592 1.6219 2.7249 0.2907 0.2598 0.0213 -0.1357 0.5721 -0.2716 -0.1512 1.0346 225 225 180 576.603 549.281 548.704 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4991" 75600192 0 3 667 5 0 -0.6146 0.7192 -0.2047 0.8207 1.5024 0.9683 -0.7823 -0.24 0.0213 -0.1357 -0.4312 -0.4801 0.4522 1.0346 225 225 180 568.429 548.369 562.002 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4992" 75600192 0 1 648 5 0 2.6131 0.9672 -1.7664 1.0109 -0.8273 -0.5552 1.5346 0.3598 0.3897 -0.6122 0.5953 0.7824 -1.3345 1.0346 225 225 180 542.544 596.495 516.547 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4993" 75600192 1 1 648 5 1 0.8628 -1.272 0.1956 -5e-04 1.6219 0.1292 -0.7823 0.7273 0.4438 -0.4884 0.7857 0.6573 0.7628 1.0346 225 180 90 658.686 729.701 671.956 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4994" 75600192 1 1 648 6 0 -0.1119 3.0064 -0.4631 1.8905 2.3693 0.1257 -0.7823 0.4761 -0.0502 -0.1357 0.6678 0.8473 1.314 1.0346 225 225 270 530.218 404.103 480.162 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4995" 75600192 0 2 667 6 0 0.0127 2.5529 -0.8705 -1.4242 1.1651 1.4903 -0.7823 0.7274 0.3574 1.1793 0.7842 1.0367 -0.5575 1.0346 225 225 180 503.741 485.629 482.978 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4996" 75600192 1 1 648 4 0 0.6735 0.2705 -0.9792 -0.13 0.4152 0.9423 -0.7823 -0.1233 0.4081 -0.6122 0.1836 -0.7741 0.2485 1.0346 225 225 90 557.01 569.048 575.622 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4997" 75600192 1 1 648 4 0 -0.5262 1.1904 -0.2047 -0.3799 -0.0168 0.9423 NA -0.8882 -1.8748 -0.4884 -0.4194 -0.8096 0.039 NA NA NA NA 511.422 447.042 559.251 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4998" 75600192 0 1 648 6 0 1.5482 -0.8863 0.992 0.0208 0.7512 0.3581 0.1462 0.5806 -0.0244 1.1793 0.5965 0.9372 -0.5778 0.5029 225 225 90 608.361 681.719 575.097 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"4999" 75600192 0 1 648 6 0 0.9011 -0.5536 -0.2661 -0.4342 0.7034 -0.4509 -0.7823 0.1078 -0.6541 -0.6122 0.7188 0.6914 0.6259 1.0346 225 225 180 598.014 515.213 604.187 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5000" 75600192 0 1 648 5 0 -0.2704 -1.272 0.7871 -0.687 0.7251 1.4326 0.2907 -0.5768 -0.3819 -0.6122 -0.1182 0.2069 0.1924 -1.0691 225 225 180 573.227 527.452 531.831 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5001" 75600192 1 1 648 6 0 -0.4081 -1.272 2.0054 -0.7592 -0.0129 0.6818 -0.7823 1.6947 1.5465 1.1793 0.4681 1.6387 1.314 1.0346 180 180 180 674.493 645.691 647.091 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5002" 75600192 0 1 648 5 0 0.4823 0.8232 -0.8705 -0.687 -0.5787 1.4326 -0.7823 0.0278 -0.3819 -0.6122 0.3588 0.3613 -0.8692 1.0346 135 135 180 551.002 540.71 493.745 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5003" 75600192 1 1 648 6 0 -1.9715 -1.272 0.1956 -1.8939 -0.0614 0.6818 0.8615 0.6306 0.6634 1.1793 0.2292 1.164 1.314 1.0346 180 225 180 560.271 521.241 472.255 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5004" 75600192 1 1 648 5 0 -1.3532 -0.6346 -0.9792 -0.687 2.3693 0.1935 -0.7823 0.8484 0.4765 0.1806 1.7314 0.8101 -2.7106 1.0346 225 225 270 508.244 450.061 461.45 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5005" 75600192 0 3 156 6 0 2.6131 -1.272 -1.7009 -1.1597 -1.0583 -0.1657 -0.7823 0.0691 0.872 0.1806 -0.578 0.5705 0.7628 1.0346 225 225 180 515.96 508.966 527.067 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5006" 75600192 0 1 200 6 0 1.0781 1.0558 -0.9792 -0.687 -0.0614 0.3622 -0.7823 0.3414 0.1356 1.1793 -0.1479 0.9563 0.1597 1.0346 225 225 270 616.187 467.736 486.619 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5007" 75600192 1 1 648 4 0 -1.352 1.2958 2.0054 -1.8939 0.3858 2.7249 -0.7823 0.6468 0.0213 1.1793 1.2034 0.1737 0.4522 0.6364 225 225 270 552.265 491.793 509.383 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5008" 75600192 0 1 648 4 0 0.4956 -1.272 -0.6888 -0.2006 2.3693 1.4326 NA 0.1778 0.2269 -0.1357 -0.0562 -0.2335 0.7628 NA NA NA NA 608.681 583.165 554.652 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5009" 75600192 0 2 344 5 1 2.6131 1.0453 -0.2047 0.052 -0.8109 -0.3184 NA 0.5504 0.5835 0.0477 0.2442 -0.1136 -0.0771 NA NA NA NA 468.355 499.768 564.37 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5010" 75600192 1 1 648 4 0 -0.2908 0.5206 0.1956 -0.2006 -0.0614 1.4326 -0.7823 0.0411 -0.1932 1.1793 0.0018 -0.5518 0.4394 -0.6576 225 225 180 512.522 540.525 500.512 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5011" 75600192 1 1 648 4 0 0.4956 -1.272 -1.7664 -1.1858 0.7401 -0.6467 NA 0.9767 1.5465 1.1793 0.2631 0.5808 -0.7074 NA NA NA NA 658.663 571.786 618.184 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5012" 75600192 1 1 648 3 0 -0.0339 -1.272 -0.733 -1.8939 2.3693 -0.1769 -0.7823 0.1127 -0.7888 -0.6122 0.5951 -0.3151 -2.7106 1.0346 225 225 450 537.314 405.368 489.434 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5013" 75600192 1 1 648 5 0 -0.1707 -1.272 0.992 -0.2006 0.8496 2.7249 0.8233 -0.2196 -0.3819 -0.1357 0.1551 0.3581 -0.7074 1.0346 135 135 225 603.76 615.765 613.202 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5014" 75600192 0 1 648 3 0 0.9908 -1.272 -0.2661 0.1097 0.7872 -0.5707 NA -0.8709 -0.6541 -0.4903 -0.5361 -0.695 0.7015 NA NA NA NA 600.201 603.57 617.395 23 15.7619 1.2048 0.43 -0.0384 0.3625 -0.6385
"5015" 75600193 0 1 648 3 1 1.2316 0.7192 -0.2047 0.8207 -1.0974 -0.3184 0.2907 0.1848 0.339 -0.1357 -0.006 -0.4683 0.1694 1.0346 225 225 180 490.833 470.444 445.555 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5016" 75600193 0 1 648 3 0 0.3379 -1.272 0.7871 -0.9823 0.8236 0.6818 -0.7823 -0.3634 -0.3819 -0.6853 -0.578 -0.6208 0.039 0.2127 225 225 135 506.951 552.706 570.146 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5017" 75600193 0 1 648 4 1 -1.9715 1.0453 -0.5707 -1.8939 0.021 -1.4932 0.1462 1.2839 0.6997 -0.1357 1.8725 0.754 0.6259 0.6364 225 225 180 501.969 478.358 484.507 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5018" 75600193 0 1 648 3 0 0.5935 -0.2888 0.571 -0.6133 0.4152 0.1634 -0.7823 0.5285 0.2484 1.1793 0.6693 -0.4741 1.314 0.3622 225 225 180 605.04 556.559 525.554 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5019" 75600193 0 1 648 3 0 0.8628 -1.272 -0.9792 -0.687 -0.0614 0.6246 -0.7823 -0.2123 -1.8598 1.1793 0.1569 -0.2816 -0.5488 -1.1847 200 200 160 601.037 594.563 625.976 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5020" 75600193 0 3 854 4 0 2.6131 -1.272 2.0054 -1.4242 1.5024 -2.0711 2.896 1.0118 1.0087 1.1793 0.4855 0.1407 -1.4974 1.0346 225 225 180 615.469 659.311 586.182 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5021" 75600193 1 1 648 5 0 -0.9016 -0.2888 -0.9792 -0.4342 -0.0614 0.9683 0.2907 0.727 0.1299 -0.1357 1.5481 0.4855 0.6259 1.0346 225 225 180 591.278 524.627 614.331 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5022" 75600193 1 1 344 5 1 -1.3214 -0.7816 2.0054 -1.2319 -0.5176 0.9423 NA -0.9071 -0.6541 -1.2622 0.1109 0.0872 1.314 1.0346 NA NA NA 496.449 439.133 494.604 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
"5023" 75600193 1 1 648 3 0 0.638 -0.7816 0.1956 -0.687 1.111 0.1634 1.1928 -0.6209 -0.474 -0.9191 -0.6228 -1.0101 0.7628 0.2127 225 225 180 582.309 602.735 600.577 18 13.375 -1.4212 -1.4551 -0.8074 -0.8166 0.9042
