"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult" "private"
"247" 75600008 0 1 0 3 1 0.1097 0.9264 1.1625 -0.849 -1.3245 -1.0657 270 270 180 437.313 455.294 432.263 23 14.3922 0.4292 -1.4551 0.6826 0.9355 0.3009 "public"
"262" 75600010 1 2 2 3 0 -0.7592 0.6924 -0.7823 -0.268 0.039 0.5029 135 135 135 418.287 305.68 326.6 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"263" 75600010 0 1 2 3 0 -0.0845 1.4326 -0.7823 -1.028 0.2148 0.5029 180 180 135 490.16 468.681 461.378 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"265" 75600010 1 2 0 5 0 0.4637 0.4766 0.1462 -0.772 0.7015 -1.1847 225 180 90 513.038 438.305 419.736 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"266" 75600010 0 1 0 5 0 -0.6133 -0.4509 1.1928 0.7428 -1.1481 1.0346 270 270 135 584.483 592.296 525.682 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"272" 75600010 1 2 2 2 0 0.4637 -0.3246 0.2907 -1.2065 -2.1007 -1.3939 270 180 135 596.647 512.216 454.041 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"273" 75600010 1 2 0 6 0 1.8905 2.7249 0.7841 1.4097 0.4394 1.0346 180 180 135 506.26 462.857 487.466 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"276" 75600010 1 1 0 6 0 -1.8939 2.7249 -0.7823 0.8066 -2.0248 1.0346 180 180 135 628.123 600.77 635.3 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"280" 75600010 1 2 3 1 0 1.8905 0.655 0.1462 -1.8672 0.2048 -0.6576 180 180 135 463.286 429.474 477.214 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"281" 75600010 0 1 0 5 0 -1.8939 2.7249 -0.7823 -0.4059 0.7015 0.6402 315 360 135 446.983 505.82 472.383 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"284" 75600010 0 1 0 6 0 -0.7592 -0.354 -0.7823 0.1972 1.314 1.0346 180 180 135 628.773 610.908 563.9 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"285" 75600010 0 2 2 1 0 -0.9598 -0.6378 1.203 -1.537 0.4394 -1.3964 225 225 135 371.063 281.318 307.747 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"286" 75600010 0 2 0 5 0 -1.2792 0.9517 -0.7823 0.4961 -0.8489 -0.6576 160 120 160 361.701 395.787 369.18 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"287" 75600010 1 2 2 5 0 0.4637 0.9423 -0.7823 0.4947 0.2148 0.5029 90 180 90 427.202 478.078 418.092 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"291" 75600010 1 1 0 5 0 -1.4242 -0.9471 -0.7823 0.1687 -0.0439 0.5029 180 180 135 585.38 532.618 558.604 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"292" 75600010 0 1 2 5 0 1.8905 -0.0939 0.2907 0.3175 -0.1719 0.5029 180 180 135 584.197 575.028 569.012 18 11.3115 1.0245 -0.1776 -0.0956 0.6015 0.3009 "public"
"334" 75600012 1 1 0 3 0 -0.3009 -0.1657 0.2907 -0.6263 -1.555 -0.6576 180 180 180 549.148 443.196 507.677 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"336" 75600012 1 3 2 6 0 -0.0288 -0.8444 1.1625 -0.377 -0.6262 -0.6576 275 220 165 408.438 304.969 381.033 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"338" 75600012 1 2 2 2 0 -0.4342 0.6818 0.2907 -1.5138 -0.6262 -0.6576 200 200 100 492.104 449.809 502.997 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"341" 75600012 0 2 2 3 0 -1.2319 0.0914 -0.7823 -0.9159 -0.9514 -0.6576 180 180 90 536.604 446.149 530.703 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"345" 75600012 0 2 3 5 0 -0.13 -1.0523 0.2907 0.3094 0.2048 -1.3914 360 180 90 498.361 518.268 529.981 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"351" 75600012 1 1 0 6 0 -0.2006 0.4766 0.2907 1.0424 -0.1811 -0.6576 180 135 90 654.72 596.154 555.811 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"354" 75600012 1 1 0 6 0 -1.2792 0.0544 0.2907 0.3402 1.314 1.0346 270 270 180 451.109 394.137 444.31 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"355" 75600012 1 2 2 5 0 -0.4342 0.3018 0.2907 -0.5134 -0.5973 -0.6576 270 180 180 367.42 348.495 312.867 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"356" 75600012 1 1 0 6 1 0.4637 0.6818 0.2308 -0.2451 -0.9734 -0.6576 180 180 90 441.661 411.082 421.601 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"360" 75600012 1 1 0 6 0 -1.4869 0.1515 -0.7823 0.9158 1.314 1.0346 180 180 90 443.559 511.492 476.898 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"361" 75600012 1 1 0 2 0 -0.1748 2.2967 -0.7823 -0.9145 -2.7106 1.0346 225 225 225 504.915 391.268 379.625 23 12.4416 -1.4212 0.1964 -0.8602 -1.2225 0.287 "public"
"364" 75600013 0 1 0 3 0 -0.3799 0.6818 -0.7823 -0.0818 1.314 1.0346 225 180 135 498.44 560.811 526.582 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"366" 75600013 1 1 2 6 0 -1.1597 1.4326 -0.7823 0.3025 -1.1481 1.0346 45 45 45 464.631 488.304 534.553 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"367" 75600013 0 3 2 6 1 -0.13 -0.8186 1.1625 -0.7414 1.314 -0.6576 180 225 135 309.518 293.76 335.865 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"368" 75600013 1 1 0 3 0 -0.687 0.4909 0.2907 -0.9602 -0.2023 -0.6576 180 180 180 608.533 584.761 544.061 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"370" 75600013 0 1 0 5 0 -0.9823 0.9423 -0.7823 -0.0092 -0.1605 1.0346 225 180 180 484.544 456.832 511.644 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"371" 75600013 1 1 0 6 0 -1.4242 -0.1182 1.8016 -0.0134 1.314 0.3622 200 200 150 516.05 375.869 466.693 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"373" 75600013 1 1 0 3 0 -0.687 0.6818 -0.7823 -1.3586 -0.2023 -0.6576 180 180 135 509.762 465.864 488.949 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"374" 75600013 0 1 0 3 0 0.8207 0.9423 1.1928 -0.0855 0.7628 -0.9167 135 180 135 570.928 561.911 522.76 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"376" 75600013 1 1 0 5 0 -0.4342 -0.3184 2.07 -0.9582 0.4394 0.3622 220 220 220 578.254 542.786 620.694 18 11.6226 1.2478 0.8371 -0.7453 -0.1274 -0.1764 "public"
"377" 75600014 1 1 0 6 0 0.8207 -0.4415 0.2907 0.8819 1.314 1.0346 250 250 150 680.718 506.553 485.264 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"378" 75600014 1 1 0 6 0 -0.3498 2.2967 -0.7823 0.1465 1.314 0.5029 270 225 135 546.454 498.182 541.15 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"379" 75600014 1 1 0 5 0 -1.8939 0.171 -0.7823 -0.5605 -1.7418 0.6364 225 225 135 481.109 436.164 475.911 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"380" 75600014 0 1 0 5 0 -0.9823 2.7249 -0.7823 -0.2811 -1.1053 1.0346 180 180 90 506.238 468.554 373.42 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"381" 75600014 0 2 3 4 0 -0.4342 0.9683 0.2907 -1.2222 -0.1605 1.0346 270 270 135 383.833 426.074 387.177 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"383" 75600014 1 2 2 5 0 -1.4869 0.0348 0.2907 -0.9388 -2.1007 -0.6576 270 180 135 438.655 427.346 413.211 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"386" 75600014 0 1 0 3 0 -1.4869 2.7249 -0.7823 -0.9861 -0.0348 0.6364 180 135 135 634.565 547.921 570.884 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"388" 75600014 1 3 2 3 0 -0.687 -0.672 0.7703 0.0258 -0.2023 -1.8624 225 180 180 556.883 393.043 443.227 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"389" 75600014 1 1 0 3 0 -0.4342 0.1935 0.2907 -0.4738 -0.7074 0.2169 180 180 135 538.088 506.747 494.299 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"391" 75600014 1 1 2 3 0 -1.1597 -0.9879 -0.7823 -0.5772 -1.7949 -1.0691 225 315 315 427.933 338.819 434.167 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"392" 75600014 1 1 0 4 0 0.052 -0.0939 0.8615 -1.4418 -0.5488 0.6402 180 180 135 554.429 587.348 552.106 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"393" 75600014 1 1 0 6 0 -1.8939 2.7249 0.2907 0.4534 1.314 1.0346 180 225 135 518.947 512.742 469.272 18 12.8889 -0.2723 0.3399 0.5641 -0.1695 -0.061 "public"
"397" 75600015 0 1 2 5 0 0.4637 -0.4018 -0.7823 0.7745 1.314 -0.6576 225 225 90 610.14 563.639 574.802 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"398" 75600015 1 2 2 5 0 -0.6133 -0.3531 -0.7823 0.0636 -0.1206 1.0346 180 150 30 530.404 583.297 576.704 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"401" 75600015 1 1 2 5 0 -0.2006 -1.0214 1.203 0.0233 -0.3882 -0.6576 180 225 90 616.914 488.608 576.32 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"403" 75600015 0 1 2 3 0 -1.1858 0.4481 0.7703 0.0393 0.7628 0.2169 225 225 90 521.78 495.263 502.101 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"404" 75600015 1 3 2 5 0 -0.0845 3.22 0.2308 -0.6813 0.2148 0.2169 270 270 270 435.024 437.262 480.186 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"407" 75600015 0 3 2 6 0 -1.8939 3.22 -0.7823 0.8021 1.314 1.0346 225 270 135 448.952 416.334 364.699 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"409" 75600015 0 1 2 3 0 -0.687 0.7984 -0.7823 0.1958 -0.7475 1.0346 225 225 135 553.707 510.341 478.539 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"411" 75600015 1 1 2 6 0 -1.8939 3.22 -0.7823 1.0845 1.314 1.0346 225 225 90 543.251 485.826 484.796 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"412" 75600015 0 2 2 1 0 -0.13 0.4455 -0.7823 -1.5355 -0.0348 1.0346 225 225 135 486.062 513.943 498.979 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"413" 75600015 1 2 2 5 0 -1.059 -0.9218 0.8615 -0.2421 0.039 1.0346 0 0 0 604.719 562.833 573.062 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"414" 75600015 1 1 2 5 1 -1.8939 0.0043 -0.7823 -0.0576 1.314 -0.6439 390 260 390 417.48 457.021 417.205 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"415" 75600015 0 1 2 6 1 -1.4869 0.059 0.1462 -0.8799 0.1155 1.0346 225 225 90 453.394 447.091 487.148 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"416" 75600015 1 2 2 6 0 0.1097 -0.357 -0.7823 0.6318 -0.4707 1.0346 270 270 135 589.704 461.656 419.362 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"418" 75600015 1 1 2 6 0 -0.687 -0.357 -0.7823 0.1487 -0.2023 1.0346 180 180 135 529.727 490.896 530.769 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"419" 75600015 1 1 2 6 1 -0.13 0.6273 -0.7823 0.7578 1.314 1.0346 225 225 90 571.219 505.736 512.762 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"420" 75600015 0 3 2 4 0 -0.9295 0.0917 0.2907 -0.9594 -0.3082 -1.1847 270 270 90 704.187 680.874 635.982 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"421" 75600015 0 3 2 5 0 0.5949 -0.3955 0.2907 0.0301 -1.8358 -0.6576 225 225 135 441.271 396.51 357.182 18 40.75 -0.4526 -0.5869 -0.2686 0.6101 -1.0542 "public"
"423" 75600016 1 1 0 2 0 -1.8939 -0.0647 -0.7823 -0.6521 -0.2023 1.0346 135 135 270 528.665 576.447 604.185 23 11.7465 0.9905 -0.0719 -0.7912 -0.9138 0.9042 "public"
"424" 75600016 0 1 0 5 0 1.3423 -0.1769 -0.7823 -0.0269 -2.7106 -0.6576 135 135 90 517.186 316.297 361.484 23 11.7465 0.9905 -0.0719 -0.7912 -0.9138 0.9042 "public"
"433" 75600016 1 2 2 2 0 0.1097 0.6818 0.2907 -0.9136 0.4394 -0.9167 135 135 90 460.636 453.856 524.446 23 11.7465 0.9905 -0.0719 -0.7912 -0.9138 0.9042 "public"
"434" 75600016 1 1 0 4 0 -1.8939 -0.6913 1.1625 -0.3172 0.4522 1.0346 135 135 90 486.849 452.691 472.996 23 11.7465 0.9905 -0.0719 -0.7912 -0.9138 0.9042 "public"
"436" 75600017 0 1 3 6 0 -0.13 -0.6394 -0.7823 1.2664 0.7628 1.0346 270 270 315 625.085 637.335 556.367 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"437" 75600017 1 3 3 2 1 -0.0845 0.4753 -0.7823 -1.201 0.7628 -0.6576 270 270 135 458.571 441.88 467.318 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"438" 75600017 0 1 2 5 0 -0.3799 -0.0382 -0.7823 0.7245 0.7628 -0.6576 270 270 135 712.043 750.56 690.792 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"439" 75600017 0 1 2 5 0 -0.6133 -0.084 -0.7823 0.5415 -1.1481 -0.6576 225 270 135 509.61 449.782 491.39 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"441" 75600017 0 1 2 5 1 0.1097 0.1889 1.0894 -0.1412 1.314 1.0346 225 225 90 378.088 348.784 288.572 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"442" 75600017 0 3 2 5 0 -0.687 1.6632 -0.7823 -0.1737 1.314 -0.6576 270 270 135 470.091 475.76 428.159 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"443" 75600017 0 3 2 2 1 0.1097 0.6347 0.2907 -1.3271 0.2384 1.0346 270 270 135 489.133 449.502 495.877 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"445" 75600017 1 1 2 6 1 -0.7592 0.1347 -0.7823 1.0836 -0.5973 1.0346 225 270 135 621.708 563.459 571.837 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"446" 75600017 1 3 2 5 0 0.0208 3.22 -0.7823 -1.7793 1.314 1.0346 360 360 135 595.33 469.449 466.328 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"447" 75600017 1 3 2 6 0 -0.0845 0.5404 -0.7823 0.4423 -0.0771 1.0346 270 270 135 607.248 571.401 638.89 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"448" 75600017 0 1 2 5 1 -0.9295 1.9816 -0.7823 -0.2271 0.7628 1.0346 270 270 135 434.23 359.872 394.907 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"450" 75600017 1 1 2 5 0 0.8794 1.3381 -0.7823 -0.0293 0.0297 1.0346 270 270 135 458.943 485.968 448.886 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"451" 75600017 0 2 2 5 0 -1.4242 0.5404 -0.7823 0.0759 -1.371 0.6402 270 270 135 527.053 571.986 575.767 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"452" 75600017 0 1 2 6 0 1.0671 -0.5185 -0.7823 0.9473 -0.8601 -2.0819 270 270 135 568.461 578.491 562.469 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"453" 75600017 0 1 2 6 1 1.0944 -0.357 1.7669 -0.1099 -1.555 -1.1847 270 360 180 468.603 525.391 526.568 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"454" 75600017 0 1 2 6 0 -0.687 -0.4002 0.7703 0.4908 1.314 1.0346 210 210 105 399.95 457.861 429.192 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"457" 75600017 0 1 2 5 1 1.8905 -1.6289 -0.7823 0.8261 1.314 -0.6576 270 225 135 486.194 439.443 437.789 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"458" 75600017 1 1 2 4 0 0.3335 0.8817 -0.7823 0.029 -0.3971 1.0346 400 400 200 553.45 508.882 594.021 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"459" 75600017 1 2 2 5 0 -0.13 0.37 -0.7823 -0.466 -1.1481 0.2169 300 300 350 553.021 500.225 477.7 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"462" 75600017 1 3 2 2 1 0.4637 0.3402 -0.7823 -1.9811 -0.74 -1.3914 270 270 135 617.106 594.844 617.015 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"465" 75600017 0 1 0 6 0 -0.1748 -0.3181 0.6725 1.187 -2.7106 0.5029 270 270 135 640.387 611.388 667.812 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"466" 75600017 1 1 2 5 1 -0.4342 3.22 -0.7823 -0.471 1.314 1.0346 690 460 345 342.291 395.985 414.21 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"467" 75600017 0 2 2 4 0 1.8905 -1.2062 -0.7823 0.4937 -1.2402 1.0346 270 270 180 687.333 617.883 608.356 18 13.2179 -0.6884 -0.614 -0.0956 -0.4289 0.9042 "public"
"476" 75600018 1 1 0 5 0 -0.687 -0.3789 0.2907 -1.4433 0.7628 -0.6576 225 225 180 480.762 469.908 469.379 18 9.3 -1.4212 0.43 -1.1401 -0.5079 0.9042 "public"
"477" 75600018 1 1 3 5 0 -1.8939 0.1935 0.2907 0.6542 -2.7106 -1.5824 225 225 180 419.651 281.926 397.201 18 9.3 -1.4212 0.43 -1.1401 -0.5079 0.9042 "public"
"478" 75600018 1 1 0 3 0 -0.4342 2.7249 0.8233 0.8954 -0.8998 1.0346 225 225 225 557.693 564.2 645.566 18 9.3 -1.4212 0.43 -1.1401 -0.5079 0.9042 "public"
"480" 75600018 1 1 0 6 0 -0.687 0.9423 1.4812 0.7316 1.314 -0.6576 260 195 260 628.529 510.065 584.48 18 9.3 -1.4212 0.43 -1.1401 -0.5079 0.9042 "public"
"484" 75600018 1 1 0 5 0 0.4637 -1.186 1.1625 -0.2176 0.7015 -0.6576 225 225 135 549.17 470.303 577.175 18 9.3 -1.4212 0.43 -1.1401 -0.5079 0.9042 "public"
"488" 75600019 1 1 0 5 0 -0.3799 0.2949 0.2907 -0.2857 -0.0014 0.6364 90 0 0 592.825 555.663 572.589 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"489" 75600019 1 1 0 5 0 1.8905 -0.1843 0.7703 -0.7737 1.314 1.0346 100 0 50 600.114 526.475 538.554 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"490" 75600019 1 1 0 5 0 -0.687 -0.6659 -0.7823 -0.2929 -0.2023 -0.6576 200 200 200 554.085 443.923 448.429 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"491" 75600019 1 1 0 5 0 -0.687 0.6818 -0.7823 -0.2959 -1.7803 1.0346 120 120 0 612.668 546.647 547.363 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"492" 75600019 1 1 0 3 0 1.8905 -3.2367 2.0604 -1.0263 0.7015 1.0346 45 180 0 579.42 490.433 533.334 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"493" 75600019 0 1 0 6 0 0.4637 0.9264 0.2907 0.1133 -0.6986 1.0346 90 90 0 533.548 519.351 514.661 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"494" 75600019 1 1 0 6 0 0.3335 0.9517 -0.7823 1.3684 0.7628 1.0346 45 0 0 611.428 504.593 630.919 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"495" 75600019 0 1 0 3 0 -0.4342 0.0348 -0.7823 -0.3773 0.0483 1.0346 45 45 180 463.7 458.662 405.194 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"497" 75600019 0 1 0 5 0 1.4083 0.6818 -0.7823 -0.0192 -0.2023 -0.6576 0 100 0 531.794 615.324 526.963 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"498" 75600019 0 1 0 4 0 -0.4342 1.4685 0.2907 -1.0637 0.7015 -1.0657 45 90 0 462.738 430.354 424.434 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"499" 75600019 1 1 0 6 0 0.052 -1.1432 0.8233 0.2042 -1.5794 -0.9122 90 90 90 608.817 502.684 576.226 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"500" 75600019 1 1 0 4 0 -1.8939 1.4903 0.2907 -0.8489 -0.6965 0.6402 45 90 0 552.797 495.626 465.315 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"501" 75600019 0 1 0 5 0 0.1097 0.3241 -0.7823 0.4502 -0.2023 -0.6576 0 90 0 566.975 596.447 583.172 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"502" 75600019 0 1 0 5 0 0.052 0.655 -0.7823 0.6387 -1.7803 1.0346 90 90 0 519.475 561.659 485.805 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"503" 75600019 1 1 0 6 0 -0.13 0.8801 0.2907 0.8837 -0.1719 1.0346 90 90 45 592.115 507.742 541.53 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"504" 75600019 1 1 0 6 0 -0.7592 0.3018 -0.7823 -0.0232 -0.1512 1.0346 0 90 0 555.977 465.116 524.217 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"506" 75600019 1 1 0 6 0 -0.9295 0.0928 0.2907 0.9139 -1.3583 0.6364 45 0 0 610.421 471.462 555.899 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"508" 75600019 1 1 0 3 0 -0.9823 1.4903 -0.7823 -0.805 -0.6986 -0.6576 0 180 225 619.759 608.257 583.547 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"509" 75600019 1 1 0 5 0 -0.687 2.7249 -0.7823 0.0764 1.314 -0.6576 45 90 90 549.706 482.232 534.042 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"510" 75600019 1 1 0 3 0 -1.4869 0.3372 -0.7823 -0.8077 1.314 1.0346 90 0 45 510.701 386.764 515.931 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"511" 75600019 1 1 0 6 0 -0.687 0.9683 -0.7823 1.2129 1.314 -1.3939 45 45 135 622.542 561.519 556.211 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"512" 75600019 0 1 0 5 0 -0.687 0.6818 0.2907 -0.1648 -1.1481 -1.3914 90 90 0 545.954 526.617 591.214 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"513" 75600019 0 1 0 4 0 -0.687 2.7249 -0.7823 -0.8065 -1.3245 1.0346 240 240 240 410.195 405.385 429.349 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"514" 75600019 0 1 0 5 0 -0.2006 1.4685 -0.7823 0.3387 -0.5197 1.0346 90 90 90 588.555 578.25 576.067 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"517" 75600019 0 1 0 3 0 -1.4242 0.6818 -0.7823 -0.6139 -0.4377 0.2127 90 90 90 567.175 504.8 465.854 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"518" 75600019 1 1 0 3 0 -0.687 0.0382 -0.7823 -0.9656 0.385 -0.6576 45 45 90 713.541 649.885 659.082 18 24.4444 -0.9432 -1.4551 -0.1522 -2.0409 0.9042 "public"
"520" 75600020 0 1 2 6 0 0.4637 0.7984 -0.7823 0.7795 -0.5575 -0.6576 135 225 90 602.784 611.976 596.27 23 13.4581 -0.3091 -0.5869 0.8153 -0.5488 -1.0542 "public"
"524" 75600020 0 2 2 6 0 -0.6133 0.8964 -0.7823 1.4472 1.314 0.5029 135 135 45 530.81 576.55 529.98 23 13.4581 -0.3091 -0.5869 0.8153 -0.5488 -1.0542 "public"
"526" 75600020 1 1 2 6 0 1.4083 -0.8613 -0.7823 0.8314 -0.2327 0.5029 225 225 405 636.335 643.819 704.343 23 13.4581 -0.3091 -0.5869 0.8153 -0.5488 -1.0542 "public"
"528" 75600020 0 1 2 6 0 -1.4242 -0.2097 -0.7823 1.1568 -0.2023 0.2127 270 225 360 641.854 667.439 669.002 23 13.4581 -0.3091 -0.5869 0.8153 -0.5488 -1.0542 "public"
"531" 75600020 0 1 2 6 0 0.4637 -0.357 1.1625 1.778 -0.5973 1.0346 135 135 90 584.962 618.609 633.334 23 13.4581 -0.3091 -0.5869 0.8153 -0.5488 -1.0542 "public"
"532" 75600020 0 3 2 5 0 -1.4869 0.5404 -0.7823 -0.5162 0.4522 -1.3914 80 80 160 539.251 607.244 638.931 23 13.4581 -0.3091 -0.5869 0.8153 -0.5488 -1.0542 "public"
