"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "private"
"9044" 82600375 1 2 0 6 0 0.8794 -1.1206 1.1928 0.9507 1.314 1.0346 0 240 240 300 561.544 585.305 656.547 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9045" 82600375 1 1 0 6 0 -1.4242 -0.5971 0.2907 1.4512 1.314 1.0346 0 240 240 300 520.463 501.808 467.761 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9046" 82600375 0 1 0 5 0 1.8905 -1.0599 1.7669 0.3247 1.314 1.0346 0 300 300 360 592.455 581.114 625.325 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9047" 82600375 0 1 0 5 0 -0.687 0.6678 0.1462 -1.0755 0.7628 0.6364 1 240 240 300 469.914 456.595 442.952 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9048" 82600375 1 1 0 3 0 0.052 -0.9836 1.1625 0.1336 1.314 0.2169 0 250 250 300 501.709 599.128 442.615 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9049" 82600375 1 1 0 5 0 1.8905 -1.4766 3.8591 -0.8787 1.314 -1.2878 0 240 240 300 451.602 443.264 419.574 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9050" 82600375 0 1 0 2 0 0.8794 0.9683 -0.7823 -1.832 0.385 1.0346 0 240 240 300 503.083 498.782 496.505 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9051" 82600375 1 1 0 2 0 -0.3288 1.4685 0.2907 -1.2084 -0.2023 1.0346 2 240 240 300 384.873 377.171 351.792 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9052" 82600375 1 1 0 6 0 -0.3799 -0.4381 0.1462 0.4427 -0.0439 0.3622 1 300 240 300 490.011 481.683 431.866 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9053" 82600375 0 1 0 5 0 1.8905 -1.1817 1.1625 0.1319 0.7015 -1.0657 1 420 240 300 565.521 540.814 598.62 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9054" 82600375 0 1 0 6 0 1.8905 -0.6913 1.4721 1.7867 1.314 1.0346 0 360 300 360 422.803 523.575 431.96 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9055" 82600375 0 1 0 5 0 -0.3799 0.3018 -0.7823 0.7603 0.6259 1.0346 1 300 240 300 411.453 454.338 384.077 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9056" 82600375 1 1 0 6 0 -1.8939 0.1484 1.1625 -0.831 0.7015 -1.0657 0 300 240 300 345.373 388.138 337.53 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9057" 82600375 0 1 0 6 0 -0.3799 -0.4415 -0.7823 0.6531 1.314 1.0346 0 300 300 300 342.395 390.477 382.117 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9058" 82600375 1 3 2 6 0 -1.4869 -0.7428 -0.7823 -0.1267 1.314 0.5029 0 360 240 300 570.299 538.515 598.004 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9059" 82600375 1 1 0 4 0 -0.4939 0.3018 0.7703 0.0231 1.314 -0.9167 2 300 360 360 668.876 637.848 625.096 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9061" 82600375 0 1 0 4 0 -0.3799 0.9517 -0.7823 -1.0653 1.314 1.0346 2 300 240 300 346.847 375.726 295.589 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9063" 82600375 1 2 2 6 0 -1.8939 0.4581 -0.7823 -0.1031 0.1924 -0.6576 0 300 240 300 323.972 335.51 284.582 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9065" 82600375 0 1 0 3 0 1.0671 -1.9022 1.4812 -1.7126 -0.4082 -0.6576 2 240 240 300 471.398 482.654 418.478 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9066" 82600375 1 1 0 6 0 1.8905 -1.4766 3.8591 0.9012 -0.3673 1.0346 0 300 300 300 536.251 587.007 567.323 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9067" 82600375 0 1 0 3 0 0.8207 0.0348 0.2907 0.4822 1.314 1.0346 0 240 240 300 448.896 370.903 459.637 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9068" 82600375 0 2 2 4 0 1.8905 -0.3184 -0.7823 -1.3952 1.314 1.0346 1 360 240 300 482.067 453.426 423.597 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9069" 82600375 0 1 0 4 0 -0.3799 -0.6659 1.5346 0.3015 1.314 0.3622 0 480 300 360 503.556 584.479 475.872 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9070" 82600375 0 1 0 2 0 1.0671 -1.1102 3.8591 -1.9261 1.314 -2.4468 2 300 300 300 483.836 473.269 422.057 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9072" 82600375 1 1 0 3 0 -0.687 1.4903 -0.7823 -0.1314 1.314 1.0346 0 240 240 300 440.473 361.235 426.696 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9073" 82600375 1 1 0 4 0 0.4637 -0.1042 0.2907 -0.337 1.314 -2.4468 1 300 240 300 630.05 557.164 553.24 18 13.9391 -0.2376 -0.2968 0.8153 0.6015 "missing"
"9076" 82600376 1 1 0 5 0 0.8207 -0.9331 1.1625 1.155 1.314 -1.1847 1 250 250 200 515.852 556.977 458.521 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9079" 82600376 0 1 0 3 0 0.4637 -1.0013 0.8233 0.2948 -0.2023 0.6402 0 300 300 250 464.929 480.909 539.675 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9081" 82600376 0 1 0 5 0 0.4637 -0.3184 0.1462 -0.3232 1.314 1.0346 0 300 300 250 515.758 601.201 628.347 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9083" 82600376 0 3 2 4 0 0.8207 -3.2367 1.4721 -0.922 1.314 1.0346 1 300 300 250 341.256 388.111 398.358 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9085" 82600376 0 1 0 3 0 -0.3799 -0.6843 -0.7823 -0.1739 0.7015 -0.6576 1 300 300 300 502.404 535.708 476.306 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9087" 82600376 0 1 0 4 0 1.8905 -0.9111 1.1625 -0.6381 1.314 1.0346 2 250 250 250 414.219 451.912 461.244 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9088" 82600376 1 1 0 3 0 0.8207 -0.0845 0.1462 -1.2971 0.7015 0.6402 1 250 250 250 476.933 533.515 573.514 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9089" 82600376 0 1 0 2 0 1.3423 0.0348 0.7294 -0.6605 1.314 0.2127 0 250 250 250 435.989 485.041 492.603 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9092" 82600376 1 1 0 6 0 1.8905 -0.7331 3.8591 1.0206 1.314 -1.6711 2 300 300 300 406.451 540.679 441.738 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9094" 82600376 1 1 0 6 0 -0.3799 0.1589 -0.7823 0.5607 0.385 0.2169 0 200 200 300 497.064 498.805 481.085 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9099" 82600376 0 1 0 5 0 -0.2006 0.6401 0.7841 -0.5224 1.314 -0.6576 1 200 300 250 464.922 514.203 490.29 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9100" 82600376 1 1 0 6 0 1.8905 -2.4306 3.8591 0.5323 0.6259 -0.6576 1 250 250 250 515.606 534.453 535.24 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9101" 82600376 1 1 0 4 0 0.8207 -0.7564 1.1928 -1.2436 -0.0348 -0.6576 1 250 250 250 452.356 340.063 440.966 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9104" 82600376 0 1 0 3 1 0.5949 2.7249 -0.7823 -0.4815 -0.5778 1.0346 2 250 300 350 407.903 405.069 441.452 28 16.4561 0.0969 -1.4551 0.7879 -0.5205 "missing"
"9173" 82600379 1 1 0 6 0 -1.4869 0.9423 -0.7823 1.237 0.4394 0.5029 0 240 240 240 666.218 678.486 663.96 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9174" 82600379 0 1 0 3 0 1.0671 -0.6843 1.7669 -0.5664 -0.6262 1.0346 1 180 180 180 484.828 548.882 534.136 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9175" 82600379 1 2 0 2 0 0.4637 -0.2274 0.1462 -0.2071 -0.5973 0.2127 0 240 180 180 517.799 551.633 474.167 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9176" 82600379 1 2 0 6 0 1.8905 -0.3666 1.7669 0.8979 0.7015 -2.4468 2 180 180 180 519.159 545.058 580.266 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9177" 82600379 0 1 0 4 1 -0.3799 0.208 -0.7823 -0.7591 -0.5973 1.0346 0 300 300 300 473.119 414.985 393.054 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9178" 82600379 0 1 0 5 0 -0.4342 -0.4415 1.1625 0.5072 1.314 1.0346 0 240 240 240 609.391 656.141 673.378 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9179" 82600379 1 1 0 6 0 1.8905 -0.3184 -0.7823 1.0042 0.2148 1.0346 0 300 300 300 631.34 537.518 589.904 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9180" 82600379 1 1 0 3 0 -0.2006 -0.1843 0.2907 -0.4501 1.314 0.2169 0 240 240 240 581.97 617.777 603.516 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9181" 82600379 0 1 0 6 0 0.4637 -0.3184 0.1462 0.4847 0.7628 1.0346 0 240 240 240 367.974 426.215 353.216 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9182" 82600379 1 1 0 6 0 -0.3799 1.4903 0.2308 1.3479 0.3485 1.0346 0 360 420 360 607.423 570.043 531.651 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9183" 82600379 0 1 0 5 0 0.4637 -1.398 1.5082 0.5568 -0.9734 -1.1847 0 240 360 300 437.646 464.019 364.51 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9184" 82600379 1 1 0 4 0 0.4637 -0.5665 1.8279 -0.2346 -0.3971 1.0346 1 480 480 420 615.579 565.21 556.419 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9185" 82600379 1 1 0 3 0 1.8905 -0.6659 0.7703 -0.3143 -0.2023 1.0346 0 240 240 240 434.059 445.369 461.562 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9188" 82600379 0 1 0 6 0 1.8905 -0.5635 -0.7823 1.6026 1.314 1.0346 2 240 240 240 447.483 440.232 520.203 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9189" 82600379 0 1 0 3 0 -0.4342 -0.9331 0.7703 -0.6048 0.6259 -0.6576 0 240 240 240 521.571 532.089 439.362 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9190" 82600379 1 1 0 3 0 0.5949 0.3441 -0.7823 -0.6678 0.4394 -0.6576 0 240 240 240 542.583 586.698 589.111 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9191" 82600379 0 1 0 3 0 0.4637 -0.5635 0.1462 -1.306 0.7628 -0.6576 2 240 240 240 454.407 402.621 411.451 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9192" 82600379 1 1 2 3 0 -0.2006 -1.1002 2.07 -0.235 0.1274 0.2169 0 480 480 480 461.868 465.261 468.227 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9193" 82600379 1 1 0 5 0 1.8905 -1.032 1.5082 -0.4735 0.1155 -0.6576 0 300 240 180 469.547 458.363 352.102 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9194" 82600379 0 1 0 6 0 1.3423 0.4766 1.2327 0.7098 1.314 1.0346 0 240 300 300 597.728 605.269 657.228 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9195" 82600379 0 1 0 6 0 -0.3799 -0.6913 1.7926 0.8645 -0.4781 -0.6576 0 240 240 240 480.892 452.523 432.53 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9196" 82600379 1 3 2 6 0 -1.8939 0.0348 -0.7823 0.5498 -1.3684 -0.6576 0 480 480 480 734.042 660.805 724.591 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9198" 82600379 1 1 0 6 0 0.4637 -0.9879 0.1462 1.2859 1.314 -0.6576 1 240 240 240 575.214 566.904 565.288 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9199" 82600379 1 3 2 5 0 -1.4242 0.6344 0.1462 0.3036 0.1597 1.0346 0 240 240 240 504.712 398.989 385.448 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9201" 82600379 1 2 0 3 0 -0.687 0.3241 -0.7823 -0.8176 -1.1481 1.0346 0 240 180 180 515.585 550.53 397.252 23 18.3611 0.8339 0.2701 1.2343 0.9255 "missing"
"9205" 82600380 1 1 2 6 0 -0.0288 -1.5962 3.8591 1.1157 -0.5683 -1.6759 0 180 240 180 431.057 472.537 434.91 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9206" 82600380 1 1 0 6 0 0.4637 0.165 0.8615 0.0164 1.314 1.0346 2 240 240 480 482.811 407.359 372.533 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9207" 82600380 1 1 0 3 0 0.4637 -0.3184 0.2907 -0.4109 -0.4377 -0.6576 0 100 100 225 527.557 468.642 499.568 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9208" 82600380 1 1 0 3 0 0.4637 -0.7061 0.6725 0.0162 -0.3971 -0.6576 0 300 240 420 557.772 597.404 544.43 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9209" 82600380 0 1 0 6 0 1.8905 -1.5698 1.1211 1.5828 1.314 1.0346 0 200 200 350 554.604 499.165 535.219 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9211" 82600380 1 1 0 4 0 0.052 0.9683 0.2907 -0.4729 0.4394 1.0346 1 240 300 300 545.78 555.311 509.683 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9212" 82600380 1 1 0 6 0 1.8905 -1.2375 -0.7823 1.0654 -0.8154 -0.6576 0 240 240 420 527.911 449.571 558.069 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9213" 82600380 0 1 0 6 0 0.1097 -0.445 -0.7823 1.9013 -0.9734 -0.6576 2 240 240 300 371.545 412.854 411.865 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9214" 82600380 0 1 0 6 0 0.052 -0.4509 1.1211 0.6258 -0.7769 -0.6576 0 240 240 240 435.737 456.342 482.53 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9215" 82600380 0 1 0 6 0 0.4637 0.6818 1.2618 1.4441 1.314 1.0346 0 240 300 420 453.885 551.932 511.619 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9216" 82600380 1 1 0 3 0 0.8794 -0.5665 1.1928 -0.72 -1.0955 1.0346 0 240 240 420 645.931 602.174 631.276 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9217" 82600380 1 1 0 3 0 1.1911 -0.3184 -0.7823 -0.7397 1.314 1.0346 0 180 180 315 572.831 573.576 538.105 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9218" 82600380 1 1 0 4 0 -0.3799 -0.3184 0.2907 0.5733 -0.2023 -2.4468 2 240 240 240 518.779 508.09 538.56 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9219" 82600380 1 3 0 6 0 0.8794 -1.4932 2.07 0.0776 0.1924 -0.6576 1 120 120 360 565.153 553.445 609.947 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9220" 82600380 0 1 0 3 0 -0.3799 -0.7814 0.7703 -0.3906 -1.6031 -1.1847 1 180 180 300 411.945 446.551 532.402 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9223" 82600380 0 1 0 4 0 1.8905 -1.7077 1.4721 -0.2698 -0.8998 0.2127 1 220 220 275 467.972 613.89 473.572 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9224" 82600380 1 1 0 4 0 -0.2006 -0.9879 2.896 -0.4885 -0.5074 1.0346 0 360 300 300 356.069 307.462 281.689 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9225" 82600380 0 1 0 4 0 0.4637 -0.3184 -0.7823 -0.8439 0.4522 1.0346 2 300 240 300 405.148 481.77 494.107 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9226" 82600380 0 1 0 6 0 1.4083 -1.1378 2.0604 0.4182 0.7015 0.6364 0 300 240 300 400.229 489.413 393.325 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9227" 82600380 1 1 0 6 0 -0.4342 -1.1378 0.8615 1.8265 0.385 1.0346 0 300 240 300 572.824 613.498 610.136 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9228" 82600380 0 1 0 5 0 1.8905 -1.4007 1.4721 -0.4201 -0.5575 -1.1847 0 240 240 300 428.419 429.848 467.852 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9229" 82600380 0 1 0 6 0 0.4637 -0.7764 0.7703 1.604 0.3485 0.2169 1 240 240 300 617.917 689.015 647.085 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9230" 82600380 1 1 2 6 0 -1.8939 -0.1769 1.1625 0.1814 -2.7106 1.0346 0 300 300 300 414.144 385.507 439.514 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9231" 82600380 0 1 0 6 0 0.4637 -0.6913 0.7703 1.4078 1.314 -0.6576 0 240 240 300 391.484 353.371 359.079 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9232" 82600380 1 1 0 4 0 -0.4342 0.4893 -0.7823 0.3406 -0.5973 -1.1847 0 240 240 300 532.115 475.647 490.808 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9233" 82600380 0 1 0 6 0 0.8207 -0.6843 0.7703 1.2734 0.7015 1.0346 0 240 240 300 556.848 587.688 591.4 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9234" 82600380 0 1 0 6 0 0.8794 -0.4415 0.7703 0.892 1.314 0.2169 1 240 240 240 533.421 549.616 490.058 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9236" 82600380 1 1 0 6 0 0.4637 0.0348 1.5082 1.1233 -0.3673 -1.0657 0 240 240 300 604.129 524.083 608.428 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9237" 82600380 0 1 0 6 0 1.4083 -0.1843 1.8633 1.1887 1.314 1.0346 0 240 240 420 518.346 653.881 635.302 28 16.1165 0.4292 -1.4551 -0.335 0.2266 "missing"
"9324" 82600387 1 1 0 5 0 0.1097 -1.2859 1.1928 0.5467 0.7628 1.0346 0 240 240 300 525.917 489.445 488.745 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9325" 82600387 0 1 0 6 0 0.176 -0.8826 -0.7823 1.3886 1.314 1.0346 2 0 0 0 419.232 485.709 468.692 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9326" 82600387 1 1 0 6 0 -1.4869 1.4685 -0.7823 0.6857 0.7015 1.0346 0 120 120 120 455.447 362.321 400.888 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9327" 82600387 0 1 0 5 0 0.7405 -0.2198 0.2907 0.8785 0.7628 -1.6759 0 240 240 240 440.109 460.584 424.22 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9329" 82600387 1 1 0 6 0 0.176 0.6401 0.2907 1.0954 -0.2441 0.2169 0 200 150 150 438.863 393.68 473.9 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9334" 82600387 1 1 0 6 0 -1.4869 0.3018 -0.7823 1.0114 -0.013 -0.6576 0 440 385 440 582.847 468.496 524.214 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9336" 82600387 0 1 0 3 0 -0.9598 -0.0939 -0.7823 -1.1272 -0.1719 1.0346 2 275 275 275 525.506 529.997 461.842 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9339" 82600387 1 1 0 6 0 0.9606 -0.3344 -0.7823 0.5605 0.7015 0.5029 0 420 0 840 570.478 675.929 683.742 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9341" 82600387 0 1 0 6 0 1.1911 0.3018 -0.7823 1.2982 1.314 1.0346 0 275 220 275 404.846 430.592 331.322 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9342" 82600387 1 1 0 5 0 -0.4678 0.0348 -0.7823 0.1288 -0.0348 1.0346 1 360 360 780 537.375 484.269 479.971 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9343" 82600387 0 1 0 5 0 -0.0845 -0.3184 0.8615 -0.7791 -1.415 -0.6576 0 300 300 420 532.047 556.598 574.791 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9345" 82600387 1 1 0 5 0 1.8905 -1.714 0.7703 0.0299 1.314 1.0346 0 165 165 220 413.03 462.768 444.712 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9346" 82600387 1 1 0 3 0 0.1097 -0.1562 -0.7823 -0.9953 1.314 -0.6576 1 240 240 300 505.717 463.529 536.274 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9347" 82600387 0 1 0 6 0 1.4083 0.9423 -0.7823 0.8347 0.4394 1.0346 0 180 180 180 495.395 632.182 564.669 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9348" 82600387 0 1 0 4 0 1.8905 -1.1836 1.1928 -0.8868 1.314 -0.6576 0 300 300 360 494.482 476.213 503.017 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9349" 82600387 0 1 0 3 0 1.8905 0.6344 0.7703 -0.9033 -1.6031 -2.0819 0 150 150 150 303.069 357.073 292.087 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9350" 82600387 1 2 0 6 0 -1.0109 -0.5676 -0.7823 0.7693 0.2727 0.2169 1 240 180 420 542.425 513.356 579.121 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9351" 82600387 1 3 2 6 0 0.4637 -0.8815 -0.7823 0.4053 -0.0439 -1.1847 0 0 0 0 438.526 527.13 573.635 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9352" 82600387 0 1 0 4 0 0.4637 -1.0013 1.5436 -1.6262 1.314 -0.6576 1 240 240 180 451.582 483.875 438.087 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9353" 82600387 1 1 0 6 0 0.052 -1.0013 0.8233 -0.0796 0.3485 -0.6576 2 220 220 165 541.032 475.168 534.406 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9356" 82600387 0 1 0 3 0 -0.2006 -0.763 0.8615 -0.5924 1.314 0.5029 0 240 240 480 598.831 677.396 553.447 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9357" 82600387 1 1 0 4 0 -1.8939 0.705 0.2907 0.006 1.314 -2.4468 2 275 275 385 556.735 608.355 616.616 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9358" 82600387 0 1 0 4 0 1.8905 -0.8428 0.8615 -0.2301 1.314 1.0346 1 240 240 240 548.995 647.774 568.668 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9360" 82600387 1 1 0 3 0 -0.687 0.6818 -0.7823 -1.3634 1.314 -0.6576 1 240 240 180 442.833 436.053 378.962 23 10.3918 -1.4212 -1.4551 -3.3785 -2.0409 "missing"
"9420" 82600391 0 3 2 4 1 -1.2792 -0.4509 0.6725 -1.742 -0.2441 -0.6576 2 180 180 120 309.657 349.842 394.781 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9422" 82600391 1 1 0 5 0 1.8905 -0.5446 1.2618 -0.1232 0.7015 1.0346 0 240 240 300 668.785 648.717 645.09 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9423" 82600391 1 3 2 3 0 1.4083 -0.3184 -0.7823 -1.1811 0.4394 1.0346 0 300 300 300 583.861 469.851 506.33 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9424" 82600391 1 1 0 4 0 -1.8939 0.351 0.7294 -0.3593 0.7015 1.0346 0 300 300 300 500.865 521.372 460.057 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9425" 82600391 1 3 2 3 0 -0.2006 0.0834 -0.7823 -0.541 0.2048 0.2169 1 250 250 250 510.12 501.963 466.498 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9427" 82600391 1 1 0 5 0 -0.2459 0.6818 -0.7823 0.9866 1.314 1.0346 2 300 300 300 525.635 515.36 468.092 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9429" 82600391 0 2 2 6 0 0.8794 -0.3184 0.1462 -0.0788 -0.0554 -1.0657 0 240 300 180 469.298 520.809 599.094 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9430" 82600391 1 3 2 6 0 1.4083 0.5301 -0.7823 -0.1513 1.314 0.2127 1 240 300 300 592.597 488.715 513.339 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9432" 82600391 0 3 0 3 0 0.4637 -0.3184 -0.7823 -0.6996 0.6259 1.0346 0 200 250 200 337.925 329.298 306.318 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9433" 82600391 0 2 0 5 0 -0.0845 0.3018 -0.7823 -0.735 0.039 -0.9167 0 600 480 480 575.97 562.096 487.22 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9434" 82600391 1 3 0 2 0 -0.9295 0.6987 0.2308 -1.121 1.314 0.6364 1 360 360 300 470.865 515.186 448.655 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9435" 82600391 1 1 0 5 0 -0.13 -0.6693 1.5436 0.5397 0.3485 0.6402 1 220 220 220 518.506 566.126 560.264 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9438" 82600391 0 2 0 5 0 -0.3799 0.0348 0.7703 -0.7967 -0.8566 -0.6576 0 260 260 325 472.89 477.663 453.922 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
"9439" 82600391 1 3 0 5 0 -0.4342 -0.3184 0.2907 -0.85 1.314 -0.6576 1 300 300 300 561.331 508.422 495.692 28 16.5143 -0.3123 1.2511 0.4651 0.2266 "missing"
